work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_34eca68ee456ee93,"Explosive, continuous and frustrated synchronization transition in spiking Hodgkin–Huxley neural networks: The role of topology and synaptic interaction",adjacent_relevant,0.82,False,16,0.0,2.0,2.0,2.0,weak_unlinked,1.0,0.0706132200690204,2,False,0,only_out,100,Mahsa Khoshkhou / A. Montakhab,Mahsa Khoshkhou; A. Montakhab,2020.0,Physica A: Statistical Mechanics and its Applications,Mahsa Khoshkhou; A. Montakhab,2020.0,Physica A: Statistical Mechanics and its Applications,weak_unlinked,True,False,False,False,False
work_354df85e2024b100,Descending neurons integrate learnt information from mushroom body with context to promote escape behaviour,core_relevant,0.96,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.3634191664454473,5,False,0,only_out,3,Albert Cardona / J. Vogelstein,B. M. Jones; Samuel N. Harris; Nicolò Ceffa; Albert Cardona; Marta Zlatic,2025.0,bioRxiv,B. M. Jones; Samuel N. Harris; Nicolò Ceffa; Albert Cardona; Marta Zlatic,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_37e566981828c484,Semi-Supervised Learning for Electron Microscopy Image Segmentation,core_relevant,0.93,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.1566233076718874,4,False,0,only_out,33,Eichi Takaya / Yusuke Takeichi,Eichi Takaya; Yusuke Takeichi; M. Ozaki; Satoshi Kurihara,2019.0,AAAI Conference on Artificial Intelligence,Eichi Takaya; Yusuke Takeichi; M. Ozaki; Satoshi Kurihara,2019.0,AAAI Conference on Artificial Intelligence,weak_unlinked,True,False,False,False,False
work_37f1613cec20c6f3,Optimal Preparation of Drosophila Brain Samples for FIB-SEM,core_relevant,0.95,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3079373506769312,5,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Z. Lu; K. Hayworth; S. Xu; P. Rivlin; I. Meinertzhagen,2018.0,Microscopy and Microanalysis,Z. Lu; K. Hayworth; S. Xu; P. Rivlin; I. Meinertzhagen,2018.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_381cfb0ab7dee493,The connectome of rostral ventrolateral medulla C1 neurons,adjacent_relevant,0.8,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.612158216087072,6,False,0,isolate,4,M. Helmstaedter / Winfried Denk,Sheng Le; Bowen Dempsey; Anita J. Turner; Andrew Allen; A. Goodchild; S. McMullan,2016.0,The FASEB Journal,Sheng Le; Bowen Dempsey; Anita J. Turner; Andrew Allen; A. Goodchild; S. McMullan,2016.0,The FASEB Journal,weak_unlinked,True,False,False,False,False
work_3ab4cb0af089d3c4,Geometry and dynamics of representations in a precisely balanced memory network related to olfactory cortex,adjacent_relevant,0.8,False,9,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.2941332625431377,3,False,0,only_out,4,M. Helmstaedter / Winfried Denk,Claire Meissner-Bernard; Friedemann Zenke; R. Friedrich,2024.0,bioRxiv,Claire Meissner-Bernard; Friedemann Zenke; R. Friedrich,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_3ab7d874f89ab83f,Wavenumber-dependent transmission of subthreshold waves on electrical synapses network model of Caenorhabditis elegans,core_relevant,0.92,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0921157419697372,3,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Iksoo Chang; Tae-Song Chung; Sangyeol Kim,2024.0,bioRxiv,Iksoo Chang; Tae-Song Chung; Sangyeol Kim,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_3bbd2ba2336e3d65,The larval Drosophila mushroom body balances lateralized sensing and interhemispheric integration,core_relevant,0.95,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.5460578709848686,3,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,David M. Zimmerman; Benjamin L. de Bivort; A. Samuel,2026.0,bioRxiv,David M. Zimmerman; Benjamin L. de Bivort; A. Samuel,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_3f85fd1498cd4c6b,Re-formation of synaptic connectivity in dissociated human stem cell-derived retinal organoid cultures,adjacent_relevant,0.78,False,19,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3668701884788957,8,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Allison L. Ludwig; Steven J. Mayerl; Yu Gao; Mark Banghart; Cole Bacig; Maria A. Fernandez Zepeda; Xinyu Zhao; D. Gamm,2023.0,Proceedings of the National Academy of Sciences of the United States of America,Allison L. Ludwig; Steven J. Mayerl; Yu Gao; Mark Banghart; Cole Bacig; Maria A. Fernandez Zepeda; Xinyu Zhao; D. Gamm,2023.0,Proceedings of the National Academy of Sciences of the United States of America,weak_unlinked,True,False,False,False,False
work_3ff2d8d7b19a260c,Fast gene transfer into the adult zebrafish brain by herpes simplex virus 1 (HSV-1) and electroporation: methods and optogenetic applications,adjacent_relevant,0.77,False,34,0.0,0.0,0.0,,weak_unlinked,0.0,0.3474913724449164,4,False,0,isolate,4,M. Helmstaedter / Winfried Denk,M. Zou; P. De Koninck; R. Neve; R. Friedrich,2014.0,Front. Neural Circuits,M. Zou; P. De Koninck; R. Neve; R. Friedrich,2014.0,Front. Neural Circuits,weak_unlinked,True,False,False,False,False
work_413a3d616a7afef8,Light-Microscopy-Based Sparse Neural Circuit Reconstruction: Array Tomography and Other Methods,adjacent_relevant,0.86,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3023626227767454,1,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,J. Rah,2016.0,,J. Rah,2016.0,,weak_unlinked,True,False,False,False,False
work_41c505683a24216d,Differential temporal filtering in the fly optic lobe,core_relevant,0.89,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.6015396867533847,1,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,Alexander Borst,2025.0,Journal of Computational Neuroscience,Alexander Borst,2025.0,Journal of Computational Neuroscience,weak_unlinked,True,False,False,False,False
work_41fd01a3460815f1,Brain-wide monosynaptic single-neuron connectivity with ROInet-seq,adjacent_relevant,0.8,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.6302097159543403,9,False,0,only_out,8,Javier DeFelipe / Michael W. Reimann,Zhi-Hang Lin; Osnat Ophir; T. Trimbuch; Bettina Brokowski; Muhammad Tibi; Hermann Schmidt; Christian Rosenmund; Hannah Hochgerner; Amit Zeisel,2025.0,bioRxiv,Zhi-Hang Lin; Osnat Ophir; T. Trimbuch; Bettina Brokowski; Muhammad Tibi; Hermann Schmidt; Christian Rosenmund; Hannah Hochgerner; Amit Zeisel,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_424344120bcd28bd,Distinguish risk genes functioning at presynaptic or postsynaptic regions and key connectomes associated with pathological α-synuclein spreading,adjacent_relevant,0.75,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.604990708786833,15,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Yuanxi Li; Justin Torok; Jessica Ding; Ning Wang; Courtney Lau; Shruti Kulkarni; Chaitali Anand; Julie Tran; Michael Cheng; Claire Lo; Binbin Lu; Yanzi Sun; Xia Yang; Ashish Raj; Chao Peng,2025.0,bioRxiv,Yuanxi Li; Justin Torok; Jessica Ding; Ning Wang; Courtney Lau; Shruti Kulkarni; Chaitali Anand; Julie Tran; Michael Cheng; Claire Lo; Binbin Lu; Yanzi Sun; Xia Yang; Ashish Raj; Chao Peng,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_44b8302d72044c47,Instance Segmentation of Unlabeled Modalities via Cyclic Segmentation GAN,core_relevant,0.91,False,6,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.0307937350676931,9,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Leander Lauenburg; Zudi Lin; Ruihan Zhang; M'arcia dos Santos; Siyu Huang; Ignacio Arganda-Carreras; E. Boyden; H. Pfister; D. Wei,2022.0,arXiv.org,Leander Lauenburg; Zudi Lin; Ruihan Zhang; M'arcia dos Santos; Siyu Huang; Ignacio Arganda-Carreras; E. Boyden; H. Pfister; D. Wei,2022.0,arXiv.org,weak_unlinked,True,False,False,False,False
work_452c63f080d3a726,Connectomics: The dense reconstruction of neuronal circuits using volume electron microscopy,adjacent_relevant,0.8,False,1,0.0,0.0,0.0,,weak_unlinked,0.0,0.4685426068489514,1,False,0,isolate,4,M. Helmstaedter / Winfried Denk,M. Helmstaedter,2013.0,Microscopy and Microanalysis,M. Helmstaedter,2013.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_46bdc3971bd8649f,Electron Microscopy Sample Preparation Protocol Enabling Nano-to-mesoscopic Mapping of Cellular Connectomes and Their Habitats in Human Tissues and Organs.,core_relevant,0.9,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.4252720998141757,6,False,0,isolate,37,D. Zeidler / Lucy Ngo,Lucy Ngo; Anton D. Nathanson; T. Garbowski; U. Knothe; D. Zeidler; M. K. Knothe Tate,2019.0,Bio-protocol,Lucy Ngo; Anton D. Nathanson; T. Garbowski; U. Knothe; D. Zeidler; M. K. Knothe Tate,2019.0,Bio-protocol,weak_unlinked,True,False,False,False,False
work_4705ee19f49ae2b4,A global timing mechanism regulates cell-type-specific wiring programmes,adjacent_relevant,0.81,False,22,0.0,0.0,0.0,,weak_unlinked,0.0,0.2057340058401911,8,False,0,isolate,7,James R. Anderson / Bryan William Jones,Saumya Jain; Yingxi Lin; Y. Kurmangaliyev; Javier Valdes-Aleman; S. LoCascio; Parmis S. Mirshahidi; Brianna A Parrington; S. Zipursky,2022.0,Nature,Saumya Jain; Yingxi Lin; Y. Kurmangaliyev; Javier Valdes-Aleman; S. LoCascio; Parmis S. Mirshahidi; Brianna A Parrington; S. Zipursky,2022.0,Nature,weak_unlinked,True,False,False,False,False
work_47a95169180f7b39,Inference of synaptic connectivity and external variability in neural microcircuits,adjacent_relevant,0.78,False,8,0.0,0.0,0.0,,weak_unlinked,0.0,0.0623838598354127,5,False,0,isolate,2,H. Sebastian Seung / G. Jefferis,Cody Baker; E. Froudarakis; Dimitri Yatsenko; A. Tolias; R. Rosenbaum,2019.0,Journal of Computational Neuroscience,Cody Baker; E. Froudarakis; Dimitri Yatsenko; A. Tolias; R. Rosenbaum,2019.0,Journal of Computational Neuroscience,weak_unlinked,True,False,False,False,False
work_4a0e8435e3699a88,Sleep benefits different stages of memory in Drosophila,adjacent_relevant,0.82,False,8,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.5306610034510221,4,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Katherine Marquand; Camilla Roselli; Isaac Cervantes-Sandoval; Tamara Boto,2023.0,Frontiers in Physiology,Katherine Marquand; Camilla Roselli; Isaac Cervantes-Sandoval; Tamara Boto,2023.0,Frontiers in Physiology,weak_unlinked,True,False,False,False,False
work_4a3e75dfbab9096e,Adult Clock Neuron Somatic Neuropeptide Release and Cytonemes Regulate Sleep,adjacent_relevant,0.83,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.1375099548712503,10,False,0,isolate,3,Albert Cardona / J. Vogelstein,Markus K. Klose; Patricia K. Rivlin; Dinara Bulgari; Junghun Kim; Sydney N. Gregg; Xiju Xia; Yulong Li; Brigitte F. Schmidt; D. Deitcher; Edwin S. Levitan,2026.0,bioRxiv,Markus K. Klose; Patricia K. Rivlin; Dinara Bulgari; Junghun Kim; Sydney N. Gregg; Xiju Xia; Yulong Li; Brigitte F. Schmidt; D. Deitcher; Edwin S. Levitan,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4a882767161927d6,Author response: Accelerated redevelopment of vocal skills is preceded by lasting reorganization of the song motor circuitry,adjacent_relevant,0.68,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.0313246615343774,9,False,0,isolate,13,M. Vellema / Mariana Diales Rocha,M. Vellema; Mariana Diales Rocha; Sabrina Bascones; S. Zsebők; Jes Dreier; S. Leitner; A. Van der Linden; Jonathan Brewer; M. Gahr,2019.0,,M. Vellema; Mariana Diales Rocha; Sabrina Bascones; S. Zsebők; Jes Dreier; S. Leitner; A. Van der Linden; Jonathan Brewer; M. Gahr,2019.0,,weak_unlinked,True,False,False,False,False
work_4b3bfeede41c04c0,Super-Resolution Mapping of Neuronal Circuitry With an Index-Optimized Clearing Agent.,adjacent_relevant,0.86,False,244,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.2882930714096097,8,False,0,only_out,110,Meng-Tsen Ke / Takeshi Imai,Meng-Tsen Ke; Yasuhiro Nakai; S. Fujimoto; Rie Takayama; Shuhei Yoshida; T. Kitajima; Makoto Sato; Takeshi Imai,2016.0,Cell Reports,Meng-Tsen Ke; Yasuhiro Nakai; S. Fujimoto; Rie Takayama; Shuhei Yoshida; T. Kitajima; Makoto Sato; Takeshi Imai,2016.0,Cell Reports,weak_unlinked,True,False,False,False,False
work_4b8e24bb37ad66d1,UNSOLVED RETINAL QUESTIONS.,adjacent_relevant,0.8,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1226440138040881,3,False,0,only_out,50,Frank Werblin / John E. Dowling,John E. Dowling; Frank Werblin; Samuel M. Wu,2026.0,Progress in retinal and eye research,John E. Dowling; Frank Werblin; Samuel M. Wu,2026.0,Progress in retinal and eye research,weak_unlinked,True,False,False,False,False
work_4c9a911feecbe13c,Enriched experience increases reciprocal synaptic connectivity and coding sparsity in higher-order cortex,adjacent_relevant,0.84,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0639766392354658,6,False,0,only_out,111,Rajat Saxena / Bruce L. McNaughton,Rajat Saxena; Justin L. Shobe; Aida M. Andujo; Wing Ning; Christelle Anaclet; Bruce L. McNaughton,2025.0,bioRxiv,Rajat Saxena; Justin L. Shobe; Aida M. Andujo; Wing Ning; Christelle Anaclet; Bruce L. McNaughton,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4ced3a721c9acbc2,Neuromodulation supports robust rhythmic pattern transitions in degenerate central pattern generators with fixed connectivity,adjacent_relevant,0.82,False,0,0.0,2.0,2.0,2.0,weak_unlinked,1.0,0.5635784443854526,4,False,0,only_out,46,Alessio Franci / G. Drion,A. Fyon; Alessio Franci; Pierre Sacré; G. Drion,2026.0,European Control Conference,A. Fyon; Alessio Franci; Pierre Sacré; G. Drion,2026.0,European Control Conference,weak_unlinked,True,False,False,False,False
work_4cf7859925bc6f52,Real-time Image Deblurring to Improve Throughput of Serial-Section Volume Electron Microscopy for Neural Connectomic Studies.,core_relevant,0.94,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3095301300769843,5,False,0,isolate,1,J. Lichtman / Hanspeter Pfister,R. Schalek; N. Parikh; Y. Wu; J. Lichtman; D. Wei,2023.0,Microscopy and Microanalysis,R. Schalek; N. Parikh; Y. Wu; J. Lichtman; D. Wei,2023.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_4d7d498bf3d21669,Connecting connectomes,adjacent_relevant,0.82,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.1736129546057871,2,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,M. Martone; G. Ascoli,2013.0,Neuroinformatics,M. Martone; G. Ascoli,2013.0,Neuroinformatics,weak_unlinked,True,False,False,False,False
work_4de777fd03b81fa4,An algorithm for identifying task-specific brain subnetworks using the visuomotor system as an example,adjacent_relevant,0.83,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.204141226440138,5,False,0,only_out,114,Ryan Ellison / Scott L. Hooper,Ryan Ellison; Mona Matar; S. Gokoglu; R. K. Prabhu; Scott L. Hooper,2024.0,bioRxiv,Ryan Ellison; Mona Matar; S. Gokoglu; R. K. Prabhu; Scott L. Hooper,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4eeefad5ede282bc,Single-Neuron Labeling in Fixed Tissue and Targeted Volume Electron Microscopy,core_relevant,0.93,False,3,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.4847358640828245,6,False,0,only_out,8,Javier DeFelipe / Michael W. Reimann,M. Turégano-Lopez; Andrea Santuy; Asta Kastanauskaite; José-Rodrigo Rodríguez; J. DeFelipe; Á. Merchán-Pérez,2022.0,Frontiers in Neuroanatomy,M. Turégano-Lopez; Andrea Santuy; Asta Kastanauskaite; José-Rodrigo Rodríguez; J. DeFelipe; Á. Merchán-Pérez,2022.0,Frontiers in Neuroanatomy,weak_unlinked,True,False,False,False,False
work_4f78bbf96074b734,Gradients of Cell Recognition Molecules Wire Visuomotor Transformation,adjacent_relevant,0.85,False,1,0.0,0.0,0.0,,weak_unlinked,0.0,0.0852136979028404,19,False,0,isolate,7,James R. Anderson / Bryan William Jones,Mark Dombrovski; Yixin Zang; Giovanni Frighetto; Andrea Vaccari; Hyojong Jang; Parmis S. Mirshahidi; Fangming Xie; Piero Sanfilippo; B. Hina; Aadil Rehan; Roni H. Hussein; Pegah S. Mirshahidi; Catherine Lee; Aileen Morris; Mark A. Frye; Catherine R. von Reyn; Y. Kurmangaliyev; G. Card; S. Zipursky,2025.0,bioRxiv,Mark Dombrovski; Yixin Zang; Giovanni Frighetto; Andrea Vaccari; Hyojong Jang; Parmis S. Mirshahidi; Fangming Xie; Piero Sanfilippo; B. Hina; Aadil Rehan; Roni H. Hussein; Pegah S. Mirshahidi; Catherine Lee; Aileen Morris; Mark A. Frye; Catherine R. von Reyn; Y. Kurmangaliyev; G. Card; S. Zipursky,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4f9fd44c9f438ee3,Visual circuits in arthropod brains,adjacent_relevant,0.78,False,3,0.0,0.0,0.0,,weak_unlinked,0.0,0.4337669232811255,1,False,0,isolate,257,U. Homberg,U. Homberg,2020.0,Journal of Comparative Physiology,U. Homberg,2020.0,Journal of Comparative Physiology,weak_unlinked,True,False,False,False,False
work_5068984fac4abafd,DNA sequencing in high-throughput neuroanatomy.,adjacent_relevant,0.85,False,4,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5967613485532254,1,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Justus M. Kebschull,2019.0,Journal of Chemical Neuroanatomy,Justus M. Kebschull,2019.0,Journal of Chemical Neuroanatomy,weak_unlinked,True,False,False,False,False
work_5092343a6dff0855,Markov Processes and Brain Network Hubs,adjacent_relevant,0.78,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4520838863817361,2,False,0,only_out,118,M. Ram / A. Narayan,M. Ram; A. Narayan,2024.0,,M. Ram; A. Narayan,2024.0,,weak_unlinked,True,False,False,False,False
work_50d4ca5184367aa3,Q&A: Why use synchrotron x-ray tomography for multi-scale connectome mapping?,adjacent_relevant,0.82,False,42,0.0,0.0,0.0,,weak_unlinked,0.0,0.5250862755508362,3,False,0,isolate,7,James R. Anderson / Bryan William Jones,Y. Hwu; G. Margaritondo; A. Chiang,2017.0,BMC Biology,Y. Hwu; G. Margaritondo; A. Chiang,2017.0,BMC Biology,weak_unlinked,True,False,False,False,False
work_51c880b1d507bd3d,The effects of microglia on tauopathy progression can be quantified using Nexopathy in silico (Nexis) models,adjacent_relevant,0.78,False,28,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5333156357844439,5,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Chaitali Anand; P. Maia; Justin Torok; Chris Mezias; A. Raj,2021.0,Scientific Reports,Chaitali Anand; P. Maia; Justin Torok; Chris Mezias; A. Raj,2021.0,Scientific Reports,weak_unlinked,True,False,False,False,False
work_528bb07484e5be14,Anomaly Detection in EM Images - A Zero-Shot Learning Approach,core_relevant,0.92,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.5710114149190337,12,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,G. Mahalingam; Tong Jiao; C. Schneider-Mizell; A. Bodor; R. Torres; Marc M. Takeno; J. Buchanan; D. Bumbarger; W. Yin; D. Brittain; Clay Reid; N. D. Costa,2022.0,IEEE International Symposium on Biomedical Imaging,G. Mahalingam; Tong Jiao; C. Schneider-Mizell; A. Bodor; R. Torres; Marc M. Takeno; J. Buchanan; D. Bumbarger; W. Yin; D. Brittain; Clay Reid; N. D. Costa,2022.0,IEEE International Symposium on Biomedical Imaging,weak_unlinked,True,False,False,False,False
work_529425ff530a893f,Structured Connectivity in Cerebellar Inhibitory Networks,adjacent_relevant,0.83,False,106,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1229094770374303,3,False,0,only_out,4,M. Helmstaedter / Winfried Denk,S. Rieubland; A. Roth; M. Häusser,2014.0,Neuron,S. Rieubland; A. Roth; M. Häusser,2014.0,Neuron,weak_unlinked,True,False,False,False,False
work_52b580bc3bd18b49,Combinatorial expression of γ-protocadherins regulates synaptic connectivity in the mouse neocortex,adjacent_relevant,0.86,False,7,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4255375630475179,6,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Yi-Jun Zhu; Cai-yun Deng; Liu Fan; Ya-qian Wang; Hui Zhou; Hua-tai Xu,2024.0,eLife,Yi-Jun Zhu; Cai-yun Deng; Liu Fan; Ya-qian Wang; Hui Zhou; Hua-tai Xu,2024.0,eLife,weak_unlinked,True,False,False,False,False
work_52c3157475b348eb,Subcellular pathways through VGluT3-expressing mouse amacrine cells provide locally tuned object-motion-selective signals in the retina,core_relevant,0.94,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.1688346164056278,7,False,0,isolate,39,Karl Friedrichsen / Jen-Chun Hsiang,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2024.0,Nature Communications,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2024.0,Nature Communications,weak_unlinked,True,False,False,False,False
work_52ec108909a440ab,Brain volume predicts survival of colliding-spreading messages on mammal brain networks,adjacent_relevant,0.81,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1449429254048314,5,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Yan Hao; Tate Tower; Hannah Lax; Marc-Thorsten Hutt; Danielle Graham,2025.0,,Yan Hao; Tate Tower; Hannah Lax; Marc-Thorsten Hutt; Danielle Graham,2025.0,,weak_unlinked,True,False,False,False,False
work_530500d5198cf600,Structural changes shaping the Drosophila ellipsoid body ER-neurons during development and aging.,adjacent_relevant,0.8,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.304751791876825,10,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,Sandra Koch; Pratyush Kandimalla; E. Padilla; S. Kaur; Rabina Kaur; M. Nguyen; Ann Nelson; S. Khalsa; A. Younossi‐Hartenstein; V. Hartenstein,2024.0,Developmental Biology,Sandra Koch; Pratyush Kandimalla; E. Padilla; S. Kaur; Rabina Kaur; M. Nguyen; Ann Nelson; S. Khalsa; A. Younossi‐Hartenstein; V. Hartenstein,2024.0,Developmental Biology,weak_unlinked,True,False,False,False,False
work_53a975ca4457a801,Insulin-like Growth Factor 1 for Healthy Spines and Healthy Minds?,adjacent_relevant,0.76,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.549508893018317,2,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Sandhya Chandrasekaran; S. Akbarian,2016.0,Biological Psychiatry,Sandhya Chandrasekaran; S. Akbarian,2016.0,Biological Psychiatry,weak_unlinked,True,False,False,False,False
work_54c833a2b3464360,Synaptic Targets of Circadian Clock Neurons Influence Core Clock Parameters,adjacent_relevant,0.84,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.6766657817892222,5,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Eva Scholz-Carlson; A. Iyer; Aljoscha Nern; John Ewer; Maria P. Fernandez,2025.0,bioRxiv,Eva Scholz-Carlson; A. Iyer; Aljoscha Nern; John Ewer; Maria P. Fernandez,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_54f36a6977427544,A cerebellar disinhibitory circuit supports synaptic plasticity,core_relevant,0.91,False,7,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3196177329439872,10,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Changjoon Park; Jawon Gim; Sang-kyu Bahn; Gyu Hyun Kim; Yoonseok Im; Sang-Hoon Lee; Kisuk Lee; Minsu Kim; Kea Joo Lee; Jinseop S. Kim,2023.0,bioRxiv,Changjoon Park; Jawon Gim; Sang-kyu Bahn; Gyu Hyun Kim; Yoonseok Im; Sang-Hoon Lee; Kisuk Lee; Minsu Kim; Kea Joo Lee; Jinseop S. Kim,2023.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_55546f314d441530,A two-layer neural circuit controls fast forward locomotion in Drosophila.,adjacent_relevant,0.82,False,4,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0743297053358109,8,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Qianhui Zhao; Xinhang Li; Jun Wen; Yinhui He; Nenggan Zheng; Wenchang Li; A. Cardona; Zhefeng Gong,2024.0,Current Biology,Qianhui Zhao; Xinhang Li; Jun Wen; Yinhui He; Nenggan Zheng; Wenchang Li; A. Cardona; Zhefeng Gong,2024.0,Current Biology,weak_unlinked,True,False,False,False,False
work_55afa73b6c08e935,Ultrastructural Changes in Brain Stem Pathways in a Patient with Ataxia Associated with SPG7 Mutations (P1.8-006),adjacent_relevant,0.78,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.4462436952482081,3,False,0,isolate,8,Javier DeFelipe / Michael W. Reimann,J. Ringman; Yuchuan Qiao; Yonggang Shi,2019.0,Neurology,J. Ringman; Yuchuan Qiao; Yonggang Shi,2019.0,Neurology,weak_unlinked,True,False,False,False,False
work_5784c477e1d3dc50,A Connectome-Constrained Jansen–Rit Framework for Inferring Cortical Gain Control and Ensemble Stability,adjacent_relevant,0.81,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.2052030793735067,3,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,A. Diaconescu; Zheng Wang; J. Griffiths,2026.0,bioRxiv,A. Diaconescu; Zheng Wang; J. Griffiths,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_582e1c76adbb758d,Excess interictal activity marks seizure prone cortical areas and mice in a genetic epilepsy model,adjacent_relevant,0.79,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4589859304486328,2,False,0,only_out,121,William F Tobin / Matthew C. Weston,William F Tobin; Matthew C. Weston,2021.0,bioRxiv,William F Tobin; Matthew C. Weston,2021.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_58a01d3dacde814f,Experience-Dependent Remodeling of Juvenile Brain Olfactory Sensory Neuron Synaptic Connectivity in an Early-Life Critical Period,adjacent_relevant,0.81,False,6,0.0,0.0,0.0,,weak_unlinked,0.0,0.3517387841783913,4,False,0,isolate,17,K. Broadie / Nichalas Nelson,Nichalas Nelson; V. Miller; Nicholas S Baumann; K. Broadie,2024.0,Journal of Visualized Experiments,Nichalas Nelson; V. Miller; Nicholas S Baumann; K. Broadie,2024.0,Journal of Visualized Experiments,weak_unlinked,True,False,False,False,False
