person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:tanya wolff,Tanya Wolff,5,0,0,5,4,1,0,2,graph_matched
person:brandon canino,Brandon S Canino,5,0,0,5,5,0,0,1,graph_matched
person:caroline mooney,Caroline Mooney,5,0,0,5,5,0,0,1,graph_matched
person:casey schneider mizell,Casey M. Schneider-Mizell,5,0,0,5,5,0,0,1,graph_matched
person:charli maldonado,Charli A Maldonado,5,0,0,5,5,0,0,1,graph_matched
person:claire smith,Claire Smith,5,0,0,5,5,0,0,1,graph_matched
person:doug bland,Doug Bland,5,0,0,5,5,0,0,1,graph_matched
person:e phillips,E. M. Phillips,5,0,0,5,5,0,0,1,graph_matched
person:erick cobos,Erick Cobos,5,0,0,5,5,0,0,1,graph_matched
person:iris talebi,Iris Talebi,5,0,0,5,5,0,0,1,graph_matched
person:k boergens,K. Boergens,5,0,0,5,5,0,0,1,graph_matched
person:nneoma okeoma,Nneoma Okeoma,5,0,0,5,5,0,0,1,graph_matched
person:arlo sheridan,Arlo Sheridan,5,0,0,5,4,1,0,1,graph_matched
person:emily tenshaw,Emily Tenshaw,5,0,0,5,4,1,0,1,graph_matched
person:stephan preibisch,Stephan Preibisch,5,0,0,5,4,1,0,1,graph_matched
person:rob svirskas,Rob Svirskas,5,0,0,5,3,2,0,1,graph_matched
person:imaan tamimi,Imaan F. M. Tamimi,5,0,0,5,5,0,0,0,graph_matched
person:s romani,S. Romani,5,0,0,5,5,0,0,0,graph_matched
person:samantha finley may,Samantha Finley-May,5,0,0,5,5,0,0,0,graph_matched
person:stefanie hampel,Stefanie Hampel,5,0,0,5,5,0,0,0,graph_matched
person:daniel emrich,Daniel P. Emrich,5,0,0,5,4,1,0,0,graph_matched
person:huei fang yang,Huei-Fang Yang,5,0,0,5,4,1,0,0,graph_matched
person:lijun shen,Lijun Shen,5,0,0,5,4,0,1,0,graph_matched
person:raphael norman tenazas,Raphael Norman-Tenazas,5,0,0,5,4,0,1,0,graph_matched
person:siqi fang,Siqi Fang,5,0,0,5,4,1,0,0,graph_matched
person:wyatt korff,Wyatt L. Korff,5,0,0,5,4,1,0,0,graph_matched
person:peng zhao,Peng Zhao,5,0,0,5,3,2,0,0,graph_matched
person:r vogelstein,R. J. Vogelstein,5,0,0,5,3,1,1,0,graph_matched
person:jinyue guo,Jinyue Guo,5,0,0,5,2,3,0,0,graph_matched
person:longfei li,Longfei Li,5,0,0,5,2,3,0,0,graph_matched
person:michael robinette,Michael S. Robinette,5,0,0,5,2,1,2,0,graph_matched
person:parmis mirshahidi,Parmis S. Mirshahidi,5,0,0,7,2,3,0,0,graph_matched
person:chao tsung yang,chao-tsung Yang,5,0,0,5,1,4,0,0,graph_matched
person:lingzi zhang,Lingzi Zhang,5,0,0,5,1,4,0,0,graph_matched
person:yuan yao lin,Yuan-Yao Lin,5,0,0,5,1,4,0,0,graph_matched
person:m pankratz,M. Pankratz,4,0,4,0,4,0,0,0,graph_matched
person:gianluca lazzi,Gianluca Lazzi,4,0,4,0,2,2,0,0,graph_matched
person:elad schneidman,Elad Schneidman,4,0,4,0,1,3,0,0,graph_matched
person:t margrie,T. Margrie,4,0,4,0,0,4,0,0,graph_matched
person:r baines,R. Baines,4,1,3,0,1,3,0,0,graph_matched
person:tj sejnowski,TJ Sejnowski,4,0,3,1,2,2,0,1,graph_matched
person:meet zandawala,Meet Zandawala,4,0,3,1,3,1,0,0,graph_matched
person:eli shlizerman,Eli Shlizerman,4,0,3,1,2,2,0,0,graph_matched
person:franck polleux,Franck Polleux,4,0,3,1,1,3,0,0,graph_matched
person:herwig baier,Herwig Baier,4,0,3,1,1,3,0,0,graph_matched
person:joris de wit,Joris de Wit,4,0,3,1,0,4,0,0,graph_matched
person:s rayport,S. Rayport,4,0,3,1,0,4,0,0,graph_matched
person:t mrsic flogel,T. Mrsic-Flogel,4,0,3,1,0,4,0,0,graph_matched
person:gergely odor,Gergely Ódor,4,0,2,2,3,1,0,0,graph_matched
person:s sorensen,S. Sorensen,4,0,2,2,2,2,0,0,graph_matched
person:eilif muller,Eilif B. Muller,4,0,2,2,1,3,0,0,graph_matched
person:hua tai xu,Hua-tai Xu,4,0,2,3,0,4,0,0,graph_matched
person:t biederer,T. Biederer,4,0,2,2,0,4,0,0,graph_matched
person:i rabinowitch,I. Rabinowitch,4,3,1,0,1,3,0,0,graph_matched
person:david deutsch,David S. Deutsch,4,1,1,2,4,0,0,2,graph_matched
person:yee lian chew,Yee Lian Chew,4,1,1,2,1,3,0,1,graph_matched
person:bohao chen,Bohao Chen,4,1,1,2,2,2,0,0,graph_matched
person:florian engert,Florian Engert,4,1,1,2,2,2,0,0,graph_matched
person:h kohsaka,H. Kohsaka,4,1,1,2,2,2,0,0,graph_matched
person:mathias wernet,Mathias F. Wernet,4,1,1,2,2,2,0,0,graph_matched
person:hong wei dong,Hong-Wei Dong,4,1,1,3,1,3,0,0,graph_matched
person:m oberlaender,M. Oberlaender,4,1,1,2,1,3,0,0,graph_matched
person:erik bloss,Erik B. Bloss,4,1,1,2,0,4,0,0,graph_matched
person:claire walsh,Claire Walsh,4,0,1,3,3,1,0,0,graph_matched
person:j singer,J. Singer,4,0,1,3,3,1,0,0,graph_matched
person:kristen harris,Kristen M. Harris,4,0,1,3,3,1,0,0,graph_matched
person:m puxeddu,M. G. Puxeddu,4,0,1,3,3,1,0,0,graph_matched
person:yichen luo,Yichen Luo,4,0,1,3,3,1,0,0,graph_matched
person:feng wu,Feng Wu,4,0,1,3,2,2,0,0,graph_matched
person:michael dickinson,Michael H. Dickinson,4,0,1,3,2,2,0,0,graph_matched
person:marc hammarlund,Marc Hammarlund,4,0,1,3,1,3,0,0,graph_matched
person:qingming luo,Qingming Luo,4,0,1,4,1,3,0,0,graph_matched
person:stephen smith,Stephen M. Smith,4,0,1,3,1,2,1,0,graph_matched
person:chung chuang lo,Chung-Chuang Lo,4,0,1,3,0,4,0,0,graph_matched
person:peter eipert,Peter Eipert,4,0,1,3,0,3,1,0,graph_matched
person:zhihao zheng,Zhihao Zheng,4,4,0,0,4,0,0,1,graph_matched
person:y mishchenko,Y. Mishchenko,4,4,0,0,2,2,0,1,graph_matched
person:oliver schmitt,Oliver Schmitt,4,4,0,0,0,3,1,0,graph_matched
person:c brittin,C. Brittin,4,3,0,1,4,0,0,1,graph_matched
person:r betzel,R. Betzel,4,3,0,1,3,1,0,0,graph_matched
person:y tsukamoto,Y. Tsukamoto,4,3,0,1,2,2,0,0,graph_matched
person:alexander shapson coe,Alexander Shapson-Coe,4,2,0,2,4,0,0,2,graph_matched
person:c gamlin,C. Gamlin,4,2,0,2,4,0,0,1,graph_matched
person:albert lin,Albert Lin,4,2,0,2,3,1,0,1,graph_matched
person:emma towlson,Emma K. Towlson,4,2,0,2,2,2,0,1,graph_matched
person:ellen lesser,Ellen Lesser,4,2,0,2,4,0,0,0,graph_matched
person:haoran chen,Haoran Chen,4,2,0,2,3,1,0,0,graph_matched
person:justin joyce,Justin Joyce,4,2,0,2,3,0,1,0,graph_matched
person:juyoun yoo,Juyoun Yoo,4,2,0,2,2,2,0,0,graph_matched
person:mark dombrovski,Mark Dombrovski,4,2,0,2,2,2,0,0,graph_matched
person:j zung,J. Zung,4,1,0,3,4,0,0,1,graph_matched
person:r franconville,R. Franconville,4,1,0,3,3,1,0,1,graph_matched
person:sandeep kumar,Sandeep Kumar,4,1,0,3,3,0,1,1,graph_matched
person:daniel witvliet,Daniel K. Witvliet,4,1,0,3,2,2,0,1,graph_matched
person:a wilson,A. Wilson,4,1,0,3,4,0,0,0,graph_matched
person:ali al awami,Ali K. Al-Awami,4,1,0,3,4,0,0,0,graph_matched
person:fangfang wang,Fangfang Wang,4,1,0,3,4,0,0,0,graph_matched
person:judith hoeller,Judith Hoeller,4,1,0,3,4,0,0,0,graph_matched
person:mojtaba seyedhosseini,Mojtaba Seyedhosseini,4,1,0,3,4,0,0,0,graph_matched
person:philipp schubert,Philipp J Schubert,4,1,0,3,4,0,0,0,graph_matched
person:su yee lee,Su-Yee J. Lee,4,1,0,3,4,0,0,0,graph_matched
person:thomas athey,Thomas Athey,4,1,0,3,4,0,0,0,graph_matched
person:a matveev,A. Matveev,4,1,0,3,3,1,0,0,graph_matched
person:e jurrus,E. Jurrus,4,1,0,3,3,1,0,0,graph_matched
person:kit longden,Kit D Longden,4,1,0,3,3,0,1,0,graph_matched
person:nathan drenkow,Nathan Drenkow,4,1,0,3,3,0,1,0,graph_matched
person:n dhanyasi,N. Dhanyasi,4,1,0,3,1,2,1,0,graph_matched
person:tianrui zhang,Tianrui Zhang,4,1,0,3,1,2,1,0,graph_matched
person:yunlong shen,Yunlong Shen,4,1,0,3,1,3,0,0,graph_matched
person:fang ming xu,Fang-ming Xu,4,1,0,5,0,4,0,0,graph_matched
person:justin torok,Justin Torok,4,1,0,3,0,4,0,0,graph_matched
person:m iacaruso,M. Iacaruso,4,1,0,3,0,4,0,0,graph_matched
person:shaul druckmann,Shaul Druckmann,4,1,0,3,0,4,0,0,graph_matched
person:brett graham,Brett J. Graham,4,0,0,4,4,0,0,3,graph_matched
person:laramie leavitt,Laramie Leavitt,4,0,0,4,4,0,0,3,graph_matched
person:avinash khandelwal,Avinash Khandelwal,4,0,0,4,4,0,0,2,graph_matched
person:ingrid andrade,Ingrid V. Andrade,4,0,0,4,4,0,0,2,graph_matched
person:youngser park,Youngser Park,4,0,0,4,3,1,0,2,graph_matched
person:akira fushiki,Akira Fushiki,4,0,0,4,4,0,0,1,graph_matched
person:elliott phillips,Elliott Phillips,4,0,0,4,4,0,0,1,graph_matched
person:lucia kmecova,Lucia Kmecova,4,0,0,4,4,0,0,1,graph_matched
person:natalie smith,Natalie Smith,4,0,0,4,4,0,0,1,graph_matched
person:nicole neubarth,Nicole N. Neubarth,4,0,0,4,4,0,0,1,graph_matched
person:robert smith,Robert G. Smith,4,0,0,4,4,0,0,1,graph_matched
person:s suckow,S. Suckow,4,0,0,4,4,0,0,1,graph_matched
person:tom dolafi,Tom Dolafi,4,0,0,4,4,0,0,1,graph_matched
person:fabian tschopp,Fabian Tschopp,4,0,0,4,3,1,0,1,graph_matched
person:georgia dempsey,Georgia Dempsey,4,0,0,4,3,1,0,1,graph_matched
person:hyoungkyu kim,Hyoungkyu Kim,4,0,0,4,3,1,0,1,graph_matched
person:j mendenhall,J. Mendenhall,4,0,0,4,3,1,0,1,graph_matched
person:masayoshi ito,Masayoshi Ito,4,0,0,5,3,1,0,1,graph_matched
person:jens goldammer,Jens Goldammer,4,0,0,5,2,2,0,1,graph_matched
person:megan sammons,Megan Sammons,4,0,0,4,2,2,0,1,graph_matched
person:n otto,N. Otto,4,0,0,4,2,2,0,1,graph_matched
person:takashi kawase,Takashi Kawase,4,0,0,4,2,2,0,1,graph_matched
person:austin burke,Austin T Burke,4,0,0,4,4,0,0,0,graph_matched
person:celia david,Celia David,4,0,0,4,4,0,0,0,graph_matched
person:christopher dunne,Christopher R. Dunne,4,0,0,4,4,0,0,0,graph_matched
person:farzaan salman,Farzaan Salman,4,0,0,4,4,0,0,0,graph_matched
person:ignacio tartavull,Ignacio Tartavull,4,0,0,4,4,0,0,0,graph_matched
person:jawon gim,Jawon Gim,4,0,0,4,4,0,0,0,graph_matched
person:k rapp,K. Rapp,4,0,0,4,4,0,0,0,graph_matched
person:kai kang,Kai Kang,4,0,0,4,4,0,0,0,graph_matched
person:markus conzelmann,Markus Conzelmann,4,0,0,4,4,0,0,0,graph_matched
person:r whitaker,R. Whitaker,4,0,0,4,4,0,0,0,graph_matched
person:sebastian seung,Sebastian Seung,4,0,0,4,4,0,0,0,graph_matched
person:t jones,T. Jones,4,0,0,4,4,0,0,0,graph_matched
person:v kaynig,V. Kaynig,4,0,0,4,4,0,0,0,graph_matched
person:anthony moussa,Anthony J. Moussa,4,0,0,4,3,1,0,0,graph_matched
person:hayk saribekyan,Hayk Saribekyan,4,0,0,4,3,1,0,0,graph_matched
person:i siwanowicz,I. Siwanowicz,4,0,0,4,3,1,0,0,graph_matched
person:isabella beckett,Isabella R. Beckett,4,0,0,4,3,1,0,0,graph_matched
person:jessica garcia,Jessica C. Garcia,4,0,0,4,3,1,0,0,graph_matched
person:kechen zhang,Kechen Zhang,4,0,0,4,3,1,0,0,graph_matched
person:l venkatasubramanian,L. Venkatasubramanian,4,0,0,4,3,1,0,0,graph_matched
person:m landgraf,M. Landgraf,4,0,0,4,3,1,0,0,graph_matched
person:sang kyu bahn,Sang-kyu Bahn,4,0,0,4,3,1,0,0,graph_matched
person:thomas euler,Thomas Euler,4,0,0,4,3,1,0,0,graph_matched
person:zhiwei xiong,Zhiwei Xiong,4,0,0,4,3,1,0,0,graph_matched
person:kevin boergens,Kevin M. Boergens,4,0,0,4,2,2,0,0,graph_matched
person:sridhar jagannathan,Sridhar R. Jagannathan,4,0,0,4,2,1,1,0,graph_matched
person:victoria rose,Victoria A. Rose,4,0,0,4,2,0,2,0,graph_matched
person:chih cheng chen,Chih-Cheng Chen,4,0,0,4,1,2,1,0,graph_matched
person:s locascio,S. LoCascio,4,0,0,4,1,3,0,0,graph_matched
person:ian wickersham,Ian R. Wickersham,4,0,0,4,0,4,0,0,graph_matched
person:xiaoming yang,Xiaoming Yang,4,0,0,4,0,4,0,0,graph_matched
person:bo du,Bo Du,3,0,3,0,3,0,0,0,graph_matched
person:d marshak,D. Marshak,3,0,3,0,3,0,0,0,graph_matched
person:gregory hager,Gregory Hager,3,0,3,0,3,0,0,0,graph_matched
person:md shamsuzzoha bayzid,Md. Shamsuzzoha Bayzid,3,0,3,0,3,0,0,0,graph_matched
person:n cohen,N. Cohen,3,0,3,0,3,0,0,0,graph_matched
person:satchidananda panda,Satchidananda Panda,3,0,3,0,3,0,0,0,graph_matched
person:t clandinin,T. R. Clandinin,3,0,3,0,3,0,0,0,graph_matched
person:james fitzgerald,James E. Fitzgerald,3,0,3,0,1,2,0,0,graph_matched
person:yu ying zhou,Yu-ying Zhou,3,0,3,0,1,1,1,0,graph_matched
person:m diesmann,M. Diesmann,3,0,3,0,0,1,2,0,graph_matched
person:m gahr,M. Gahr,3,0,3,0,0,3,0,0,graph_matched
person:p tiesinga,P. Tiesinga,3,0,3,0,0,3,0,0,graph_matched
person:s akbarian,S. Akbarian,3,0,3,0,0,2,1,0,graph_matched
person:s mcmullan,S. McMullan,3,0,3,0,0,3,0,0,graph_matched
person:amit zeisel,Amit Zeisel,3,1,2,0,0,3,0,0,graph_matched
person:marcus kaiser,Marcus Kaiser,3,1,2,0,0,3,0,0,graph_matched
person:philipp hovel,Philipp Hövel,3,0,2,1,3,0,0,0,graph_matched
person:d bassett,D. Bassett,3,0,2,1,2,1,0,0,graph_matched
person:n omi,N. Omi,3,0,2,1,2,1,0,0,graph_matched
person:i segev,I. Segev,3,0,2,1,1,2,0,0,graph_matched
person:r wong,R. Wong,3,0,2,1,1,2,0,0,graph_matched
person:zhefeng gong,Zhefeng Gong,3,0,2,1,1,2,0,0,graph_matched
person:c clopath,C. Clopath,3,0,2,1,0,3,0,0,graph_matched
person:e ozkan,E. Özkan,3,0,2,2,0,3,0,0,graph_matched
person:guoqiang bi,Guoqiang Bi,3,0,2,1,0,3,0,0,graph_matched
person:huanxiang lu,Huanxiang Lu,3,0,2,1,0,3,0,0,graph_matched
person:joshua lillvis,Joshua L. Lillvis,3,2,1,0,1,2,0,0,graph_matched
person:j rah,J. Rah,3,2,1,0,0,3,0,0,graph_matched
person:g spirou,G. Spirou,3,1,1,1,2,1,0,0,graph_matched
person:josh morgan,Josh L. Morgan,3,1,1,1,2,1,0,0,graph_matched
person:a zador,A. Zador,3,1,1,1,1,2,0,0,graph_matched
person:e rancz,E. Rancz,3,1,1,1,0,3,0,0,graph_matched
person:katrin amunts,Katrin Amunts,3,1,1,1,0,3,0,0,graph_matched
person:lida kanari,Lida Kanari,3,1,1,1,0,3,0,0,graph_matched
person:m axer,M. Axer,3,1,1,1,0,3,0,0,graph_matched
person:s ahnert,S. Ahnert,3,0,1,2,3,0,0,1,graph_matched
person:g henry,G. L. Henry,3,0,1,2,2,1,0,1,graph_matched
person:m kazhdan,M. Kazhdan,3,0,1,2,2,0,1,1,graph_matched
person:p tomancak,P. Tomančák,3,0,1,2,2,1,0,1,graph_matched
person:toshihide hige,Toshihide Hige,3,0,1,2,2,1,0,1,graph_matched
person:daniel colon ramos,Daniel A. Colón-Ramos,3,0,1,2,3,0,0,0,graph_matched
person:m fee,M. Fee,3,0,1,2,3,0,0,0,graph_matched
person:christel genoud,Christel Genoud,3,0,1,2,2,1,0,0,graph_matched
person:ting hao huang,Ting-hao Huang,3,0,1,2,2,1,0,0,graph_matched
person:william smith,William V. Smith,3,0,1,2,2,1,0,0,graph_matched
person:e lein,E. Lein,3,0,1,2,1,2,0,0,graph_matched
person:g barnea,G. Barnea,3,0,1,2,1,2,0,0,graph_matched
person:hermann schmidt,Hermann Schmidt,3,0,1,2,1,2,0,0,graph_matched
person:masato koike,Masato Koike,3,0,1,2,1,2,0,0,graph_matched
person:petr znamenskiy,Petr Znamenskiy,3,0,1,2,1,2,0,0,graph_matched
person:a dagher,A. Dagher,3,0,1,2,0,2,1,0,graph_matched
person:b sabatini,B. Sabatini,3,0,1,2,0,3,0,0,graph_matched
person:catherine lee,Catherine Lee,3,0,1,2,0,3,0,0,graph_matched
person:christof koch,Christof Koch,3,0,1,2,0,3,0,0,graph_matched
person:e callaway,E. Callaway,3,0,1,2,0,3,0,0,graph_matched
person:konrad rokicki,Konrad Rokicki,3,0,1,2,0,3,0,0,graph_matched
person:s hofer,S. Hofer,3,0,1,2,0,3,0,0,graph_matched
person:yonggang shi,Yonggang Shi,3,0,1,2,0,3,0,0,graph_matched
person:g shepherd,G. Shepherd,3,3,0,0,1,2,0,1,graph_matched
person:abrar rahman abir,Abrar Rahman Abir,3,3,0,0,3,0,0,0,graph_matched
person:leander lauenburg,Leander Lauenburg,3,3,0,0,3,0,0,0,graph_matched
person:tirthabir biswas,Tirthabir Biswas,3,3,0,0,1,2,0,0,graph_matched
person:m vellema,M. Vellema,3,3,0,0,0,3,0,0,graph_matched
person:p jusuf,P. Jusuf,3,3,0,0,0,3,0,0,graph_matched
person:b pedigo,B. Pedigo,3,2,0,1,3,0,0,1,graph_matched
person:philipp hanslovsky,Philipp Hanslovsky,3,2,0,1,3,0,0,1,graph_matched
person:kerrianne ryan,Kerrianne Ryan,3,2,0,1,2,1,0,1,graph_matched
person:andrea bordt,Andrea S Bordt,3,2,0,1,3,0,0,0,graph_matched
person:c jones,C. Jones,3,2,0,1,3,0,0,0,graph_matched
person:chi xiao,Chi Xiao,3,2,0,1,3,0,0,0,graph_matched
person:dustin garner,Dustin Garner,3,2,0,1,3,0,0,0,graph_matched
person:gregory schwartzman,Gregory Schwartzman,3,2,0,1,3,0,0,0,graph_matched
person:hugo calligaro,Hugo Calligaro,3,2,0,1,3,0,0,0,graph_matched
person:m kuwajima,M. Kuwajima,3,2,0,1,3,0,0,0,graph_matched
person:minghui liao,Minghui Liao,3,2,0,1,3,0,0,0,graph_matched
person:qihua chen,Qihua Chen,3,2,0,1,3,0,0,0,graph_matched
person:catherine schretter,Catherine E. Schretter,3,2,0,1,2,1,0,0,graph_matched
person:jeff brown,Jeff B. Brown,3,2,0,1,2,1,0,0,graph_matched
person:zhiqiao liu,Zhiqiao Liu,3,2,0,1,2,1,0,0,graph_matched
person:christopher lynn,Christopher W. Lynn,3,2,0,1,1,2,0,0,graph_matched
person:g ocker,G. Ocker,3,2,0,1,1,2,0,0,graph_matched
person:seth taylor,Seth R. Taylor,3,2,0,1,1,2,0,0,graph_matched
person:a brown,A. P. Brown,3,2,0,1,0,3,0,0,graph_matched
person:nuno apostolo,Nuno Apóstolo,3,2,0,1,0,3,0,0,graph_matched
person:s mingote,S. Mingote,3,2,0,1,0,3,0,0,graph_matched
person:c barnes,C. L. Barnes,3,1,0,2,3,0,0,2,graph_matched
person:s loomba,S. Loomba,3,1,0,2,3,0,0,2,graph_matched
person:brendan celii,Brendan Celii,3,1,0,2,3,0,0,1,graph_matched
person:michael chirillo,Michael A. Chirillo,3,1,0,2,3,0,0,1,graph_matched
person:ben mulcahy,Ben Mulcahy,3,1,0,2,2,1,0,1,graph_matched
person:k nguyen,K. Nguyen,3,1,0,2,2,1,0,1,graph_matched
person:albina asadulina,Albina Asadulina,3,1,0,2,3,0,0,0,graph_matched
person:b pratt,B. Pratt,3,1,0,2,3,0,0,0,graph_matched
person:bei hong,Bei Hong,3,1,0,2,3,0,0,0,graph_matched
person:mariela petkova,Mariela D. Petkova,3,1,0,2,3,0,0,0,graph_matched
person:n drummond,N. Drummond,3,1,0,2,3,0,0,0,graph_matched
person:p potocek,P. Potocek,3,1,0,2,3,0,0,0,graph_matched
person:seymour knowles barley,Seymour Knowles-Barley,3,1,0,2,3,0,0,0,graph_matched
person:sophie dvali,Sophie Dvali,3,1,0,2,3,0,0,0,graph_matched
person:sung soo moon,Sung Soo Moon,3,1,0,2,3,0,0,0,graph_matched
person:valentin gillet,Valentin Gillet,3,1,0,2,3,0,0,0,graph_matched
person:d rolnick,D. Rolnick,3,1,0,2,2,1,0,0,graph_matched
person:daniel barabasi,Dániel L. Barabási,3,1,0,2,2,1,0,0,graph_matched
person:e iseri,E. Iseri,3,1,0,2,2,1,0,0,graph_matched
person:emily heckman,Emily L. Heckman,3,1,0,2,2,1,0,0,graph_matched
person:eva dyer,Eva L. Dyer,3,1,0,2,2,1,0,0,graph_matched
person:g meissner,G. Meissner,3,1,0,2,2,1,0,0,graph_matched
person:gizem sancer,Gizem Sancer,3,1,0,2,2,1,0,0,graph_matched
person:j boulanger weill,J. Boulanger-Weill,3,1,0,2,2,1,0,0,graph_matched
person:jason adhinarta,Jason K. Adhinarta,3,1,0,2,2,1,0,0,graph_matched
person:jongpil shin,Jongpil Shin,3,1,0,2,2,0,1,0,graph_matched
person:meng xu,Meng Xu,3,1,0,2,2,1,0,0,graph_matched
person:piero sanfilippo,Piero Sanfilippo,3,1,0,2,2,1,0,0,graph_matched
person:shih huan huang,Shih-Huan Huang,3,1,0,2,2,1,0,0,graph_matched
person:theresa mckim,Theresa H. McKim,3,1,0,2,2,1,0,0,graph_matched
person:xiao jun gu,Xiao-Jun Gu,3,1,0,2,2,1,0,0,graph_matched
person:ye yuan,Ye Yuan,3,1,0,2,2,1,0,0,graph_matched
person:young joon kim,Young-Joon Kim,3,1,0,2,2,1,0,0,graph_matched
person:zhangcan ding,Zhangcan Ding,3,1,0,3,2,1,0,0,graph_matched
person:benjamin li,Benjamin Li,3,1,0,2,1,2,0,0,graph_matched
person:maryam majeed,Maryam Majeed,3,1,0,2,1,2,0,0,graph_matched
person:nicole guittari,Nicole K. Guittari,3,1,0,2,1,0,2,0,graph_matched
person:qiuying zhao,Qiuying Zhao,3,1,0,2,1,2,0,0,graph_matched
person:yongxin zhao,Yongxin Zhao,3,1,0,2,1,2,0,0,graph_matched
person:a makarova,A. Makarova,3,1,0,2,0,3,0,0,graph_matched
person:bowen dempsey,Bowen Dempsey,3,1,0,2,0,3,0,0,graph_matched
person:c cadwell,C. Cadwell,3,1,0,2,0,3,0,0,graph_matched
person:chaitali anand,Chaitali Anand,3,1,0,2,0,3,0,0,graph_matched
person:junyang wang,Junyang Wang,3,1,0,2,0,3,0,0,graph_matched
person:m schwarz,M. Schwarz,3,1,0,2,0,2,1,0,graph_matched
person:meital oren suissa,Meital Oren-Suissa,3,1,0,2,0,3,0,0,graph_matched
person:rembrandt bakker,Rembrandt Bakker,3,1,0,2,0,2,1,0,graph_matched
person:robert carrillo,Robert A. Carrillo,3,1,0,2,0,3,0,0,graph_matched
person:sammy lee,Sammy C. S. Lee,3,1,0,2,0,3,0,0,graph_matched
person:sheng le,Sheng Le,3,1,0,2,0,3,0,0,graph_matched
person:oluwaseun ogedengbe,Oluwaseun Ogedengbe,3,0,0,3,3,0,0,3,graph_matched
person:art pope,Art Pope,3,0,0,3,3,0,0,2,graph_matched
person:david aley,David Aley,3,0,0,3,3,0,0,2,graph_matched
person:donghyung lee,Donghyung Lee,3,0,0,3,3,0,0,2,graph_matched
person:j wagner carena,J. Wagner-Carena,3,0,0,3,3,0,0,2,graph_matched
person:lei ann chang,Lei-Ann Chang,3,0,0,3,3,0,0,2,graph_matched
person:selden koolman,Selden Koolman,3,0,0,3,3,0,0,2,graph_matched
person:benjamin field,Benjamin Field,3,0,0,3,2,1,0,2,graph_matched
person:m longair,M. Longair,3,0,0,3,2,1,0,2,graph_matched
person:a scott,A. K. Scott,3,0,0,3,3,0,0,1,graph_matched
person:a suleiman,A. Suleiman,3,0,0,3,3,0,0,1,graph_matched
person:b staffler,B. Staffler,3,0,0,3,3,0,0,1,graph_matched
person:christos papadopoulos,Christos Papadopoulos,3,0,0,3,3,0,0,1,graph_matched
person:dagmar kainmueller,Dagmar Kainmueller,3,0,0,3,3,0,0,1,graph_matched
person:dennis bailey,Dennis Bailey,3,0,0,3,3,0,0,1,graph_matched
person:edgar walker,Edgar Y. Walker,3,0,0,3,3,0,0,1,graph_matched
person:emily manley,Emily A Manley,3,0,0,3,3,0,0,1,graph_matched
person:g hopkins,G. Hopkins,3,0,0,3,3,0,0,1,graph_matched
person:g williams,G. Williams,3,0,0,3,3,0,0,1,graph_matched
person:j rymer,J. Rymer,3,0,0,3,3,0,0,1,graph_matched
person:j spacek,J. Špaček,3,0,0,3,3,0,0,1,graph_matched
person:j walsh,J. Walsh,3,0,0,3,3,0,0,1,graph_matched
person:k fairbanks,K. Fairbanks,3,0,0,3,3,0,0,1,graph_matched
person:larry lindsey,Larry F. Lindsey,3,0,0,3,3,0,0,1,graph_matched
person:logan thomas,Logan A. Thomas,3,0,0,3,3,0,0,1,graph_matched
person:matthew nichols,Matthew Nichols,3,0,0,3,3,0,0,1,graph_matched
person:natasha cheatham,Natasha Cheatham,3,0,0,3,3,0,0,1,graph_matched
person:o duclos,O. Duclos,3,0,0,3,3,0,0,1,graph_matched
person:philip laserstein,Philip Laserstein,3,0,0,3,3,0,0,1,graph_matched
person:s ryan,S. Ryan,3,0,0,3,3,0,0,1,graph_matched
person:sari mclin,Sari McLin,3,0,0,3,3,0,0,1,graph_matched
person:yongguo yu,Yongguo Yu,3,0,0,3,3,0,0,1,graph_matched
person:ana correia,Ana Correia,3,0,0,3,2,1,0,1,graph_matched
person:david ackerman,David Ackerman,3,0,0,3,2,1,0,1,graph_matched
person:dorota tarnogorska,Dorota Tarnogorska,3,0,0,3,2,1,0,1,graph_matched
person:j borycz,J. Borycz,3,0,0,3,2,1,0,1,graph_matched
person:keinosuke ito,Keinosuke Ito,3,0,0,5,2,1,0,1,graph_matched
person:angela wong,Angela Wong,3,0,0,3,1,2,0,1,graph_matched
person:h meyer,H. S. Meyer,3,0,0,3,1,2,0,1,graph_matched
person:julie tran,Julie Tran,3,0,0,3,1,2,0,1,graph_matched
person:a pollreisz,A. Pollreisz,3,0,0,3,3,0,0,0,graph_matched
person:a zlateski,A. Zlateski,3,0,0,3,3,0,0,0,graph_matched
person:benjamin jourdan,Benjamin Jourdan,3,0,0,3,3,0,0,0,graph_matched
person:brian khov,Brian Khov,3,0,0,3,3,0,0,0,graph_matched
person:cristine kalinski,Cristine Kalinski,3,0,0,3,3,0,0,0,graph_matched
person:d budden,D. Budden,3,0,0,3,3,0,0,0,graph_matched
person:david peale,David Peale,3,0,0,3,3,0,0,0,graph_matched
person:diego perez,Diego Perez,3,0,0,3,3,0,0,0,graph_matched
person:e munnelly,E. Munnelly,3,0,0,3,3,0,0,0,graph_matched
person:edward rogers,Edward M Rogers,3,0,0,3,3,0,0,0,graph_matched
