work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_43f9ddf96b1a7595,Methods for analyzing neuronal structure and activity in Caenorhabditis elegans.,adjacent_relevant,0.84,False,14,1.0,11.0,12.0,11.0,strong,10.0,0.7371913989912398,3,False,0,broker,4,Oliver Hobert / Steven J. Cook,S. W. Emmons; Ev Yemini; Manuel Zimmer,2021.0,Genetics,S. W. Emmons; Ev Yemini; Manuel Zimmer,2021.0,Genetics,integrated,True,True,False,True,True
work_4422d2e92d67043e,"Deep learning for brain electron microscopy segmentation: Advances, challenges, and future directions in connectomics and ultrastructure analysis",adjacent_relevant,0.88,False,6,1.0,29.0,30.0,29.0,strong,11.0,0.6827714361560924,6,False,0,broker,63,Uzair Shah / Mowafa J Househ,Uzair Shah; M. Alzubaidi; Marco Agus; Corrado Calí; Pierre J. Magistretti; Mowafa J Househ,2025.0,Computers & graphics,Uzair Shah; M. Alzubaidi; Marco Agus; Corrado Calí; Pierre J. Magistretti; Mowafa J Househ,2025.0,Computers & graphics,integrated,True,True,False,True,True
work_4488387d1a4d2480,Toric Spines at a Site of Learning,core_relevant,0.9,False,7,1.0,1.0,2.0,1.0,weak,2.0,0.7589593841252986,15,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Daniel Sanculi; Katy E. Pannoni; E. Bushong; Michael G. Crump; Michelle Sung; Vyoma Popat; Camilia Zaher; Emma Hicks; Ashley Song; Nikan Mofakham; Peining Li; Evangelos G. Antzoulatos; Diasynou Fioravante; Mark Ellisman; W. DeBello,2019.0,eNeuro,Daniel Sanculi; Katy E. Pannoni; E. Bushong; Michael G. Crump; Michelle Sung; Vyoma Popat; Camilia Zaher; Emma Hicks; Ashley Song; Nikan Mofakham; Peining Li; Evangelos G. Antzoulatos; Diasynou Fioravante; Mark Ellisman; W. DeBello,2019.0,eNeuro,integrated,True,True,False,True,True
work_4514cd847994dcc7,A connectome of the Drosophila central complex reveals network motifs suitable for flexible navigation and context-dependent action selection,core_relevant,0.98,True,332,60.0,26.0,86.0,0.433,strong,11.0,0.9838067427661268,13,False,0,hub,1,G. Jefferis / Sven Dorkenwald,B. Hulse; H. Haberkern; R. Franconville; D. Turner-Evans; Shin-ya Takemura; T. Wolff; M. Noorman; M. Dreher; Chuntao Dan; Ruchi Parekh; A. Hermundstad; G. Rubin; V. Jayaraman,2020.0,bioRxiv,B. Hulse; H. Haberkern; R. Franconville; D. Turner-Evans; Shin-ya Takemura; T. Wolff; M. Noorman; M. Dreher; Chuntao Dan; Ruchi Parekh; A. Hermundstad; G. Rubin; V. Jayaraman,2020.0,bioRxiv,integrated,True,True,False,True,True
work_4590b0e98877a3a3,Functional Connectome Analysis of the Striatum with Optogenetics.,adjacent_relevant,0.72,False,2,1.0,1.0,2.0,1.0,weak,2.0,0.8845234934961508,1,False,0,broker,64,N. Chuhma / Daniel Eskenazi,N. Chuhma,2021.0,Advances in Experimental Medicine and Biology,N. Chuhma,2021.0,Advances in Experimental Medicine and Biology,integrated,True,True,False,True,True
work_45cef90e755de84c,Functional allocation of synaptic contacts in microcircuits from rods via rod bipolar to AII amacrine cells in the mouse retina,core_relevant,0.93,False,78,3.0,0.0,3.0,0.0,moderate,3.0,0.8473586408282453,2,False,0,only_in,5,M. Helmstaedter / D. Chklovskii,Y. Tsukamoto; N. Omi,2013.0,The Journal of comparative neurology,Y. Tsukamoto; N. Omi,2013.0,The Journal of comparative neurology,integrated,True,True,False,True,True
work_467a6cc67c703560,BIFROST: a method for registering diverse imaging datasets,core_relevant,0.9,False,9,2.0,8.0,10.0,4.0,strong,9.0,0.8216087071940537,9,False,0,broker,26,T. R. Clandinin / Maxwell H. Turner,Bella E. Brezovec; Andrew B. Berger; Y. Hao; Albert Lin; Osama M. Ahmed; Diego A. Pacheco; S. Thiberge; M. Murthy; T. R. Clandinin,2023.0,bioRxiv,Bella E. Brezovec; Andrew B. Berger; Y. Hao; Albert Lin; Osama M. Ahmed; Diego A. Pacheco; S. Thiberge; M. Murthy; T. R. Clandinin,2023.0,bioRxiv,integrated,True,True,False,True,True
work_4763c86ef9823a58,Structured sampling of olfactory input by the fly mushroom body,core_relevant,0.94,False,71,18.0,21.0,39.0,1.167,strong,11.0,0.9747809928324928,15,False,0,broker,2,Albert Cardona / R. D. Fetter,Zhihao Zheng; Feng Li; Corey B. Fisher; Iqbal J. Ali; Nadiya Sharifi; Steven A. Calle-Schuler; Joseph Hsu; Najla Masoodpanah; Lucia Kmecova; Tom Kazimiers; E. Perlman; Matthew Nichols; Peter H. Li; Viren Jain; D. Bock,2020.0,bioRxiv,Zhihao Zheng; Feng Li; Corey B. Fisher; Iqbal J. Ali; Nadiya Sharifi; Steven A. Calle-Schuler; Joseph Hsu; Najla Masoodpanah; Lucia Kmecova; Tom Kazimiers; E. Perlman; Matthew Nichols; Peter H. Li; Viren Jain; D. Bock,2020.0,bioRxiv,integrated,True,True,False,True,True
work_4785092574ee1f39,As-rigid-as-possible mosaicking and serial section registration of large ssTEM datasets,core_relevant,0.95,False,151,11.0,0.0,11.0,0.0,strong,10.0,0.964958853198832,4,False,0,only_in,1,G. Jefferis / Sven Dorkenwald,S. Saalfeld; Albert Cardona; V. Hartenstein; P. Tomančák,2010.0,Bioinform.,S. Saalfeld; Albert Cardona; V. Hartenstein; P. Tomančák,2010.0,Bioinform.,integrated,True,True,False,True,True
work_4799561fb5fe8c10,Ultrastructural preservation of a whole large mammal brain with a protocol compatible with human physician-assisted death,adjacent_relevant,0.84,False,1,1.0,0.0,1.0,0.0,weak,1.0,0.7796655163259889,3,False,0,only_in,0,J. Lichtman / Hanspeter Pfister,Aurelia Song; Anna LaVergne; Borys Wróbel,2026.0,bioRxiv,Aurelia Song; Anna LaVergne; Borys Wróbel,2026.0,bioRxiv,integrated,True,True,False,True,True
work_47dbb1ae5c861feb,Beyond the connectome: A map of a brain architecture derived from whole-brain volumetric reconstructions,core_relevant,0.93,False,8,1.0,5.0,6.0,5.0,moderate,6.0,0.795858773559862,5,False,0,broker,4,Oliver Hobert / Steven J. Cook,C. Brittin; Steven J. Cook; D. Hall; S. W. Emmons; N. Cohen,2020.0,bioRxiv,C. Brittin; Steven J. Cook; D. Hall; S. W. Emmons; N. Cohen,2020.0,bioRxiv,integrated,True,True,False,True,True
work_4880cacffadd6077,Drosophila gustatory projections are segregated by taste modality and connectivity,core_relevant,0.87,False,23,2.0,7.0,9.0,3.5,moderate,7.0,0.8492168834616406,4,False,0,broker,1,G. Jefferis / Sven Dorkenwald,S. Engert; Gabriella R. Sterne; D. Bock; Kristin Scott,2021.0,bioRxiv,S. Engert; Gabriella R. Sterne; D. Bock; Kristin Scott,2021.0,bioRxiv,integrated,True,True,False,True,True
work_4888d0293b40ce35,Constraining computational models using electron microscopy wiring diagrams.,adjacent_relevant,0.85,False,25,9.0,9.0,18.0,1.0,strong,11.0,0.9413326254313776,2,False,0,broker,2,Albert Cardona / R. D. Fetter,Ashok Litwin-Kumar; Srinivas C. Turaga,2019.0,Current Opinion in Neurobiology,Ashok Litwin-Kumar; Srinivas C. Turaga,2019.0,Current Opinion in Neurobiology,integrated,True,True,False,True,True
work_49cdb39886a56ede,Developmental patterns of the C. elegans neural circuits using community detection.,core_relevant,0.89,False,0,0.0,6.0,6.0,6.0,moderate,6.0,0.1114945580037164,5,False,0,only_out,0,J. Lichtman / Hanspeter Pfister,Xuebin Wang; Ruixue Qin; Guiyuan Shi; Lirong Zheng; He Liu,2026.0,Neuroscience,Xuebin Wang; Ruixue Qin; Guiyuan Shi; Lirong Zheng; He Liu,2026.0,Neuroscience,integrated,True,True,False,True,True
work_4a065afca6719b79,Specification of synaptic connectivity by cell surface interactions,adjacent_relevant,0.8,False,388,7.0,1.0,8.0,0.143,moderate,4.0,0.9609769046986992,2,False,0,broker,0,J. Lichtman / Hanspeter Pfister,J. Wit; Anirvan Ghosh,2015.0,Nature Reviews Neuroscience,J. Wit; Anirvan Ghosh,2015.0,Nature Reviews Neuroscience,integrated,True,True,False,True,True
work_4a82596aff271554,Complex topological features of reservoirs shape learning performances in bio-inspired recurrent neural networks,adjacent_relevant,0.84,False,2,0.0,3.0,3.0,3.0,moderate,3.0,0.6055216352535174,10,False,0,only_out,65,Valeria d'Andrea / 35131 Padova,Valeria d'Andrea; M. Puppin; M. Kessler; 14 ViaSommarive; 38123 Povo; Italy; D. Galilei'; U. Padova; 8. viaMarzolo; 35131 Padova,2022.0,,Valeria d'Andrea; M. Puppin; M. Kessler; 14 ViaSommarive; 38123 Povo; Italy; D. Galilei'; U. Padova; 8. viaMarzolo; 35131 Padova,2022.0,,integrated,True,True,False,True,True
work_4aacd75f73cf971f,Correlative light and electron microscopy reveals the fine circuit structure underlying evidence accumulation in larval zebrafish,core_relevant,0.95,False,8,0.0,11.0,11.0,11.0,strong,11.0,0.4451818423148393,27,True,25,only_out,0,J. Lichtman / Hanspeter Pfister,J. Boulanger-Weill; Florian Kämpf; G. Schuhknecht; R. Schalek; Mariela D. Petkova; S. Vohra; Yuelong Wu; Jay H. Savaliya; Robert Tiller; K. Herrera; Heike Naumann; Maren Eberle; Simone Rencken; Moritz Stingl; Alina Hebling; Dana Hockling; Katja Slangewal; Zixuan Deng; Ruohong C. Wang; Lauren L. Zhang; Kim N. Kirchberger; I. H. Bianco; D. Baum; Filippo Del Bene; F. Engert; J. Lichtman; A. Bahl,2025.0,bioRxiv,J. Boulanger-Weill; Florian Kämpf; G. Schuhknecht; R. Schalek; Mariela D. Petkova; S. Vohra; Yuelong Wu; Jay H. Savaliya; Robert Tiller; K. Herrera; Heike Naumann; Maren Eberle; Simone Rencken; Moritz Stingl; Alina Hebling; Dana Hockling; Katja Slangewal; Zixuan Deng; Ruohong C. Wang; Lauren L. Zhang; Kim N. Kirchberger; I. H. Bianco; D. Baum; Filippo Del Bene; F. Engert; J. Lichtman; A. Bahl,2025.0,bioRxiv,integrated,True,True,False,True,True
work_4b37a6f905cdcd31,Novel Technological Advances in Functional Connectomics in C. elegans,adjacent_relevant,0.85,False,16,2.0,2.0,4.0,1.0,moderate,4.0,0.762410406158747,4,False,0,broker,30,Elizabeth M. DiLoreto / Christopher Chute,Elizabeth M. DiLoreto; Christopher Chute; Samantha Bryce; Jagan Srinivasan,2019.0,Journal of Developmental Biology,Elizabeth M. DiLoreto; Christopher Chute; Samantha Bryce; Jagan Srinivasan,2019.0,Journal of Developmental Biology,integrated,True,True,False,True,True
work_4b7413fa018067cf,"Neuronal Identity: The neuron types of a simple chordate sibling, the tadpole larva of Ciona intestinalis.",adjacent_relevant,0.84,False,39,2.0,2.0,4.0,1.0,moderate,3.0,0.8903636846296787,2,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Kerrianne Ryan; I. Meinertzhagen,2018.0,Current Opinion in Neurobiology,Kerrianne Ryan; I. Meinertzhagen,2018.0,Current Opinion in Neurobiology,integrated,True,True,False,True,True
work_4b92ca8485717239,Functional imaging and connectome analyses reveal organizing principles of taste circuits in Drosophila,core_relevant,0.91,False,11,1.0,4.0,5.0,4.0,moderate,5.0,0.7464826121582161,5,False,0,broker,66,Jinfang Li / M. D. Gordon,Jinfang Li; Rabiah Dhaliwal; Molly Stanley; Pierre Junca; M. D. Gordon,2024.0,bioRxiv,Jinfang Li; Rabiah Dhaliwal; Molly Stanley; Pierre Junca; M. D. Gordon,2024.0,bioRxiv,integrated,True,True,False,True,True
work_4ba1c97ceb43aab4,Genetically targeted 3D visualisation of Drosophila neurons under Electron Microscopy and X-Ray Microscopy using miniSOG,core_relevant,0.91,False,30,1.0,6.0,7.0,6.0,moderate,7.0,0.8197504645606584,6,False,0,broker,0,J. Lichtman / Hanspeter Pfister,J. Ng; A. Browning; L. Lechner; Masako Terada; Gillian Howard; G. Jefferis,2016.0,Scientific Reports,J. Ng; A. Browning; L. Lechner; Masako Terada; Gillian Howard; G. Jefferis,2016.0,Scientific Reports,integrated,True,True,False,True,True
work_4bc689f7d81f71a8,Brain wiring determinants uncovered by integrating connectomes and transcriptomes.,adjacent_relevant,0.83,False,22,3.0,11.0,14.0,3.667,strong,9.0,0.892221927263074,7,False,0,broker,10,S. Zipursky / Parmis S. Mirshahidi,Juyoun Yoo; Mark Dombrovski; Parmis S. Mirshahidi; Aljoscha Nern; S. LoCascio; S. Zipursky; Y. Kurmangaliyev,2023.0,Current Biology,Juyoun Yoo; Mark Dombrovski; Parmis S. Mirshahidi; Aljoscha Nern; S. LoCascio; S. Zipursky; Y. Kurmangaliyev,2023.0,Current Biology,integrated,True,True,False,True,True
work_4c202403940ee964,Sex-specific pruning of neuronal synapses in Caenorhabditis elegans,adjacent_relevant,0.87,False,121,3.0,0.0,3.0,0.0,moderate,3.0,0.950358375365012,3,False,0,only_in,4,Oliver Hobert / Steven J. Cook,Meital Oren-Suissa; Emily A. Bayer; O. Hobert,2016.0,Nature,Meital Oren-Suissa; Emily A. Bayer; O. Hobert,2016.0,Nature,integrated,True,True,False,True,True
work_4c544b6c1513bcca,Connectome analysis reveals brainwide visual processing in Drosophila,core_relevant,0.94,False,0,0.0,18.0,18.0,18.0,strong,8.0,0.349880541544996,2,False,0,only_out,10,S. Zipursky / Parmis S. Mirshahidi,Sung Yong Kim; Anmo J Kim,2026.0,bioRxiv,Sung Yong Kim; Anmo J Kim,2026.0,bioRxiv,integrated,True,True,False,True,True
work_4d00298c33d3d45c,Recurrent connections enable point attractor dynamics and dimensionality reduction in a connectome-constrained model of the insect learning center,core_relevant,0.94,False,0,0.0,6.0,6.0,6.0,moderate,6.0,0.1948500132731616,8,False,0,only_out,7,Brock Andrew Wester / Jordan K. Matelsky,Justin Joyce; Raphael Norman-Tenazas; Patricia K. Rivlin; Grace M. Hwang; Isaac Western; Kechen Zhang; William Gray-Roncal; Brian S. Robinson,2024.0,bioRxiv,Justin Joyce; Raphael Norman-Tenazas; Patricia K. Rivlin; Grace M. Hwang; Isaac Western; Kechen Zhang; William Gray-Roncal; Brian S. Robinson,2024.0,bioRxiv,integrated,True,True,False,True,True
work_4d35d34b923b60d1,"Hub connectivity, neuronal diversity, and gene expression in the Caenorhabditis elegans connectome",core_relevant,0.96,False,80,28.0,20.0,48.0,0.714,strong,9.0,0.9745155295991506,4,False,0,broker,32,A. Arnatkevic̆iūtė / Ben D. Fulcher,A. Arnatkevic̆iūtė; Ben D. Fulcher; R. Pocock; A. Fornito,2018.0,PLoS Comput. Biol.,A. Arnatkevic̆iūtė; Ben D. Fulcher; R. Pocock; A. Fornito,2018.0,PLoS Comput. Biol.,integrated,True,True,False,True,True
work_4d8693046463c36c,Capillary-Based and Stokes-Based Trapping of Serial Sections for Scalable 3D-EM Connectomics,core_relevant,0.94,False,0,0.0,9.0,9.0,9.0,moderate,7.0,0.1319352269710645,7,False,0,only_out,3,H. Sebastian Seung / Kea-Joo Lee,Timothy J. Lee; Mighten C. Yip; Aditi Kumar; Colby F. Lewallen; D. Bumbarger; R. Reid; C. Forest,2020.0,eNeuro,Timothy J. Lee; Mighten C. Yip; Aditi Kumar; Colby F. Lewallen; D. Bumbarger; R. Reid; C. Forest,2020.0,eNeuro,integrated,True,True,False,True,True
work_4d88921e492f9434,neuPrint: An open access tool for EM connectomics,core_relevant,0.96,False,78,31.0,13.0,44.0,0.419,strong,11.0,0.965224316432174,7,False,0,broker,1,G. Jefferis / Sven Dorkenwald,Stephen M. Plaza; Jody Clements; Tom Dolafi; L. Umayam; Nicole N. Neubarth; Louis K. Scheffer; S. Berg,2022.0,Frontiers in Neuroinformatics,Stephen M. Plaza; Jody Clements; Tom Dolafi; L. Umayam; Nicole N. Neubarth; Louis K. Scheffer; S. Berg,2022.0,Frontiers in Neuroinformatics,integrated,True,True,False,True,True
work_4deb27b42801f710,"Proximodistal heterogeneity of hippocampal CA3 pyramidal neuron intrinsic properties, connectivity and reactivation during memory recall",adjacent_relevant,0.83,False,133,2.0,0.0,2.0,0.0,weak,2.0,0.7454207592248474,6,False,0,only_in,67,Qian-Quan Sun / S. Siegelbaum,Qian-Quan Sun; Alaba Sotayo; Alejandro Cazzulino; Anna M. Snyder; C. Denny; S. Siegelbaum,2017.0,Neuron,Qian-Quan Sun; Alaba Sotayo; Alejandro Cazzulino; Anna M. Snyder; C. Denny; S. Siegelbaum,2017.0,Neuron,integrated,True,True,False,True,True
work_4e3b5ec4297fcae3,A lightweight data-driven spiking neuronal network model of Drosophila olfactory nervous system with dedicated hardware support,core_relevant,0.87,False,1,0.0,3.0,3.0,3.0,moderate,3.0,0.4608441730820281,6,False,0,only_out,24,Daichi Yamada / Makoto Someya,Takuya Nanami; Daichi Yamada; Makoto Someya; Toshihide Hige; H. Kazama; Takashi Kohno,2024.0,Frontiers in Neuroscience,Takuya Nanami; Daichi Yamada; Makoto Someya; Toshihide Hige; H. Kazama; Takashi Kohno,2024.0,Frontiers in Neuroscience,integrated,True,True,False,True,True
work_4e599e7a45cded14,The rhesus monkey connectome predicts disrupted functional networks resulting from pharmacogenetic inactivation of the amygdala,adjacent_relevant,0.84,False,162,1.0,0.0,1.0,0.0,weak,1.0,0.6947172816564906,8,False,0,only_in,68,David S. Grayson / David G Amaral1,David S. Grayson; E. Bliss-Moreau; Christopher J. Machado; J. Bennett; K. Shen; K. Grant; D. Fair; David G Amaral1,2016.0,Neuron,David S. Grayson; E. Bliss-Moreau; Christopher J. Machado; J. Bennett; K. Shen; K. Grant; D. Fair; David G Amaral1,2016.0,Neuron,integrated,True,True,False,True,True
work_4e83dd54ab62f570,SynCoPa: Visualizing Connectivity Paths and Synapses Over Detailed Morphologies,adjacent_relevant,0.82,False,2,1.0,7.0,8.0,7.0,moderate,4.0,0.8816033979293868,4,False,0,broker,69,S. Galindo / L. Pastor,S. Galindo; Pablo Toharia; O. D. Robles; L. Pastor,2021.0,Frontiers in Neuroinformatics,S. Galindo; Pablo Toharia; O. D. Robles; L. Pastor,2021.0,Frontiers in Neuroinformatics,integrated,True,True,False,True,True
work_4ed8dbe602f5a391,Drifting assemblies for persistent memory: Neuron transitions and unsupervised compensation,adjacent_relevant,0.8,False,45,1.0,0.0,1.0,0.0,weak,1.0,0.7130342447571011,4,False,0,only_in,70,Yaroslav Felipe Kalle Kossio / Raoul-Martin Memmesheimer,Yaroslav Felipe Kalle Kossio; Sven Goedeke; Christian Klos; Raoul-Martin Memmesheimer,2020.0,Proceedings of the National Academy of Sciences of the United States of America,Yaroslav Felipe Kalle Kossio; Sven Goedeke; Christian Klos; Raoul-Martin Memmesheimer,2020.0,Proceedings of the National Academy of Sciences of the United States of America,integrated,True,True,False,True,True
work_4f1a3d9f690cb72b,Creating Efficient Workflows for Electron Microscopy Laboratories with Automated Specimen Preparation,adjacent_relevant,0.83,False,6,1.0,0.0,1.0,0.0,weak,1.0,0.87470135386249,8,False,0,only_in,71,S. L. Goodman / G. Kidd,S. L. Goodman; Emily K. Benson; Noah A Flint; Louis E. Dye; Melissa F. Chimento; Edward H. Phillips; Jeffrey W Percival; G. Kidd,2024.0,Microscopy Today,S. L. Goodman; Emily K. Benson; Noah A Flint; Louis E. Dye; Melissa F. Chimento; Edward H. Phillips; Jeffrey W Percival; G. Kidd,2024.0,Microscopy Today,integrated,True,True,False,True,True
work_4f76473c66f9d125,Wired For Insight- Recent Advance in C. elegans Neural Circuits,adjacent_relevant,0.85,False,8,0.0,4.0,4.0,4.0,moderate,4.0,0.5463233342182108,2,False,0,only_out,72,Dana T. Byrd / Yishi Jin,Dana T. Byrd; Yishi Jin,2021.0,Current Opinion in Neurobiology,Dana T. Byrd; Yishi Jin,2021.0,Current Opinion in Neurobiology,integrated,True,True,False,True,True
work_4f8595c70c667637,A computational approach towards the microscale mouse brain connectome from the mesoscale.,adjacent_relevant,0.83,False,11,1.0,2.0,3.0,2.0,moderate,3.0,0.766657817892222,3,False,0,broker,2,Albert Cardona / R. D. Fetter,Tielin Zhang; Yi Zeng; Bo Xu,2017.0,Journal of Integrative Neuroscience,Tielin Zhang; Yi Zeng; Bo Xu,2017.0,Journal of Integrative Neuroscience,integrated,True,True,False,True,True
work_4f923dc785f0b321,Structure and function of a neocortical synapse,core_relevant,0.95,False,188,30.0,7.0,37.0,0.233,strong,11.0,0.9777010883992568,5,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Simone Holler; German Köstinger; K. Martin; G. Schuhknecht; K. Stratford,2019.0,Nature,Simone Holler; German Köstinger; K. Martin; G. Schuhknecht; K. Stratford,2019.0,Nature,integrated,True,True,False,True,True
work_4fa3a9808ba6a3df,Comparative prospects of imaging methods for whole-brain mammalian connectomics,adjacent_relevant,0.87,False,5,1.0,27.0,28.0,27.0,strong,11.0,0.7310857446243695,3,False,0,broker,2,Albert Cardona / R. D. Fetter,L. Collins; Todd Huffman; Randal A. Koene,2024.0,Cell Reports Methods,L. Collins; Todd Huffman; Randal A. Koene,2024.0,Cell Reports Methods,integrated,True,True,False,True,True
work_4fb2c3ab06796246,Expression profiling of the mature C. elegans nervous system by single-cell RNA-Sequencing,adjacent_relevant,0.84,False,56,2.0,0.0,2.0,0.0,weak,2.0,0.8258561189275285,19,False,0,only_in,4,Oliver Hobert / Steven J. Cook,Seth R. Taylor; G. Santpere; Molly B. Reilly; Lori Glenwinkel; Abigail J. Poff; Rebecca D. McWhirter; Chuan Xu; Alexis Weinreb; Manasa Basavaraju; Steven J. Cook; Alec Barrett; Alexander Abrams; Berta Vidal; Cyril C Cros; Ibnul Rafi; N. Šestan; Marc Hammarlund; O. Hobert; David M. Miller,2019.0,bioRxiv,Seth R. Taylor; G. Santpere; Molly B. Reilly; Lori Glenwinkel; Abigail J. Poff; Rebecca D. McWhirter; Chuan Xu; Alexis Weinreb; Manasa Basavaraju; Steven J. Cook; Alec Barrett; Alexander Abrams; Berta Vidal; Cyril C Cros; Ibnul Rafi; N. Šestan; Marc Hammarlund; O. Hobert; David M. Miller,2019.0,bioRxiv,integrated,True,True,False,True,True
work_4fbc226ee1288c01,mEMbrain: an interactive deep learning MATLAB tool for connectomic segmentation on commodity desktops,core_relevant,0.93,False,13,10.0,22.0,32.0,2.2,strong,11.0,0.9073533315635784,16,False,0,broker,0,J. Lichtman / Hanspeter Pfister,Elisa C. Pavarino; Emma Yang; N. Dhanyasi; Mona D. Wang; Flavie Bidel; Xiaotang Lu; Fuming Yang; Core Francisco Park; Mukesh Bangalore Renuka; Brandon Drescher; Aravinthan D. T. Samuel; B. Hochner; P. Katz; Mei Zhen; J. Lichtman; Y. Meirovitch,2023.0,Frontiers in Neural Circuits,Elisa C. Pavarino; Emma Yang; N. Dhanyasi; Mona D. Wang; Flavie Bidel; Xiaotang Lu; Fuming Yang; Core Francisco Park; Mukesh Bangalore Renuka; Brandon Drescher; Aravinthan D. T. Samuel; B. Hochner; P. Katz; Mei Zhen; J. Lichtman; Y. Meirovitch,2023.0,Frontiers in Neural Circuits,integrated,True,True,False,True,True
work_50251da9874c88ce,Multilayer adaptive networks in neuronal processing,adjacent_relevant,0.8,False,6,0.0,9.0,9.0,9.0,moderate,6.0,0.5264135917175471,2,False,0,only_out,73,Adrián Hernández / J. Amigó,Adrián Hernández; J. Amigó,2018.0,The European Physical Journal Special Topics,Adrián Hernández; J. Amigó,2018.0,The European Physical Journal Special Topics,integrated,True,True,False,True,True
work_505328557dd7dca8,Glassy phase in dynamically-balanced neuronal networks,adjacent_relevant,0.8,False,13,1.0,0.0,1.0,0.0,weak,1.0,0.7655959649588532,2,False,0,only_in,74,Kévin Berlemont / G. Mongillo,Kévin Berlemont; G. Mongillo,2022.0,bioRxiv,Kévin Berlemont; G. Mongillo,2022.0,bioRxiv,integrated,True,True,False,True,True
work_50997c68f9311844,Hippocampal CA3 connectomics reveals a gradient of mossy fiber inputs and selective feedforward inhibition onto pyramidal cells.,core_relevant,0.96,False,0,0.0,10.0,10.0,10.0,strong,7.0,0.3286434828776214,15,False,0,only_out,3,H. Sebastian Seung / Kea-Joo Lee,Zhihao Zheng; Changjoon Park; Eric W. Hammerschmith; R. Lu; Szi-chieh Yu; Marissa Sorek; B. Silverman; C. Jordan; A. Sterling; W. Silversmith; Philipp Schlegel; G. Jefferis; F. Collman; H. S. Seung; David W. Tank,2026.0,Nature Neuroscience,Zhihao Zheng; Changjoon Park; Eric W. Hammerschmith; R. Lu; Szi-chieh Yu; Marissa Sorek; B. Silverman; C. Jordan; A. Sterling; W. Silversmith; Philipp Schlegel; G. Jefferis; F. Collman; H. S. Seung; David W. Tank,2026.0,Nature Neuroscience,integrated,True,True,False,True,True
work_5154da21800bd010,The hourglass organization of the Caenorhabditis elegans connectome,core_relevant,0.94,False,18,8.0,5.0,13.0,0.625,strong,7.0,0.9004512874966817,4,False,0,broker,17,Yongbin Wei / K. M. Sabrin,K. M. Sabrin; Yongbin Wei; M. P. Heuvel; C. Dovrolis,2020.0,PLoS Comput. Biol.,K. M. Sabrin; Yongbin Wei; M. P. Heuvel; C. Dovrolis,2020.0,PLoS Comput. Biol.,integrated,True,True,False,True,True
work_52b53476f8279557,Divergent neural circuits for proprioceptive and exteroceptive sensing of the Drosophila leg,core_relevant,0.95,False,14,2.0,7.0,9.0,3.5,moderate,8.0,0.7578975311919299,5,False,0,broker,3,H. Sebastian Seung / Kea-Joo Lee,Su-Yee J. Lee; Chris J. Dallmann; Andrew P. Cook; John C. Tuthill; S. Agrawal,2025.0,Nature Communications,Su-Yee J. Lee; Chris J. Dallmann; Andrew P. Cook; John C. Tuthill; S. Agrawal,2025.0,Nature Communications,integrated,True,True,False,True,True
work_5347d2a55426a9b6,Ciliary and rhabdomeric photoreceptor-cell circuits form a spectral depth gauge in marine zooplankton,core_relevant,0.93,False,45,3.0,6.0,9.0,2.0,moderate,7.0,0.8415184496947172,12,False,0,broker,2,Albert Cardona / R. D. Fetter,C. Verasztó; Martin Gühmann; H. Jia; Vinoth Babu Veedin Rajan; L. A. Bezares-Calderón; Cristina Piñeiro-Lopez; N. Randel; R. Shahidi; N. Michiels; S. Yokoyama; Kristin Tessmar‐Raible; G. Jékely,2018.0,bioRxiv,C. Verasztó; Martin Gühmann; H. Jia; Vinoth Babu Veedin Rajan; L. A. Bezares-Calderón; Cristina Piñeiro-Lopez; N. Randel; R. Shahidi; N. Michiels; S. Yokoyama; Kristin Tessmar‐Raible; G. Jékely,2018.0,bioRxiv,integrated,True,True,False,True,True
work_535320495abd46fc,"Deep conservation of head direction circuits in bees, ants and flies",core_relevant,0.95,False,0,0.0,4.0,4.0,4.0,moderate,4.0,0.3209450491106981,14,False,0,only_out,1,G. Jefferis / Sven Dorkenwald,M. E. Sayre; Valentin Gillet; Nils Ceberg; Griffin Badalamente; Atticus Pinzon-Rodriguez; Nina Griggs; L. Capdevila; Ruairí J. V. Roberts; Ebba Sundberg Gunnarsson; Felicia Szadaj; Saroja Ellendula; Anna Honkanen; Ajay Narendra; Stanley Heinze,2026.0,bioRxiv,M. E. Sayre; Valentin Gillet; Nils Ceberg; Griffin Badalamente; Atticus Pinzon-Rodriguez; Nina Griggs; L. Capdevila; Ruairí J. V. Roberts; Ebba Sundberg Gunnarsson; Felicia Szadaj; Saroja Ellendula; Anna Honkanen; Ajay Narendra; Stanley Heinze,2026.0,bioRxiv,integrated,True,True,False,True,True
