work_id,title,year_n,cites,decision,proposed_layer,contextual_sublabel,quality,quality_reason,is_ultra,is_emergent,max_io,in_deg,out_deg,citation_role,graph_status,venue,authors
work_6e6d74dd4f3c6069,Expansion Microscopy of Lipid Membranes,2019.0,42,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,bioRxiv,Emmanouil D. Karagiannis; Jeong Seuk Kang; T. Shin; Amauche Emenari; Shoh M. Asano; Leanne Lin; Emma K. Costa; A. Marblestone; N. Kasthuri; E. Boyden
work_61f679ca5be263a0,Beyond counts and shapes: Studying pathology of dendritic spines in the context of the surrounding neuropil through serial section electron microscopy,2012.0,41,core_relevant,contextual,complementary,pass,ok,False,False,2.0,1.0,2.0,broker,integrated,Neuroscience,M. Kuwajima; J. Špaček; K. Harris
work_b19047241efae5aa,Gap junctions in C. elegans: Their roles in behavior and development,2016.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Developmental Neurobiology,D. Hall
work_c9ece14438e09298,"Structural Plasticity, Effectual Connectivity, and Memory in Cortex",2016.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,1.0,3.0,broker,integrated,Frontiers in Neuroanatomy,A. Knoblauch; F. Sommer
work_cd465daed14f5ff7,Progress Towards Mammalian Whole-Brain Cellular Connectomics,2016.0,41,adjacent_relevant,contextual,bridge,pass,ok,False,False,16.0,8.0,16.0,broker,integrated,Frontiers in Neuroanatomy,S. Mikula
work_d63b7e8e8a10ac20,Identified Serotonergic Modulatory Neurons Have Heterogeneous Synaptic Connectivity within the Olfactory System of Drosophila,2017.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,1.0,broker,integrated,Journal of Neuroscience,Kaylynn E. Coates; Adam T. Majot; Xiaonan Zhang; C. Michael; Stacy L. Spitzer; Q. Gaudry; A. Dacks
work_f4edb80932b50e64,Using high-throughput barcode sequencing to efficiently map connectomes,2017.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,0.0,2.0,only_out,weak_unlinked,bioRxiv,Ian D. Peikon; Justus M. Kebschull; Vasily V. Vagin; Diana I. Ravens; Yu-Chi Sun; Eric Brouzes; Ivan R. Corrêa; D. Bressan; A. Zador
work_810e10ac7d2c5311,Estimating the impact of structural directionality: How reliable are undirected connectomes?,2018.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,17.0,11.0,17.0,broker,integrated,Network Neuroscience,Penelope J. Kale; A. Zalesky; Leonardo L. Gollo
work_d3260d4a80ed1193,Cross-Classification Clustering: An Efficient Multi-Object Tracking Technique for 3-D Instance Segmentation in Connectomics,2018.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,17.0,17.0,12.0,broker,integrated,Computer Vision and Pattern Recognition,Y. Meirovitch; Lu Mi; Hayk Saribekyan; A. Matveev; D. Rolnick; Casimir Wierzynski; N. Shavit
work_f7de2c7e522ececa,Synapse type-specific proteomic dissection identifies IgSF8 as a hippocampal CA3 microcircuit organizer,2020.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Nature Communications,Nuno Apóstolo; Samuel N. Smukowski; Jeroen Vanderlinden; G. Condomitti; Vasily Rybakin; Jolijn ten Bos; Laura Trobiani; S. Portegies; Kristel M. Vennekens; Natalia V. Gounko; D. Comoletti; Keimpe D. Wierda; Jeffrey N. Savas; Joris de Wit
work_894a7ff84d58ec7c,Synaptogenic activity of the axon guidance molecule Robo2 underlies hippocampal circuit function,2021.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Cell Reports,Heike Blockus; Sebi V. Rolotti; Miklos Szoboszlay; Eugénie Pezé-Heidsieck; Tiffany Ming; A. Schroeder; Nuno Apóstolo; Kristel M. Vennekens; Phinikoula S. Katsamba; Fabiana A. Bahna; S. Mannepalli; G. Ahlsen; B. Honig; L. Shapiro; Joris de Wit; A. Losonczy; F. Polleux
work_c5ee0f332484814e,NucMM Dataset: 3D Neuronal Nuclei Instance Segmentation at Sub-Cubic Millimeter Scale,2021.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,5.0,1.0,broker,integrated,International Conference on Medical Image Computing and Computer-Assisted Intervention,Zudi Lin; D. Wei; M. Petkova; Yuelong Wu; Zergham Ahmed; K. KrishnaSwaroop; Silin Zou; N. Wendt; J. Boulanger-Weill; Xueying Wang; N. Dhanyasi; Ignacio Arganda-Carreras; F. Engert; J. Lichtman; H. Pfister
work_cdb7dbf4ec350268,"Dopamine Neurons That Cotransmit Glutamate, From Synapses to Circuits to Behavior",2021.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Frontiers in Neural Circuits,Daniel Eskenazi; Lauren Malave; S. Mingote; Leora Yetnikoff; Samira Ztaou; V. Velicu; S. Rayport; N. Chuhma
work_03c23d6e53a2fa11,All-optical visualization of specific molecules in the ultrastructural context of brain tissue,2022.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,8.0,8.0,8.0,broker,integrated,bioRxiv,O. M’Saad; Ravikiran Kasula; I. Kondratiuk; Phylicia Kidd; H. Falahati; Juliana E. Gentile; Robert F. Niescier; Katherine E Watters; R. Sterner; Seong Lee; Xinran Liu; P. De Camilli; J. Rothman; A. Koleske; T. Biederer; J. Bewersdorf
work_7a4e052848e9ed49,Directed and acyclic synaptic connectivity in the human layer 2-3 cortical microcircuit,2024.0,41,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Science,Yangfan Peng; Antje Bjelde; Pau Vilimelis Aceituno; F. X. Mittermaier; H. Planert; Sabine Grosser; Julia Onken; Katharina Faust; T. Kalbhenn; Matthias Simon; H. Radbruch; Pawel Fidzinski; Dietmar Schmitz; H. Alle; M. Holtkamp; Imre Vida; B. Grewe; Jörg R. P. Geiger
work_5bc304fcee3828a1,Detection of Neuron Membranes in Electron Microscopy Images using Multi-scale Context and Radon-like Features,2011.0,40,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,International Conference on Medical Image Computing and Computer-Assisted Intervention,Mojtaba Seyedhosseini; Ritwik K. Kumar; E. Jurrus; R. Giuly; Mark Ellisman; H. Pfister; T. Tasdizen
work_6b5b79f0d0fe1451,"From Caenorhabditis elegans to the human connectome: a specific modular organization increases metabolic, functional and developmental efficiency",2014.0,40,adjacent_relevant,contextual,complementary,pass,ok,False,False,10.0,10.0,3.0,broker,integrated,Philosophical Transactions of the Royal Society B: Biological Sciences,Jinseop S. Kim; Marcus Kaiser
work_1de3e706afcc6b0d,Optimization of Large-scale Mouse Brain Connectome via Joint Evaluation of DTI and Neuron Tracing Data,2015.0,40,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,NeuroImage,Hanbo Chen; Tao Liu; Yu Zhao; Tuo Zhang; Yujie Li; Meng Li; Hongmiao Zhang; Hui Kuang; Lei Guo; J. Tsien; Tianming Liu
work_83e89a4273c66762,Predictive Model of Spread of Progressive Supranuclear Palsy Using Directional Network Diffusion,2017.0,40,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Frontiers in Neurology,S. Pandya; Chris Mezias; A. Raj
work_ccbaaa9ecd746d77,Fragile X Mental Retardation Protein Requirements in Activity-Dependent Critical Period Neural Circuit Refinement,2017.0,40,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Current Biology,Caleb A. Doll; Dominic J. Vita; K. Broadie
work_6add9ee0fce41ea3,Iron-sequestering nanocompartments as multiplexed Electron Microscopy gene reporters,2019.0,40,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Felix Sigmund; S. Pettinger; M. Kube; F. Schneider; Martina Schifferer; M. Aichler; Steffen Schneider; A. Walch; T. Misgeld; Hendrik Dietz; G. Westmeyer
work_9678d39054f8cb2b,Antagonistic inhibitory circuits integrate visual and gravitactic behaviors,2019.0,40,core_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Current Biology,Michael Bostwick; E. Smith; Cezar Borba; E. Newman-Smith; Iraa Guleria; M. Kourakis; W. Smith
work_743eabd3892ae7b4,FIB-SEM as a Volume Electron Microscopy Approach to Study Cellular Architectures in SARS-CoV-2 and Other Viral Infections: A Practical Primer for a Virologist,2021.0,40,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Viruses,Valentina Baena; Ryan Conrad; P. Friday; E. Fitzgerald; Taeeun Kim; J. Bernbaum; Heather Berensmann; Adam Harned; K. Nagashima; Kedar Narayan
work_cbaba8fab497ba74,Deep neural network automated segmentation of cellular structures in volume electron microscopy,2022.0,40,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Benjamin Gallusser; G. Maltese; G. Di Caprio; T. Vadakkan; Anwesha Sanyal; Elliott Somerville; M. Sahasrabudhe; Justin O'Connor; Martin Weigert; T. Kirchhausen
work_4b7413fa018067cf,"Neuronal Identity: The neuron types of a simple chordate sibling, the tadpole larva of Ciona intestinalis.",2018.0,39,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,2.0,broker,integrated,Current Opinion in Neurobiology,Kerrianne Ryan; I. Meinertzhagen
work_3d25f36feef3f4d0,Neural mechanisms of contextual modulation in the retinal direction selective circuit,2019.0,39,core_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature Communications,Xiaolin Huang; M. Rangel; K. Briggman; Wei Wei
work_217b1be6afe9759a,Gap junctions desynchronize a neural circuit to stabilize insect flight,2023.0,39,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature,S. Hürkey; N. Niemeyer; Jan-Hendrik Schleimer; S. Ryglewski; S. Schreiber; C. Duch
work_b9d08d3f470a376f,How Flies See Motion.,2023.0,39,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,3.0,1.0,broker,integrated,Annual Review of Neuroscience,A. Borst; L. Groschner
work_b866698ca919a87c,"Structure, biophysics, and circuit function of a “giant” cortical presynaptic terminal",2024.0,39,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Science,David Vandael; Peter Jonas
work_88ba0a670054d7b9,The Fragile X Mental Retardation Protein in Circadian Rhythmicity and Memory Consolidation,2009.0,38,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Molecular Neurobiology,C. Gatto; K. Broadie
work_38787b35074da840,Three-dimensional volume imaging with electron microscopy toward connectome.,2015.0,38,adjacent_relevant,contextual,bridge,pass,ok,False,False,2.0,2.0,1.0,broker,integrated,Microscopy,N. Ohno; Mitsuhiko Katoh; Y. Saitoh; S. Saitoh; S. Ohno
work_85dc631f2a56b21e,Sexually dimorphic unc-6/Netrin expression controls sex-specific maintenance of synaptic connectivity,2018.0,38,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Current Biology,Peter Weinberg; Matthew Berkseth; D. Zarkower; O. Hobert
work_3237794822a671c6,Modality-specific circuits for skylight orientation in the fly visual system,2019.0,38,adjacent_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,1.0,broker,integrated,bioRxiv,Gizem Sancer; Emil Kind; Haritz Plazaola; Jana Balke; Tuyen Pham; Amr Hasan; Lucas Münch; Thomas F. Mathejczyk; Mathias F. Wernet
work_31955c620b12a810,An efficient analytical reduction of detailed nonlinear neuron models,2020.0,38,core_relevant,contextual,bridge,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Nature Communications,Oren Amsalem; Guy Eyal; Noa Rogozinski; Michael Gevaert; Pramod S. Kumbhar; F. Schürmann; I. Segev
work_63ac75098fea704e,The mouse claustrum synaptically connects cortical network motifs,2022.0,38,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,bioRxiv,Houman Qadir; Brent W. Stewart; Jonathan W. VanRyzin; Qiong Wu; Shuo Chen; D. Seminowicz; B. Mathur
work_8bfb466bf9210767,"Measuring Annotator Agreement Generally across Complex Structured, Multi-object, and Free-text Annotation Tasks",2022.0,38,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,The Web Conference,Alexander Braylan; Omar Alonso; Matthew Lease
work_f0100b9066a02655,NeuronBridge: an intuitive web application for neuronal morphology search across large data sets,2022.0,38,adjacent_relevant,contextual,bridge,pass,ok,False,False,15.0,15.0,9.0,broker,integrated,bioRxiv,Jody Clements; Cristian Goina; Philip M. Hubbard; Takashi Kawase; D. J. Olbris; H. Otsuna; Rob Svirskas; Konrad Rokicki
work_fc4395dbd3ff1652,Networking of the Human Cerebellum: From Anatomo-Functional Development to Neurosurgical Implications,2022.0,38,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Frontiers in Neurology,A. De Benedictis; M. C. Rossi-Espagnet; L. de Palma; A. Carai; C. Marras
work_debbc351f815dcdc,Potential Synaptic Connectivity of Different Neurons onto Pyramidal Cells in a 3D Reconstruction of the Rat Hippocampus,2011.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Front. Neuroinform.,Deepak Ropireddy; G. Ascoli
work_f6d59143f867369b,ON Cone Bipolar Cell Axonal Synapses in the OFF Inner Plexiform Layer of the Rabbit Retina,2013.0,37,core_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,2.0,broker,integrated,The Journal of comparative neurology,J. S. Lauritzen; James R. Anderson; Bryan William Jones; C. Watt; Shoeb Mohammed; John Hoang; R. Marc
work_4cf725eac3b48f0e,"Wiring patterns in the mouse retina: collecting evidence across the connectome, physiology and light microscopy",2014.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Journal of Physiology,Felice A. Dunn; R. Wong
work_7216e2255c3134f7,On Estimation and Inference in Latent Structure Random Graphs,2018.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Statistical Science,A. Athreya; M. Tang; Youngser Park; C. Priebe
work_800bea12e5b9660d,Caenorhabditis elegans and the network control framework—FAQs,2018.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,2.0,4.0,broker,integrated,Philosophical Transactions of the Royal Society B: Biological Sciences,Emma K. Towlson; P. Vértes; Gang Yan; Yee Lian Chew; Denise S Walker; W. Schafer; A. Barabási
work_c671c689a7c0f659,"Neuropeptides encoded by nlp-49 modulate locomotion, arousal and egg-laying behaviours in Caenorhabditis elegans via the receptor SEB-3",2018.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,8.0,8.0,2.0,broker,integrated,Philosophical Transactions of the Royal Society B: Biological Sciences,Yee Lian Chew; Laura J. Grundy; André E. X. Brown; Isabel Beets; W. Schafer
work_cccecad214653fb7,Sensorimotor integration in Caenorhabditis elegans: a reappraisal towards dynamic and distributed computations,2018.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,Philosophical Transactions of the Royal Society B: Biological Sciences,H. S. Kaplan; Annika L. A. Nichols; Manuel Zimmer
work_593e9ed3ab744e30,Axo-axonic Synapses: Diversity in Neural Circuit Function,2020.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,The Journal of comparative neurology,K. K. Cover; B. Mathur
work_a79338d25cd0e172,Neural Networks for Navigation: From Connections to Computations.,2023.0,37,adjacent_relevant,contextual,complementary,pass,ok,False,False,5.0,5.0,4.0,broker,integrated,Annual Review of Neuroscience,Rachel I. Wilson
work_10625a8cbeb96224,Visualization in Connectomics,2012.0,36,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Scientific Visualization,H. Pfister; V. Kaynig; C. Botha; S. Bruckner; V. J. Dercksen; H. Hege; J. Roerdink
work_21e3eb788432ac70,Molecular basis of synaptic specificity by immunoglobulin superfamily receptors in Drosophila,2019.0,36,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,eLife,Shouqiang Cheng; J. Ashley; J. D. Kurleto; Meike Lobb-Rabe; Y. J. Park; Robert A. Carrillo; E. Özkan
work_164ab99ff38576f9,Comparative connectomics of the primate social brain,2021.0,36,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,NeuroImage,C. Yokoyama; J. Autio; T. Ikeda; J. Sallet; R. Mars; D. C. Essen; M. Glasser; N. Sadato; Takuya Hayashi
work_c2c927525ced25b9,Connectomics and the neural basis of behaviour,2022.0,36,adjacent_relevant,contextual,complementary,pass,ok,False,False,27.0,12.0,27.0,broker,integrated,Current Opinion in Insect Science,D. Galili; G. Jefferis; Marta Costa
work_37030834c8ad719e,Stability of Presynaptic Vesicle Pools and Changes in Synapse Morphology in the Amygdala Following Fear Learning in Adult Rats,2012.0,35,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,The Journal of comparative neurology,Linnaea E. Ostroff; C. Cain; N. Jindal; Najia Dar; Joseph E LeDoux
work_c3d2ff5751f373b9,The history of CoCoMac,2013.0,35,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,NeuroImage,K. Stephan
work_ce7ad39365f63884,neuroMAP — Interactive graph-visualization of the fruit fly's neural circuit,2013.0,35,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,IEEE Symposium on Biological Data Visualization,J. Sorger; K. Bühler; F. Schulze; Tianxiao Liu; B. Dickson
work_666a9d8f90c80a7c,Past experience shapes sexually dimorphic neuronal wiring through monoaminergic signaling,2018.0,35,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Nature,Emily A. Bayer; O. Hobert
work_7c0dbfe2630320dd,Comparative Primate Connectomics,2018.0,35,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,"Brain, Behavior and Evolution",J. Rilling; M. P. van den Heuvel
work_a75ff1aaf09bfb13,Computational synthesis of cortical dendritic morphologies,2020.0,35,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,1.0,4.0,broker,integrated,bioRxiv,Lida Kanari; Hugo Dictus; Athanassia Chalimourda; Werner Van Geit; Benoît Coste; J. Shillcock; K. Hess; H. Markram
work_db01207f4943cee6,The organization of the zebrafish pallium from a hodological perspective,2021.0,35,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,The Journal of comparative neurology,J. Yáñez; M. Folgueira; Ibán Lamas; R. Anadón
work_3ff2d8d7b19a260c,Fast gene transfer into the adult zebrafish brain by herpes simplex virus 1 (HSV-1) and electroporation: methods and optogenetic applications,2014.0,34,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Front. Neural Circuits,M. Zou; P. De Koninck; R. Neve; R. Friedrich
work_205b4deb6da9f5bb,A joint graph inference case study: the C. elegans chemical and electrical connectomes,2015.0,34,core_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Worm,Li Chen; J. Vogelstein; V. Lyzinski; C. Priebe
work_42387a380ebe88f6,Uncovering the genetic blueprint of the C. elegans nervous system,2020.0,34,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,4.0,4.0,broker,integrated,Proceedings of the National Academy of Sciences of the United States of America,István A. Kovács; Dániel L. Barabási; A. Barabási
work_bbba095fdc38c6d5,SEQUIN multiscale imaging of mammalian central synapses reveals loss of synaptic connectivity resulting from diffuse traumatic brain injury,2020.0,34,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,Neuron,A. Sauerbeck; Mihika Gangolli; Sydney J. Reitz; Maverick H. Salyards; Samuel H. Kim; Christopher Hemingway; Maud Gratuze; Tejaswi Makkapati; Martin Kerschensteiner; David M. Holtzman; D. L. Brody; Terrance T. Kummer
work_a5a5a1b66ee789bc,Topographic connectivity and cellular profiling reveal detailed input pathways and functionally distinct cell types in the subthalamic nucleus,2021.0,34,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,0.0,1.0,only_out,weak_unlinked,bioRxiv,H. Jeon; Hojin Lee; D-H. Kwon; Jiwon Kim; Keiko Tanaka-Yamamoto; J. Yook; Linqing Feng; H. Park; Yong Hoon Lim; Zang-Hee Cho; S. Paek; Jinhyun Kim
work_bf528ba1c278b6b4,"Small, correlated changes in synaptic connectivity may facilitate rapid motor learning",2021.0,34,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,Nature Communications,Barbara Feulner; M. Perich; Raeed H. Chowdhury; L. Miller; J. A. Gallego; C. Clopath
work_d954a4eb80000227,Rapid reconstruction of neural circuits using tissue expansion and light sheet microscopy,2022.0,34,adjacent_relevant,contextual,complementary,pass,ok,False,False,15.0,8.0,15.0,broker,integrated,eLife,Joshua L. Lillvis; H. Otsuna; Xiaoyu Ding; I. Pisarev; Takashi Kawase; Jennifer Colonell; Konrad Rokicki; Cristian Goina; Ruixuan Gao; Amy Hu; Kaiyu Wang; J. Bogovic; D. Milkie; Linus Meienberg; B. Mensh; E. Boyden; S. Saalfeld; P. Tillberg; B. Dickson
work_1dff25f1fbe84889,Assembly of the outer retina in the absence of GABA synthesis in horizontal cells,2010.0,33,adjacent_relevant,contextual,complementary,pass,ok,False,False,0.0,0.0,0.0,isolate,weak_unlinked,Neural Development,T. Schubert; Rachel M. Huckfeldt; Edward D. Parker; J. E. Campbell; R. Wong
work_606f12169fdb3452,Aldehyde-stabilized cryopreservation.,2015.0,33,adjacent_relevant,contextual,complementary,pass,ok,False,False,4.0,4.0,2.0,broker,integrated,Cryobiology,R. L. McIntyre; G. Fahy
work_6f4d01222606c947,Neuromodulatory connectivity defines the structure of a behavioral neural network,2017.0,33,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,0.0,only_in,integrated,eLife,Feici Diao; Amicia D Elliott; F. Diao; Sarav Shah; B. White
work_1c447d78a514ecfa,Matched Filters for Noisy Induced Subgraph Detection,2018.0,33,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,IEEE Transactions on Pattern Analysis and Machine Intelligence,D. Sussman; Youngser Park; C. Priebe; V. Lyzinski
work_7af331d8bd9da513,Increasing Electrical Stimulation Efficacy in Degenerated Retina: Stimulus Waveform Design in a Multiscale Computational Model,2018.0,33,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,IEEE transactions on neural systems and rehabilitation engineering,Kyle Loizos; R. Marc; M. Humayun; James R. Anderson; Bryan William Jones; G. Lazzi
work_068ce671d4050e17,EM-net: Deep learning for electron microscopy image segmentation,2020.0,33,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,Afshin Khadangi; T. Boudier; V. Rajagopal
work_bf960a676e2587a3,Petascale pipeline for precise alignment of images from serial section electron microscopy,2022.0,33,core_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,bioRxiv,S. Popovych; T. Macrina; N. Kemnitz; M. Castro; Barak Nehoran; Z. Jia; J. Bae; E. Mitchell; S. Mu; Eric T. Trautman; S. Saalfeld; Kai Li; Sebastian Seung
work_12ba8e6479fb9eac,Using Expression Profiles of Caenorhabditis elegans Neurons To Identify Genes That Mediate Synaptic Connectivity,2008.0,32,adjacent_relevant,contextual,complementary,pass,ok,False,False,3.0,3.0,0.0,only_in,integrated,PLoS Comput. Biol.,Leehod Baruch; S. Itzkovitz; Michal Golan-Mashiach; E. Shapiro; E. Segal
work_dac6806b697ff0a2,Possum—A Framework for Three-Dimensional Reconstruction of Brain Images from Serial Sections,2015.0,32,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Neuroinformatics,P. Majka; D. Wójcik
work_15ae850b7d2a05bb,Synapse biology in the 'circuit-age' - paths towards molecular connectomics,2016.0,32,adjacent_relevant,contextual,complementary,pass,ok,False,False,6.0,6.0,2.0,broker,integrated,Current Opinion in Neurobiology,D. Schreiner; J. Savas; E. Herzog; N. Brose; Joris de Wit
work_3a9691a3258cc3e4,Explicitly Linking Regional Activation and Function Connectivity: Community Structure of Weighted Networks with Continuous Annotation,2016.0,32,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,,Andrew C. Murphy; Shi Gu; A. Khambhati; N. Wymbs; Scott T. Grafton; T. Satterthwaite; D. Bassett
work_6bf9891cc0c28628,Transgenic FingRs for Live Mapping of Synaptic Dynamics in Genetically-Defined Neurons,2016.0,32,adjacent_relevant,contextual,complementary,pass,ok,False,False,1.0,1.0,1.0,broker,integrated,Scientific Reports,Jong-Hyun Son; Matthew D. Keefe; Tamara J. Stevenson; Joshua P. Barrios; Scott Anjewierden; James Newton; A. Douglass; J. Bonkowsky
work_b027c6fad384156d,"Pavlovian Conditioning of Larval Drosophila: An Illustrated, Multilingual, Hands-On Manual for Odor-Taste Associative Learning in Maggots",2017.0,32,role_bridge,contextual,bridge,pass,ok,False,False,2.0,1.0,2.0,broker,integrated,Frontiers in Behavioral Neuroscience,B. Michels; T. Saumweber; Roland Biernacki; Jeanette Thum; R. D. Glasgow; M. Schleyer; Yi-Chun Chen; Claire Eschbach; R. Stocker; Naoko Toshima; T. Tanimura; Matthieu Louis; G. Arias-Gil; Manuela Marescotti; F. Benfenati; B. Gerber
work_f7a38202b00ec79c,Graffinity: Visualizing Connectivity in Large Graphs,2017.0,32,adjacent_relevant,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Computer graphics forum (Print),E. Kerzner; A. Lex; C. Sigulinsky; T. Urness; Bryan William Jones; R. Marc; Miriah D. Meyer
work_fbae4e123c64163d,Single- and Multiple-Shell Uniform Sampling Schemes for Diffusion MRI Using Spherical Codes,2017.0,32,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,IEEE Transactions on Medical Imaging,Jian Cheng; D. Shen; P. Yap; P. Basser
work_3a04d60d1153548a,Single‐neuron axonal reconstruction: The search for a wiring diagram of the brain,2019.0,32,adjacent_relevant,contextual,complementary,pass,ok,False,False,,,,no_graph,no_graph,The Journal of comparative neurology,M. Economo; Johan Winnubst; Erhan Bas; Tiago A. Ferreira; J. Chandrashekar
work_c0291cd6d5d32157,BRAIN Initiative: Cutting-Edge Tools and Resources for the Community,2019.0,32,role_bridge,contextual,bridge,pass,ok,False,False,,,,no_graph,no_graph,Journal of Neuroscience,E. Litvina; Amy Adams; Alison L. Barth; M. Bruchez; James Carson; Jason E. Chung; K. Dupre; L. Frank; K. Gates; K. Harris; Hannah R. Joo; Jeff William Lichtman; Khara M. Ramos; T. Sejnowski; J. Trimmer; Samantha White; W. Koroshetz
work_59d22903e5457a0a,Network Architecture of Gap Junctional Coupling among Parallel Processing Channels in the Mammalian Retina,2020.0,32,core_relevant,contextual,complementary,pass,ok,False,False,2.0,2.0,1.0,broker,integrated,Journal of Neuroscience,C. Sigulinsky; James R. Anderson; E. Kerzner; Christopher N. Rapp; Rebecca L. Pfeiffer; Taryn M. Rodman; Daniel P. Emrich; K. Rapp; Noah T. Nelson; J. S. Lauritzen; M. Meyer; R. Marc; Bryan W. Jones
