work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_4bc689f7d81f71a8,Brain wiring determinants uncovered by integrating connectomes and transcriptomes.,adjacent_relevant,0.83,False,22,3.0,11.0,14.0,3.667,strong,9.0,0.892221927263074,7,False,0,broker,3,Albert Cardona / R. D. Fetter,Juyoun Yoo; Mark Dombrovski; Parmis S. Mirshahidi; Aljoscha Nern; S. LoCascio; S. Zipursky; Y. Kurmangaliyev,2023.0,Current Biology,Juyoun Yoo; Mark Dombrovski; Parmis S. Mirshahidi; Aljoscha Nern; S. LoCascio; S. Zipursky; Y. Kurmangaliyev,2023.0,Current Biology,integrated,True,True,False,True,True
work_4c202403940ee964,Sex-specific pruning of neuronal synapses in Caenorhabditis elegans,adjacent_relevant,0.87,False,121,3.0,0.0,3.0,0.0,moderate,3.0,0.950358375365012,3,False,0,only_in,0,Oliver Hobert / Xiaoyin Chen,Meital Oren-Suissa; Emily A. Bayer; O. Hobert,2016.0,Nature,Meital Oren-Suissa; Emily A. Bayer; O. Hobert,2016.0,Nature,integrated,True,True,False,True,True
work_4c544b6c1513bcca,Connectome analysis reveals brainwide visual processing in Drosophila,core_relevant,0.94,False,0,0.0,18.0,18.0,18.0,strong,8.0,0.349880541544996,2,False,0,only_out,3,Albert Cardona / R. D. Fetter,Sung Yong Kim; Anmo J Kim,2026.0,bioRxiv,Sung Yong Kim; Anmo J Kim,2026.0,bioRxiv,integrated,True,True,False,True,True
work_4c9a911feecbe13c,Enriched experience increases reciprocal synaptic connectivity and coding sparsity in higher-order cortex,adjacent_relevant,0.84,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0639766392354658,6,False,0,only_out,92,Rajat Saxena / Bruce L. McNaughton,Rajat Saxena; Justin L. Shobe; Aida M. Andujo; Wing Ning; Christelle Anaclet; Bruce L. McNaughton,2025.0,bioRxiv,Rajat Saxena; Justin L. Shobe; Aida M. Andujo; Wing Ning; Christelle Anaclet; Bruce L. McNaughton,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4ced3a721c9acbc2,Neuromodulation supports robust rhythmic pattern transitions in degenerate central pattern generators with fixed connectivity,adjacent_relevant,0.82,False,0,0.0,2.0,2.0,2.0,weak_unlinked,1.0,0.5635784443854526,4,False,0,only_out,41,Alessio Franci / G. Drion,A. Fyon; Alessio Franci; Pierre Sacré; G. Drion,2026.0,European Control Conference,A. Fyon; Alessio Franci; Pierre Sacré; G. Drion,2026.0,European Control Conference,weak_unlinked,True,False,False,False,False
work_4cf7859925bc6f52,Real-time Image Deblurring to Improve Throughput of Serial-Section Volume Electron Microscopy for Neural Connectomic Studies.,core_relevant,0.94,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3095301300769843,5,False,0,isolate,2,J. Lichtman / Hanspeter Pfister,R. Schalek; N. Parikh; Y. Wu; J. Lichtman; D. Wei,2023.0,Microscopy and Microanalysis,R. Schalek; N. Parikh; Y. Wu; J. Lichtman; D. Wei,2023.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_4d00298c33d3d45c,Recurrent connections enable point attractor dynamics and dimensionality reduction in a connectome-constrained model of the insect learning center,core_relevant,0.94,False,0,0.0,6.0,6.0,6.0,moderate,6.0,0.1948500132731616,8,False,0,only_out,5,Brock Andrew Wester / Jordan K. Matelsky,Justin Joyce; Raphael Norman-Tenazas; Patricia K. Rivlin; Grace M. Hwang; Isaac Western; Kechen Zhang; William Gray-Roncal; Brian S. Robinson,2024.0,bioRxiv,Justin Joyce; Raphael Norman-Tenazas; Patricia K. Rivlin; Grace M. Hwang; Isaac Western; Kechen Zhang; William Gray-Roncal; Brian S. Robinson,2024.0,bioRxiv,integrated,True,True,False,True,True
work_4d35d34b923b60d1,"Hub connectivity, neuronal diversity, and gene expression in the Caenorhabditis elegans connectome",core_relevant,0.96,False,80,28.0,20.0,48.0,0.714,strong,9.0,0.9745155295991506,4,False,0,broker,45,A. Arnatkevic̆iūtė / Ben D. Fulcher,A. Arnatkevic̆iūtė; Ben D. Fulcher; R. Pocock; A. Fornito,2018.0,PLoS Comput. Biol.,A. Arnatkevic̆iūtė; Ben D. Fulcher; R. Pocock; A. Fornito,2018.0,PLoS Comput. Biol.,integrated,True,True,False,True,True
work_4d7d498bf3d21669,Connecting connectomes,adjacent_relevant,0.82,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.1736129546057871,2,False,0,isolate,0,Oliver Hobert / Xiaoyin Chen,M. Martone; G. Ascoli,2013.0,Neuroinformatics,M. Martone; G. Ascoli,2013.0,Neuroinformatics,weak_unlinked,True,False,False,False,False
work_4d8693046463c36c,Capillary-Based and Stokes-Based Trapping of Serial Sections for Scalable 3D-EM Connectomics,core_relevant,0.94,False,0,0.0,9.0,9.0,9.0,moderate,7.0,0.1319352269710645,7,False,0,only_out,1,G. Jefferis / Kea-Joo Lee,Timothy J. Lee; Mighten C. Yip; Aditi Kumar; Colby F. Lewallen; D. Bumbarger; R. Reid; C. Forest,2020.0,eNeuro,Timothy J. Lee; Mighten C. Yip; Aditi Kumar; Colby F. Lewallen; D. Bumbarger; R. Reid; C. Forest,2020.0,eNeuro,integrated,True,True,False,True,True
work_4d88921e492f9434,neuPrint: An open access tool for EM connectomics,core_relevant,0.96,False,78,31.0,13.0,44.0,0.419,strong,11.0,0.965224316432174,7,False,0,broker,2,J. Lichtman / Hanspeter Pfister,Stephen M. Plaza; Jody Clements; Tom Dolafi; L. Umayam; Nicole N. Neubarth; Louis K. Scheffer; S. Berg,2022.0,Frontiers in Neuroinformatics,Stephen M. Plaza; Jody Clements; Tom Dolafi; L. Umayam; Nicole N. Neubarth; Louis K. Scheffer; S. Berg,2022.0,Frontiers in Neuroinformatics,integrated,True,True,False,True,True
work_4de777fd03b81fa4,An algorithm for identifying task-specific brain subnetworks using the visuomotor system as an example,adjacent_relevant,0.83,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.204141226440138,5,False,0,only_out,93,Ryan Ellison / Scott L. Hooper,Ryan Ellison; Mona Matar; S. Gokoglu; R. K. Prabhu; Scott L. Hooper,2024.0,bioRxiv,Ryan Ellison; Mona Matar; S. Gokoglu; R. K. Prabhu; Scott L. Hooper,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4deb27b42801f710,"Proximodistal heterogeneity of hippocampal CA3 pyramidal neuron intrinsic properties, connectivity and reactivation during memory recall",adjacent_relevant,0.83,False,133,2.0,0.0,2.0,0.0,weak,2.0,0.7454207592248474,6,False,0,only_in,94,Qian-Quan Sun / S. Siegelbaum,Qian-Quan Sun; Alaba Sotayo; Alejandro Cazzulino; Anna M. Snyder; C. Denny; S. Siegelbaum,2017.0,Neuron,Qian-Quan Sun; Alaba Sotayo; Alejandro Cazzulino; Anna M. Snyder; C. Denny; S. Siegelbaum,2017.0,Neuron,integrated,True,True,False,True,True
work_4e3b5ec4297fcae3,A lightweight data-driven spiking neuronal network model of Drosophila olfactory nervous system with dedicated hardware support,core_relevant,0.87,False,1,0.0,3.0,3.0,3.0,moderate,3.0,0.4608441730820281,6,False,0,only_out,3,Albert Cardona / R. D. Fetter,Takuya Nanami; Daichi Yamada; Makoto Someya; Toshihide Hige; H. Kazama; Takashi Kohno,2024.0,Frontiers in Neuroscience,Takuya Nanami; Daichi Yamada; Makoto Someya; Toshihide Hige; H. Kazama; Takashi Kohno,2024.0,Frontiers in Neuroscience,integrated,True,True,False,True,True
work_4e599e7a45cded14,The rhesus monkey connectome predicts disrupted functional networks resulting from pharmacogenetic inactivation of the amygdala,adjacent_relevant,0.84,False,162,1.0,0.0,1.0,0.0,weak,1.0,0.6947172816564906,8,False,0,only_in,37,D. Fair / David S. Grayson,David S. Grayson; E. Bliss-Moreau; Christopher J. Machado; J. Bennett; K. Shen; K. Grant; D. Fair; David G Amaral1,2016.0,Neuron,David S. Grayson; E. Bliss-Moreau; Christopher J. Machado; J. Bennett; K. Shen; K. Grant; D. Fair; David G Amaral1,2016.0,Neuron,integrated,True,True,False,True,True
work_4e83dd54ab62f570,SynCoPa: Visualizing Connectivity Paths and Synapses Over Detailed Morphologies,adjacent_relevant,0.82,False,2,1.0,7.0,8.0,7.0,moderate,4.0,0.8816033979293868,4,False,0,broker,95,S. Galindo / L. Pastor,S. Galindo; Pablo Toharia; O. D. Robles; L. Pastor,2021.0,Frontiers in Neuroinformatics,S. Galindo; Pablo Toharia; O. D. Robles; L. Pastor,2021.0,Frontiers in Neuroinformatics,integrated,True,True,False,True,True
work_4ed8dbe602f5a391,Drifting assemblies for persistent memory: Neuron transitions and unsupervised compensation,adjacent_relevant,0.8,False,45,1.0,0.0,1.0,0.0,weak,1.0,0.7130342447571011,4,False,0,only_in,96,Yaroslav Felipe Kalle Kossio / Raoul-Martin Memmesheimer,Yaroslav Felipe Kalle Kossio; Sven Goedeke; Christian Klos; Raoul-Martin Memmesheimer,2020.0,Proceedings of the National Academy of Sciences of the United States of America,Yaroslav Felipe Kalle Kossio; Sven Goedeke; Christian Klos; Raoul-Martin Memmesheimer,2020.0,Proceedings of the National Academy of Sciences of the United States of America,integrated,True,True,False,True,True
work_4eeefad5ede282bc,Single-Neuron Labeling in Fixed Tissue and Targeted Volume Electron Microscopy,core_relevant,0.93,False,3,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.4847358640828245,6,False,0,only_out,4,M. Helmstaedter / K. Briggman,M. Turégano-Lopez; Andrea Santuy; Asta Kastanauskaite; José-Rodrigo Rodríguez; J. DeFelipe; Á. Merchán-Pérez,2022.0,Frontiers in Neuroanatomy,M. Turégano-Lopez; Andrea Santuy; Asta Kastanauskaite; José-Rodrigo Rodríguez; J. DeFelipe; Á. Merchán-Pérez,2022.0,Frontiers in Neuroanatomy,weak_unlinked,True,False,False,False,False
work_4f1a3d9f690cb72b,Creating Efficient Workflows for Electron Microscopy Laboratories with Automated Specimen Preparation,adjacent_relevant,0.83,False,6,1.0,0.0,1.0,0.0,weak,1.0,0.87470135386249,8,False,0,only_in,46,S. L. Goodman / Jeffrey W Percival,S. L. Goodman; Emily K. Benson; Noah A Flint; Louis E. Dye; Melissa F. Chimento; Edward H. Phillips; Jeffrey W Percival; G. Kidd,2024.0,Microscopy Today,S. L. Goodman; Emily K. Benson; Noah A Flint; Louis E. Dye; Melissa F. Chimento; Edward H. Phillips; Jeffrey W Percival; G. Kidd,2024.0,Microscopy Today,integrated,True,True,False,True,True
work_4f76473c66f9d125,Wired For Insight- Recent Advance in C. elegans Neural Circuits,adjacent_relevant,0.85,False,8,0.0,4.0,4.0,4.0,moderate,4.0,0.5463233342182108,2,False,0,only_out,97,Dana T. Byrd / Yishi Jin,Dana T. Byrd; Yishi Jin,2021.0,Current Opinion in Neurobiology,Dana T. Byrd; Yishi Jin,2021.0,Current Opinion in Neurobiology,integrated,True,True,False,True,True
work_4f78bbf96074b734,Gradients of Cell Recognition Molecules Wire Visuomotor Transformation,adjacent_relevant,0.85,False,1,0.0,0.0,0.0,,weak_unlinked,0.0,0.0852136979028404,19,False,0,isolate,3,Albert Cardona / R. D. Fetter,Mark Dombrovski; Yixin Zang; Giovanni Frighetto; Andrea Vaccari; Hyojong Jang; Parmis S. Mirshahidi; Fangming Xie; Piero Sanfilippo; B. Hina; Aadil Rehan; Roni H. Hussein; Pegah S. Mirshahidi; Catherine Lee; Aileen Morris; Mark A. Frye; Catherine R. von Reyn; Y. Kurmangaliyev; G. Card; S. Zipursky,2025.0,bioRxiv,Mark Dombrovski; Yixin Zang; Giovanni Frighetto; Andrea Vaccari; Hyojong Jang; Parmis S. Mirshahidi; Fangming Xie; Piero Sanfilippo; B. Hina; Aadil Rehan; Roni H. Hussein; Pegah S. Mirshahidi; Catherine Lee; Aileen Morris; Mark A. Frye; Catherine R. von Reyn; Y. Kurmangaliyev; G. Card; S. Zipursky,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_4f8595c70c667637,A computational approach towards the microscale mouse brain connectome from the mesoscale.,adjacent_relevant,0.83,False,11,1.0,2.0,3.0,2.0,moderate,3.0,0.766657817892222,3,False,0,broker,0,Oliver Hobert / Xiaoyin Chen,Tielin Zhang; Yi Zeng; Bo Xu,2017.0,Journal of Integrative Neuroscience,Tielin Zhang; Yi Zeng; Bo Xu,2017.0,Journal of Integrative Neuroscience,integrated,True,True,False,True,True
work_4f923dc785f0b321,Structure and function of a neocortical synapse,core_relevant,0.95,False,188,30.0,7.0,37.0,0.233,strong,11.0,0.9777010883992568,5,False,0,broker,2,J. Lichtman / Hanspeter Pfister,Simone Holler; German Köstinger; K. Martin; G. Schuhknecht; K. Stratford,2019.0,Nature,Simone Holler; German Köstinger; K. Martin; G. Schuhknecht; K. Stratford,2019.0,Nature,integrated,True,True,False,True,True
work_4f9fd44c9f438ee3,Visual circuits in arthropod brains,adjacent_relevant,0.78,False,3,0.0,0.0,0.0,,weak_unlinked,0.0,0.4337669232811255,1,False,0,isolate,208,U. Homberg,U. Homberg,2020.0,Journal of Comparative Physiology,U. Homberg,2020.0,Journal of Comparative Physiology,weak_unlinked,True,False,False,False,False
work_4fa3a9808ba6a3df,Comparative prospects of imaging methods for whole-brain mammalian connectomics,adjacent_relevant,0.87,False,5,1.0,27.0,28.0,27.0,strong,11.0,0.7310857446243695,3,False,0,broker,3,Albert Cardona / R. D. Fetter,L. Collins; Todd Huffman; Randal A. Koene,2024.0,Cell Reports Methods,L. Collins; Todd Huffman; Randal A. Koene,2024.0,Cell Reports Methods,integrated,True,True,False,True,True
work_4fb2c3ab06796246,Expression profiling of the mature C. elegans nervous system by single-cell RNA-Sequencing,adjacent_relevant,0.84,False,56,2.0,0.0,2.0,0.0,weak,2.0,0.8258561189275285,19,False,0,only_in,0,Oliver Hobert / Xiaoyin Chen,Seth R. Taylor; G. Santpere; Molly B. Reilly; Lori Glenwinkel; Abigail J. Poff; Rebecca D. McWhirter; Chuan Xu; Alexis Weinreb; Manasa Basavaraju; Steven J. Cook; Alec Barrett; Alexander Abrams; Berta Vidal; Cyril C Cros; Ibnul Rafi; N. Šestan; Marc Hammarlund; O. Hobert; David M. Miller,2019.0,bioRxiv,Seth R. Taylor; G. Santpere; Molly B. Reilly; Lori Glenwinkel; Abigail J. Poff; Rebecca D. McWhirter; Chuan Xu; Alexis Weinreb; Manasa Basavaraju; Steven J. Cook; Alec Barrett; Alexander Abrams; Berta Vidal; Cyril C Cros; Ibnul Rafi; N. Šestan; Marc Hammarlund; O. Hobert; David M. Miller,2019.0,bioRxiv,integrated,True,True,False,True,True
work_4fbc226ee1288c01,mEMbrain: an interactive deep learning MATLAB tool for connectomic segmentation on commodity desktops,core_relevant,0.93,False,13,10.0,22.0,32.0,2.2,strong,11.0,0.9073533315635784,16,False,0,broker,2,J. Lichtman / Hanspeter Pfister,Elisa C. Pavarino; Emma Yang; N. Dhanyasi; Mona D. Wang; Flavie Bidel; Xiaotang Lu; Fuming Yang; Core Francisco Park; Mukesh Bangalore Renuka; Brandon Drescher; Aravinthan D. T. Samuel; B. Hochner; P. Katz; Mei Zhen; J. Lichtman; Y. Meirovitch,2023.0,Frontiers in Neural Circuits,Elisa C. Pavarino; Emma Yang; N. Dhanyasi; Mona D. Wang; Flavie Bidel; Xiaotang Lu; Fuming Yang; Core Francisco Park; Mukesh Bangalore Renuka; Brandon Drescher; Aravinthan D. T. Samuel; B. Hochner; P. Katz; Mei Zhen; J. Lichtman; Y. Meirovitch,2023.0,Frontiers in Neural Circuits,integrated,True,True,False,True,True
work_50251da9874c88ce,Multilayer adaptive networks in neuronal processing,adjacent_relevant,0.8,False,6,0.0,9.0,9.0,9.0,moderate,6.0,0.5264135917175471,2,False,0,only_out,98,Adrián Hernández / J. Amigó,Adrián Hernández; J. Amigó,2018.0,The European Physical Journal Special Topics,Adrián Hernández; J. Amigó,2018.0,The European Physical Journal Special Topics,integrated,True,True,False,True,True
work_505328557dd7dca8,Glassy phase in dynamically-balanced neuronal networks,adjacent_relevant,0.8,False,13,1.0,0.0,1.0,0.0,weak,1.0,0.7655959649588532,2,False,0,only_in,99,Kévin Berlemont / G. Mongillo,Kévin Berlemont; G. Mongillo,2022.0,bioRxiv,Kévin Berlemont; G. Mongillo,2022.0,bioRxiv,integrated,True,True,False,True,True
work_5068984fac4abafd,DNA sequencing in high-throughput neuroanatomy.,adjacent_relevant,0.85,False,4,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5967613485532254,1,False,0,only_out,0,Oliver Hobert / Xiaoyin Chen,Justus M. Kebschull,2019.0,Journal of Chemical Neuroanatomy,Justus M. Kebschull,2019.0,Journal of Chemical Neuroanatomy,weak_unlinked,True,False,False,False,False
work_5092343a6dff0855,Markov Processes and Brain Network Hubs,adjacent_relevant,0.78,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4520838863817361,2,False,0,only_out,100,M. Ram / A. Narayan,M. Ram; A. Narayan,2024.0,,M. Ram; A. Narayan,2024.0,,weak_unlinked,True,False,False,False,False
work_50997c68f9311844,Hippocampal CA3 connectomics reveals a gradient of mossy fiber inputs and selective feedforward inhibition onto pyramidal cells.,core_relevant,0.96,False,0,0.0,10.0,10.0,10.0,strong,7.0,0.3286434828776214,15,False,0,only_out,1,G. Jefferis / Kea-Joo Lee,Zhihao Zheng; Changjoon Park; Eric W. Hammerschmith; R. Lu; Szi-chieh Yu; Marissa Sorek; B. Silverman; C. Jordan; A. Sterling; W. Silversmith; Philipp Schlegel; G. Jefferis; F. Collman; H. S. Seung; David W. Tank,2026.0,Nature Neuroscience,Zhihao Zheng; Changjoon Park; Eric W. Hammerschmith; R. Lu; Szi-chieh Yu; Marissa Sorek; B. Silverman; C. Jordan; A. Sterling; W. Silversmith; Philipp Schlegel; G. Jefferis; F. Collman; H. S. Seung; David W. Tank,2026.0,Nature Neuroscience,integrated,True,True,False,True,True
work_50d4ca5184367aa3,Q&A: Why use synchrotron x-ray tomography for multi-scale connectome mapping?,adjacent_relevant,0.82,False,42,0.0,0.0,0.0,,weak_unlinked,0.0,0.5250862755508362,3,False,0,isolate,0,Oliver Hobert / Xiaoyin Chen,Y. Hwu; G. Margaritondo; A. Chiang,2017.0,BMC Biology,Y. Hwu; G. Margaritondo; A. Chiang,2017.0,BMC Biology,weak_unlinked,True,False,False,False,False
work_5154da21800bd010,The hourglass organization of the Caenorhabditis elegans connectome,core_relevant,0.94,False,18,8.0,5.0,13.0,0.625,strong,7.0,0.9004512874966817,4,False,0,broker,15,Yongbin Wei / K. M. Sabrin,K. M. Sabrin; Yongbin Wei; M. P. Heuvel; C. Dovrolis,2020.0,PLoS Comput. Biol.,K. M. Sabrin; Yongbin Wei; M. P. Heuvel; C. Dovrolis,2020.0,PLoS Comput. Biol.,integrated,True,True,False,True,True
work_51c880b1d507bd3d,The effects of microglia on tauopathy progression can be quantified using Nexopathy in silico (Nexis) models,adjacent_relevant,0.78,False,28,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5333156357844439,5,False,0,only_out,0,Oliver Hobert / Xiaoyin Chen,Chaitali Anand; P. Maia; Justin Torok; Chris Mezias; A. Raj,2021.0,Scientific Reports,Chaitali Anand; P. Maia; Justin Torok; Chris Mezias; A. Raj,2021.0,Scientific Reports,weak_unlinked,True,False,False,False,False
work_528bb07484e5be14,Anomaly Detection in EM Images - A Zero-Shot Learning Approach,core_relevant,0.92,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.5710114149190337,12,False,0,only_out,1,G. Jefferis / Kea-Joo Lee,G. Mahalingam; Tong Jiao; C. Schneider-Mizell; A. Bodor; R. Torres; Marc M. Takeno; J. Buchanan; D. Bumbarger; W. Yin; D. Brittain; Clay Reid; N. D. Costa,2022.0,IEEE International Symposium on Biomedical Imaging,G. Mahalingam; Tong Jiao; C. Schneider-Mizell; A. Bodor; R. Torres; Marc M. Takeno; J. Buchanan; D. Bumbarger; W. Yin; D. Brittain; Clay Reid; N. D. Costa,2022.0,IEEE International Symposium on Biomedical Imaging,weak_unlinked,True,False,False,False,False
work_529425ff530a893f,Structured Connectivity in Cerebellar Inhibitory Networks,adjacent_relevant,0.83,False,106,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1229094770374303,3,False,0,only_out,12,Srinivas C. Turaga / Arlo Sheridan,S. Rieubland; A. Roth; M. Häusser,2014.0,Neuron,S. Rieubland; A. Roth; M. Häusser,2014.0,Neuron,weak_unlinked,True,False,False,False,False
work_52b53476f8279557,Divergent neural circuits for proprioceptive and exteroceptive sensing of the Drosophila leg,core_relevant,0.95,False,14,2.0,7.0,9.0,3.5,moderate,8.0,0.7578975311919299,5,False,0,broker,1,G. Jefferis / Kea-Joo Lee,Su-Yee J. Lee; Chris J. Dallmann; Andrew P. Cook; John C. Tuthill; S. Agrawal,2025.0,Nature Communications,Su-Yee J. Lee; Chris J. Dallmann; Andrew P. Cook; John C. Tuthill; S. Agrawal,2025.0,Nature Communications,integrated,True,True,False,True,True
work_52b580bc3bd18b49,Combinatorial expression of γ-protocadherins regulates synaptic connectivity in the mouse neocortex,adjacent_relevant,0.86,False,7,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4255375630475179,6,False,0,only_out,0,Oliver Hobert / Xiaoyin Chen,Yi-Jun Zhu; Cai-yun Deng; Liu Fan; Ya-qian Wang; Hui Zhou; Hua-tai Xu,2024.0,eLife,Yi-Jun Zhu; Cai-yun Deng; Liu Fan; Ya-qian Wang; Hui Zhou; Hua-tai Xu,2024.0,eLife,weak_unlinked,True,False,False,False,False
work_52c3157475b348eb,Subcellular pathways through VGluT3-expressing mouse amacrine cells provide locally tuned object-motion-selective signals in the retina,core_relevant,0.94,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.1688346164056278,7,False,0,isolate,0,Oliver Hobert / Xiaoyin Chen,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2024.0,Nature Communications,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2024.0,Nature Communications,weak_unlinked,True,False,False,False,False
work_52ec108909a440ab,Brain volume predicts survival of colliding-spreading messages on mammal brain networks,adjacent_relevant,0.81,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1449429254048314,5,False,0,only_out,21,T. R. Clandinin / Yan Hao,Yan Hao; Tate Tower; Hannah Lax; Marc-Thorsten Hutt; Danielle Graham,2025.0,,Yan Hao; Tate Tower; Hannah Lax; Marc-Thorsten Hutt; Danielle Graham,2025.0,,weak_unlinked,True,False,False,False,False
work_530500d5198cf600,Structural changes shaping the Drosophila ellipsoid body ER-neurons during development and aging.,adjacent_relevant,0.8,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.304751791876825,10,False,0,only_out,1,G. Jefferis / Kea-Joo Lee,Sandra Koch; Pratyush Kandimalla; E. Padilla; S. Kaur; Rabina Kaur; M. Nguyen; Ann Nelson; S. Khalsa; A. Younossi‐Hartenstein; V. Hartenstein,2024.0,Developmental Biology,Sandra Koch; Pratyush Kandimalla; E. Padilla; S. Kaur; Rabina Kaur; M. Nguyen; Ann Nelson; S. Khalsa; A. Younossi‐Hartenstein; V. Hartenstein,2024.0,Developmental Biology,weak_unlinked,True,False,False,False,False
work_5347d2a55426a9b6,Ciliary and rhabdomeric photoreceptor-cell circuits form a spectral depth gauge in marine zooplankton,core_relevant,0.93,False,45,3.0,6.0,9.0,2.0,moderate,7.0,0.8415184496947172,12,False,0,broker,3,Albert Cardona / R. D. Fetter,C. Verasztó; Martin Gühmann; H. Jia; Vinoth Babu Veedin Rajan; L. A. Bezares-Calderón; Cristina Piñeiro-Lopez; N. Randel; R. Shahidi; N. Michiels; S. Yokoyama; Kristin Tessmar‐Raible; G. Jékely,2018.0,bioRxiv,C. Verasztó; Martin Gühmann; H. Jia; Vinoth Babu Veedin Rajan; L. A. Bezares-Calderón; Cristina Piñeiro-Lopez; N. Randel; R. Shahidi; N. Michiels; S. Yokoyama; Kristin Tessmar‐Raible; G. Jékely,2018.0,bioRxiv,integrated,True,True,False,True,True
work_535320495abd46fc,"Deep conservation of head direction circuits in bees, ants and flies",core_relevant,0.95,False,0,0.0,4.0,4.0,4.0,moderate,4.0,0.3209450491106981,14,False,0,only_out,1,G. Jefferis / Kea-Joo Lee,M. E. Sayre; Valentin Gillet; Nils Ceberg; Griffin Badalamente; Atticus Pinzon-Rodriguez; Nina Griggs; L. Capdevila; Ruairí J. V. Roberts; Ebba Sundberg Gunnarsson; Felicia Szadaj; Saroja Ellendula; Anna Honkanen; Ajay Narendra; Stanley Heinze,2026.0,bioRxiv,M. E. Sayre; Valentin Gillet; Nils Ceberg; Griffin Badalamente; Atticus Pinzon-Rodriguez; Nina Griggs; L. Capdevila; Ruairí J. V. Roberts; Ebba Sundberg Gunnarsson; Felicia Szadaj; Saroja Ellendula; Anna Honkanen; Ajay Narendra; Stanley Heinze,2026.0,bioRxiv,integrated,True,True,False,True,True
work_53718a1849dde13e,Learning to Correct Sloppy Annotations in Electron Microscopy Volumes,core_relevant,0.91,False,3,1.0,12.0,13.0,12.0,strong,11.0,0.6817095832227237,6,False,0,broker,2,J. Lichtman / Hanspeter Pfister,Minghao Chen; Mukesh Bangalore Renuka; Lu Mi; J. Lichtman; N. Shavit; Y. Meirovitch,2023.0,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Minghao Chen; Mukesh Bangalore Renuka; Lu Mi; J. Lichtman; N. Shavit; Y. Meirovitch,2023.0,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),integrated,True,True,False,True,True
work_53888fee46356d3b,Systematic errors in connectivity inferred from activity in strongly recurrent networks,adjacent_relevant,0.82,False,91,3.0,3.0,6.0,1.0,moderate,6.0,0.8462967878948766,2,False,0,broker,3,Albert Cardona / R. D. Fetter,Abhranil Das; I. Fiete,2020.0,Nature Neuroscience,Abhranil Das; I. Fiete,2020.0,Nature Neuroscience,integrated,True,True,False,True,True
work_53a975ca4457a801,Insulin-like Growth Factor 1 for Healthy Spines and Healthy Minds?,adjacent_relevant,0.76,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.549508893018317,2,False,0,isolate,0,Oliver Hobert / Xiaoyin Chen,Sandhya Chandrasekaran; S. Akbarian,2016.0,Biological Psychiatry,Sandhya Chandrasekaran; S. Akbarian,2016.0,Biological Psychiatry,weak_unlinked,True,False,False,False,False
work_53f15f1014414aec,Building a functional connectome of the Drosophila central complex,adjacent_relevant,0.84,False,112,7.0,1.0,8.0,0.143,moderate,7.0,0.8853198831961774,3,False,0,broker,1,G. Jefferis / Kea-Joo Lee,R. Franconville; C. Beron; V. Jayaraman,2018.0,eLife,R. Franconville; C. Beron; V. Jayaraman,2018.0,eLife,integrated,True,True,False,True,True
work_5424739399820eb4,Peripheral anatomy and central connectivity of proprioceptive sensory neurons in the Drosophila wing,core_relevant,0.93,False,0,0.0,11.0,11.0,11.0,strong,8.0,0.4340323865144677,3,False,0,only_out,1,G. Jefferis / Kea-Joo Lee,Ellen Lesser; Anthony J. Moussa; John C. Tuthill,2026.0,eLife,Ellen Lesser; Anthony J. Moussa; John C. Tuthill,2026.0,eLife,integrated,True,True,False,True,True
