person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:josh morgan,Josh L. Morgan,5,1,2,2,4,1,0,1,full
person:p fua,P. Fua,5,1,2,2,3,1,1,0,full
person:florian engert,Florian Engert,5,1,2,2,2,3,0,0,full
person:meital oren suissa,Meital Oren-Suissa,5,1,2,2,0,5,0,0,full
person:j neitz,J. Neitz,5,0,2,3,4,1,0,0,full
person:claire walsh,Claire Walsh,5,0,2,3,3,2,0,0,full
person:feng wu,Feng Wu,5,0,2,3,3,2,0,0,full
person:shiuan tze wu,Shiuan-Tze Wu,5,0,2,3,0,4,1,0,full
person:bohao chen,Bohao Chen,5,2,1,2,3,2,0,0,full
person:n chuhma,N. Chuhma,5,2,1,2,0,5,0,0,full
person:david deutsch,David S. Deutsch,5,1,1,3,5,0,0,3,full
person:mathias wernet,Mathias F. Wernet,5,1,1,3,3,2,0,1,full
person:ashwin vishwanathan,Ashwin Vishwanathan,5,1,1,3,4,1,0,0,full
person:m puxeddu,M. G. Puxeddu,5,1,1,3,3,2,0,0,full
person:t schubert,T. Schubert,5,1,1,3,3,2,0,0,full
person:junyang wang,Junyang Wang,5,1,1,5,0,3,2,0,full
person:carey priebe,Carey E. Priebe,5,0,1,4,2,3,0,1,full
person:r whitaker,R. Whitaker,5,0,1,4,5,0,0,0,full
person:sebastian seung,Sebastian Seung,5,0,1,4,5,0,0,0,full
person:konrad paul kording,Konrad Paul Kording,5,0,1,4,4,1,0,0,full
person:lu mi,Lu Mi,5,0,1,4,4,1,0,0,full
person:e reilly,E. Reilly,5,0,1,4,3,1,1,0,full
person:kristen harris,Kristen M. Harris,5,0,1,4,3,1,1,0,full
person:luxuan wang,Luxuan Wang,5,0,1,4,1,2,2,0,full
person:yeon jin kim,Yeon Jin Kim,5,5,0,0,5,0,0,0,full
person:rahul biswas,Rahul Biswas,5,5,0,0,1,4,0,0,full
person:nestor timonidis,Nestor Timonidis,5,5,0,0,0,5,0,0,full
person:zhihao zheng,Zhihao Zheng,5,4,0,1,5,0,0,2,full
person:r betzel,R. Betzel,5,3,0,2,3,2,0,0,full
person:alessandro motta,Alessandro Motta,5,2,0,3,5,0,0,2,full
person:albert lin,Albert Lin,5,2,0,3,4,1,0,2,full
person:b pedigo,B. Pedigo,5,2,0,3,3,2,0,1,full
person:anton miroschnikow,Anton Miroschnikow,5,2,0,3,5,0,0,0,full
person:a zarin,A. Zarin,5,2,0,3,4,1,0,0,full
person:gyu hyun kim,Gyu Hyun Kim,5,2,0,3,4,1,0,0,full
person:hannah martinez,Hannah Martinez,5,2,0,3,4,0,1,0,full
person:m turegano lopez,M. Turégano-Lopez,5,2,0,3,3,2,0,0,full
person:richard betzel,Richard F. Betzel,5,2,0,3,2,3,0,0,full
person:xiaojing ding,Xiaojing Ding,5,2,0,3,1,4,0,0,full
person:l scholtens,L. H. Scholtens,5,2,0,3,0,5,0,0,full
person:donghyung lee,Donghyung Lee,5,1,0,4,4,1,0,3,full
person:j horne,J. Horne,5,1,0,4,5,0,0,2,full
person:k khairy,K. Khairy,5,1,0,4,5,0,0,2,full
person:n karlupia,N. Karlupia,5,1,0,4,4,1,0,2,full
person:sandeep kumar,Sandeep Kumar,5,1,0,4,4,0,1,2,full
person:mojtaba seyedhosseini,Mojtaba Seyedhosseini,5,1,0,4,5,0,0,1,full
person:seymour knowles barley,Seymour Knowles-Barley,5,1,0,4,5,0,0,1,full
person:steven calle schuler,Steven A. Calle-Schuler,5,1,0,4,5,0,0,1,full
person:qiongling li,Qiongling Li,5,1,0,4,2,3,0,1,full
person:andreas schoofs,Andreas Schoofs,5,1,0,4,5,0,0,0,full
person:elisa pavarino,Elisa C. Pavarino,5,1,0,4,5,0,0,0,full
person:shashata sawmya,Shashata Sawmya,5,1,0,4,5,0,0,0,full
person:aindrila saha,Aindrila Saha,5,1,0,4,4,1,0,0,full
person:ali al awami,Ali K. Al-Awami,5,1,0,4,4,0,1,0,full
person:wenjing wang,Wenjing Wang,5,1,0,4,3,2,0,0,full
person:xiangdong liu,Xiangdong Liu,5,1,0,4,3,2,0,0,full
person:chenxuan wang,Chenxuan Wang,5,1,0,4,2,3,0,0,full
person:jung seok choi,Jung-Seok Choi,5,1,0,4,2,2,1,0,full
person:p nicovich,P. Nicovich,5,1,0,4,2,3,0,0,full
person:s cachero,S. Cachero,5,1,0,4,2,3,0,0,full
person:yunlong shen,Yunlong Shen,5,1,0,4,2,3,0,0,full
person:d fishkind,D. E. Fishkind,5,1,0,4,0,3,2,0,full
person:fang ming xu,Fang-ming Xu,5,1,0,6,0,5,0,0,full
person:ning wang,Ning Wang,5,1,0,4,0,5,0,0,full
person:shaul druckmann,Shaul Druckmann,5,1,0,4,0,4,1,0,full
person:a shinomiya,A. Shinomiya,5,0,0,5,5,0,0,2,full
person:lucia kmecova,Lucia Kmecova,5,0,0,5,5,0,0,2,full
person:georgia dempsey,Georgia Dempsey,5,0,0,5,4,1,0,2,full
person:tanya wolff,Tanya Wolff,5,0,0,5,4,1,0,2,full
person:austin burke,Austin T Burke,5,0,0,5,5,0,0,1,full
person:brandon canino,Brandon S Canino,5,0,0,5,5,0,0,1,full
person:caroline mooney,Caroline Mooney,5,0,0,5,5,0,0,1,full
person:casey schneider mizell,Casey M. Schneider-Mizell,5,0,0,5,5,0,0,1,full
person:celia david,Celia David,5,0,0,5,5,0,0,1,full
person:charli maldonado,Charli A Maldonado,5,0,0,5,5,0,0,1,full
person:christopher dunne,Christopher R. Dunne,5,0,0,6,5,0,0,1,full
person:claire smith,Claire Smith,5,0,0,5,5,0,0,1,full
person:e phillips,E. M. Phillips,5,0,0,5,5,0,0,1,full
person:erick cobos,Erick Cobos,5,0,0,5,5,0,0,1,full
person:farzaan salman,Farzaan Salman,5,0,0,5,5,0,0,1,full
person:iris talebi,Iris Talebi,5,0,0,5,5,0,0,1,full
person:nneoma okeoma,Nneoma Okeoma,5,0,0,5,5,0,0,1,full
person:emily tenshaw,Emily Tenshaw,5,0,0,5,4,1,0,1,full
person:stephan preibisch,Stephan Preibisch,5,0,0,5,4,1,0,1,full
person:j mendenhall,J. Mendenhall,5,0,0,5,3,1,1,1,full
person:rob svirskas,Rob Svirskas,5,0,0,5,3,2,0,1,full
person:sridhar jagannathan,Sridhar R. Jagannathan,5,0,0,5,3,1,1,1,full
person:david ackerman,David Ackerman,5,0,0,5,2,3,0,1,full
person:s romani,S. Romani,5,0,0,5,5,0,0,0,full
person:samantha finley may,Samantha Finley-May,5,0,0,5,5,0,0,0,full
person:daniel emrich,Daniel P. Emrich,5,0,0,5,4,1,0,0,full
person:ignacio tartavull,Ignacio Tartavull,5,0,0,5,4,0,1,0,full
person:raphael norman tenazas,Raphael Norman-Tenazas,5,0,0,5,4,0,1,0,full
person:peng zhao,Peng Zhao,5,0,0,5,3,2,0,0,full
person:christoph sommer,Christoph Sommer,5,0,0,5,2,3,0,0,full
person:m hawrylycz,M. Hawrylycz,5,0,0,5,2,3,0,0,full
person:m mallory,M. Mallory,5,0,0,5,2,3,0,0,full
person:michael robinette,Michael S. Robinette,5,0,0,5,2,1,2,0,full
person:parmis mirshahidi,Parmis S. Mirshahidi,5,0,0,7,2,3,0,0,full
person:chao tsung yang,chao-tsung Yang,5,0,0,5,1,4,0,0,full
person:dazheng feng,Dazheng Feng,5,0,0,5,1,4,0,0,full
person:s phan,S. Phan,5,0,0,5,1,2,2,0,full
person:shujing zhang,Shujing Zhang,5,0,0,5,1,2,2,0,full
person:xiaoming yang,Xiaoming Yang,5,0,0,5,1,4,0,0,full
person:m pankratz,M. Pankratz,4,0,4,0,4,0,0,0,full
person:bo du,Bo Du,4,0,4,0,3,0,1,0,full
person:satchidananda panda,Satchidananda Panda,4,0,4,1,3,0,1,0,full
person:gianluca lazzi,Gianluca Lazzi,4,0,4,0,2,2,0,0,full
person:p tiesinga,P. Tiesinga,4,0,4,0,0,4,0,0,full
person:t margrie,T. Margrie,4,0,4,0,0,4,0,0,full
person:r baines,R. Baines,4,1,3,0,1,3,0,0,full
person:t clandinin,T. R. Clandinin,4,0,3,1,3,0,1,0,full
person:franck polleux,Franck Polleux,4,0,3,1,1,3,0,0,full
person:j sanes,J. Sanes,4,0,3,1,1,3,0,0,full
person:r wong,R. Wong,4,0,3,1,1,3,0,0,full
person:huanxiang lu,Huanxiang Lu,4,0,3,1,0,3,1,0,full
person:joris de wit,Joris de Wit,4,0,3,1,0,4,0,0,full
person:s rayport,S. Rayport,4,0,3,1,0,4,0,0,full
person:t mrsic flogel,T. Mrsic-Flogel,4,0,3,1,0,4,0,0,full
person:david bader,David A. Bader,4,1,2,1,1,2,1,0,full
person:s chu,S. Chu,4,1,2,1,1,3,0,0,full
person:p tomancak,P. Tomančák,4,0,2,2,2,1,1,1,full
person:eilif muller,Eilif B. Muller,4,0,2,2,1,3,0,0,full
person:g deco,G. Deco,4,0,2,2,1,3,0,0,full
person:christof koch,Christof Koch,4,0,2,2,0,4,0,0,full
person:guoqiang bi,Guoqiang Bi,4,0,2,2,0,4,0,0,full
person:hua tai xu,Hua-tai Xu,4,0,2,3,0,4,0,0,full
person:t biederer,T. Biederer,4,0,2,2,0,4,0,0,full
person:wen jie xu,Wen-Jie Xu,4,0,2,2,0,4,0,0,full
person:yonggang shi,Yonggang Shi,4,0,2,2,0,4,0,0,full
person:i rabinowitch,I. Rabinowitch,4,3,1,0,1,3,0,0,full
person:bradly alicea,Bradly Alicea,4,2,1,1,1,3,0,0,full
person:yee lian chew,Yee Lian Chew,4,1,1,2,1,3,0,1,full
person:h kohsaka,H. Kohsaka,4,1,1,2,2,2,0,0,full
person:m oberlaender,M. Oberlaender,4,1,1,2,1,3,0,0,full
person:d margulies,D. Margulies,4,1,1,2,0,3,1,0,full
person:erik bloss,Erik B. Bloss,4,1,1,2,0,4,0,0,full
person:katrin amunts,Katrin Amunts,4,1,1,2,0,3,1,0,full
person:j singer,J. Singer,4,0,1,3,3,1,0,0,full
person:yichen luo,Yichen Luo,4,0,1,3,3,1,0,0,full
person:christel genoud,Christel Genoud,4,0,1,3,2,2,0,0,full
person:michael dickinson,Michael H. Dickinson,4,0,1,3,2,2,0,0,full
person:ting hao huang,Ting-hao Huang,4,0,1,3,2,2,0,0,full
person:xudong zhao,Xudong Zhao,4,0,1,3,2,1,1,0,full
person:hideyuki okano,Hideyuki Okano,4,0,1,3,1,2,1,0,full
person:marc hammarlund,Marc Hammarlund,4,0,1,3,1,3,0,0,full
person:yisheng he,Yisheng He,4,0,1,3,1,2,1,0,full
person:andrew zalesky,Andrew Zalesky,4,0,1,3,0,3,1,0,full
person:h kennedy,H. Kennedy,4,0,1,3,0,4,0,0,full
person:konrad rokicki,Konrad Rokicki,4,0,1,3,0,4,0,0,full
person:marco agus,Marco Agus,4,0,1,3,0,3,1,0,full
person:peter jonas,Peter Jonas,4,0,1,3,0,4,0,0,full
person:y mishchenko,Y. Mishchenko,4,4,0,0,2,2,0,1,full
person:c brittin,C. Brittin,4,3,0,1,4,0,0,1,full
person:catherine schretter,Catherine E. Schretter,4,3,0,1,3,1,0,0,full
person:y tsukamoto,Y. Tsukamoto,4,3,0,1,2,2,0,0,full
person:alexander shapson coe,Alexander Shapson-Coe,4,2,0,2,4,0,0,2,full
person:j white,J. White,4,2,0,2,2,2,0,2,full
person:c gamlin,C. Gamlin,4,2,0,2,4,0,0,1,full
person:dustin garner,Dustin Garner,4,2,0,2,4,0,0,1,full
person:zhiqiao liu,Zhiqiao Liu,4,2,0,2,3,1,0,1,full
person:emma towlson,Emma K. Towlson,4,2,0,2,2,2,0,1,full
person:ellen lesser,Ellen Lesser,4,2,0,2,4,0,0,0,full
person:justin joyce,Justin Joyce,4,2,0,2,3,0,1,0,full
person:m kuwajima,M. Kuwajima,4,2,0,2,3,0,1,0,full
person:minghui liao,Minghui Liao,4,2,0,2,3,0,1,0,full
person:i chandok,I. Chandok,4,2,0,2,2,0,2,0,full
person:juyoun yoo,Juyoun Yoo,4,2,0,2,2,2,0,0,full
person:mark dombrovski,Mark Dombrovski,4,2,0,2,2,2,0,0,full
person:longmi gao,Longmi Gao,4,2,0,3,1,3,0,0,full
person:yuqi tian,Yuqi Tian,4,2,0,2,1,3,0,0,full
person:douglas portman,Douglas S. Portman,4,2,0,2,0,4,0,0,full
person:b staffler,B. Staffler,4,1,0,3,4,0,0,1,full
person:j zung,J. Zung,4,1,0,3,4,0,0,1,full
person:n drummond,N. Drummond,4,1,0,3,4,0,0,1,full
person:gizem sancer,Gizem Sancer,4,1,0,3,3,1,0,1,full
person:michael chirillo,Michael A. Chirillo,4,1,0,3,3,0,1,1,full
person:r franconville,R. Franconville,4,1,0,3,3,1,0,1,full
person:young joon kim,Young-Joon Kim,4,1,0,3,3,1,0,1,full
person:ben mulcahy,Ben Mulcahy,4,1,0,3,2,2,0,1,full
person:daniel witvliet,Daniel K. Witvliet,4,1,0,3,2,2,0,1,full
person:keinosuke ito,Keinosuke Ito,4,1,0,5,2,2,0,1,full
person:t bartol,T. Bartol,4,1,0,3,2,0,2,1,full
person:a wilson,A. Wilson,4,1,0,3,4,0,0,0,full
person:amelio vazquez reina,Amelio Vázquez Reina,4,1,0,3,4,0,0,0,full
person:judith hoeller,Judith Hoeller,4,1,0,3,4,0,0,0,full
person:philipp schubert,Philipp J Schubert,4,1,0,3,4,0,0,0,full
person:su yee lee,Su-Yee J. Lee,4,1,0,3,4,0,0,0,full
person:thomas athey,Thomas Athey,4,1,0,3,4,0,0,0,full
person:a matveev,A. Matveev,4,1,0,3,3,1,0,0,full
person:bei hong,Bei Hong,4,1,0,3,3,1,0,0,full
person:e jurrus,E. Jurrus,4,1,0,3,3,1,0,0,full
person:guojia wan,Guojia Wan,4,1,0,3,3,0,1,0,full
person:kit longden,Kit D Longden,4,1,0,3,3,0,1,0,full
person:nathan drenkow,Nathan Drenkow,4,1,0,3,3,0,1,0,full
person:p potocek,P. Potocek,4,1,0,3,3,1,0,0,full
person:bingzhang wang,Bingzhang Wang,4,1,0,3,1,2,1,0,full
person:hui hong zhang,Hui-hong Zhang,4,1,0,3,1,1,2,0,full
person:jinfang li,Jinfang Li,4,1,0,3,1,1,2,0,full
person:li jun chen,Li-jun Chen,4,1,0,3,1,3,0,0,full
person:n dhanyasi,N. Dhanyasi,4,1,0,3,1,2,1,0,full
person:qiuying zhao,Qiuying Zhao,4,1,0,3,1,3,0,0,full
person:yumei guo,Yumei Guo,4,1,0,3,1,2,1,0,full
person:zhuangzhuang zhao,Zhuangzhuang Zhao,4,1,0,3,1,2,1,0,full
person:justin torok,Justin Torok,4,1,0,3,0,4,0,0,full
person:m iacaruso,M. Iacaruso,4,1,0,3,0,4,0,0,full
person:s haber,S. Haber,4,1,0,3,0,3,1,0,full
person:yu chi huang,Yu-Chi Huang,4,1,0,4,0,3,1,0,full
person:oluwaseun ogedengbe,Oluwaseun Ogedengbe,4,0,0,4,4,0,0,4,full
person:art pope,Art Pope,4,0,0,4,4,0,0,3,full
person:brett graham,Brett J. Graham,4,0,0,4,4,0,0,3,full
person:laramie leavitt,Laramie Leavitt,4,0,0,4,4,0,0,3,full
person:selden koolman,Selden Koolman,4,0,0,4,4,0,0,3,full
person:avinash khandelwal,Avinash Khandelwal,4,0,0,4,4,0,0,2,full
person:ingrid andrade,Ingrid V. Andrade,4,0,0,4,4,0,0,2,full
person:larry lindsey,Larry F. Lindsey,4,0,0,4,4,0,0,2,full
person:j schindelin,J. Schindelin,4,0,0,4,2,2,0,2,full
person:m longair,M. Longair,4,0,0,4,2,2,0,2,full
person:akira fushiki,Akira Fushiki,4,0,0,4,4,0,0,1,full
person:e munnelly,E. Munnelly,4,0,0,5,4,0,0,1,full
person:elliott phillips,Elliott Phillips,4,0,0,4,4,0,0,1,full
person:joseph hsu,Joseph Hsu,4,0,0,4,4,0,0,1,full
person:miriam flynn,Miriam A. Flynn,4,0,0,4,4,0,0,1,full
person:natalie smith,Natalie Smith,4,0,0,4,4,0,0,1,full
person:nicole neubarth,Nicole N. Neubarth,4,0,0,4,4,0,0,1,full
person:r turnbull,R. Turnbull,4,0,0,4,4,0,0,1,full
person:robert smith,Robert G. Smith,4,0,0,4,4,0,0,1,full
person:s suckow,S. Suckow,4,0,0,4,4,0,0,1,full
person:serene dhawan,Serene Dhawan,4,0,0,4,4,0,0,1,full
person:tom dolafi,Tom Dolafi,4,0,0,4,4,0,0,1,full
person:diego pacheco,Diego A. Pacheco,4,0,0,4,3,0,1,1,full
person:emil kind,Emil Kind,4,0,0,4,3,1,0,1,full
person:fabian tschopp,Fabian Tschopp,4,0,0,4,3,1,0,1,full
person:g williams,G. Williams,4,0,0,4,3,1,0,1,full
person:manuel berning,Manuel Berning,4,0,0,4,3,0,1,1,full
person:masayoshi ito,Masayoshi Ito,4,0,0,5,3,1,0,1,full
person:jens goldammer,Jens Goldammer,4,0,0,5,2,2,0,1,full
person:megan sammons,Megan Sammons,4,0,0,4,2,2,0,1,full
person:n otto,N. Otto,4,0,0,4,2,2,0,1,full
person:takashi kawase,Takashi Kawase,4,0,0,4,2,2,0,1,full
person:hyungjun choi,Hyungjun Choi,4,0,0,4,1,3,0,1,full
person:edward rogers,Edward M Rogers,4,0,0,4,4,0,0,0,full
person:jawon gim,Jawon Gim,4,0,0,4,4,0,0,0,full
person:k rapp,K. Rapp,4,0,0,4,4,0,0,0,full
person:kai kang,Kai Kang,4,0,0,4,4,0,0,0,full
person:markus conzelmann,Markus Conzelmann,4,0,0,4,4,0,0,0,full
person:t uram,T. Uram,4,0,0,4,4,0,0,0,full
person:anthony moussa,Anthony J. Moussa,4,0,0,4,3,1,0,0,full
person:david peale,David Peale,4,0,0,4,3,0,1,0,full
person:haoshen zhai,Haoshen Zhai,4,0,0,4,3,1,0,0,full
person:hayk saribekyan,Hayk Saribekyan,4,0,0,4,3,1,0,0,full
person:i siwanowicz,I. Siwanowicz,4,0,0,4,3,1,0,0,full
person:isabella beckett,Isabella R. Beckett,4,0,0,4,3,1,0,0,full
person:jerald kralik,Jerald D. Kralik,4,0,0,4,3,1,0,0,full
person:jessica garcia,Jessica C. Garcia,4,0,0,4,3,1,0,0,full
person:jose rodrigo rodriguez,José-Rodrigo Rodríguez,4,0,0,4,3,1,0,0,full
person:l venkatasubramanian,L. Venkatasubramanian,4,0,0,4,3,1,0,0,full
person:m landgraf,M. Landgraf,4,0,0,4,3,1,0,0,full
person:maurice peemen,Maurice Peemen,4,0,0,4,3,1,0,0,full
person:sang kyu bahn,Sang-kyu Bahn,4,0,0,4,3,1,0,0,full
person:thomas euler,Thomas Euler,4,0,0,4,3,1,0,0,full
person:william zhang,William Zhang,4,0,0,4,3,1,0,0,full
person:emre aksay,Emre R. F. Aksay,4,0,0,4,2,1,1,0,full
person:jean livet,Jean Livet,4,0,0,4,2,2,0,0,full
person:kevin boergens,Kevin M. Boergens,4,0,0,4,2,2,0,0,full
person:sarah walling bell,Sarah Walling-Bell,4,0,0,4,2,2,0,0,full
person:victoria rose,Victoria A. Rose,4,0,0,4,2,0,2,0,full
person:alban cenameri,Alban Cenameri,4,0,0,4,1,3,0,0,full
person:andreas schaefer,Andreas T. Schaefer,4,0,0,4,1,2,1,0,full
person:bokyoung lee,Bokyoung Lee,4,0,0,4,1,3,0,0,full
person:brian zingg,Brian Zingg,4,0,0,5,1,3,0,0,full
person:gaia novarino,Gaia Novarino,4,0,0,4,1,3,0,0,full
person:hyun seung mun,Hyun-Seung Mun,4,0,0,4,1,3,0,0,full
person:mingyang li,Mingyang Li,4,0,0,4,1,2,1,0,full
person:natalie chen,Natalie Chen,4,0,0,4,1,3,0,0,full
person:qingxu liu,Qingxu Liu,4,0,0,4,1,3,0,0,full
person:s locascio,S. LoCascio,4,0,0,4,1,3,0,0,full
person:tian min chen,Tian-min Chen,4,0,0,4,1,3,0,0,full
person:yangning lu,Yangning Lu,4,0,0,4,1,2,1,0,full
person:bosiljka tasic,Bosiljka Tasic,4,0,0,4,0,4,0,0,full
person:courtney lau,Courtney Lau,4,0,0,4,0,4,0,0,full
person:g shafiei,G. Shafiei,4,0,0,4,0,3,1,0,full
person:ian wickersham,Ian R. Wickersham,4,0,0,4,0,4,0,0,full
person:julie harris,Julie A. Harris,4,0,0,4,0,4,0,0,full
person:k svoboda,K. Svoboda,4,0,0,4,0,4,0,0,full
person:m glasser,M. Glasser,4,0,0,4,0,2,2,0,full
person:ming chin wu,Ming-Chin Wu,4,0,0,4,0,3,1,0,full
person:p hof,P. Hof,4,0,0,4,0,4,0,0,full
person:s froudist walsh,S. Froudist-Walsh,4,0,0,4,0,4,0,0,full
person:t deerinck,T. Deerinck,4,0,0,4,0,2,2,0,full
person:d marshak,D. Marshak,3,0,3,0,3,0,0,0,full
person:f hamprecht,F. Hamprecht,3,0,3,0,3,0,0,0,full
person:gregory hager,Gregory Hager,3,0,3,0,3,0,0,0,full
person:md shamsuzzoha bayzid,Md. Shamsuzzoha Bayzid,3,0,3,0,3,0,0,0,full
person:n cohen,N. Cohen,3,0,3,0,3,0,0,0,full
person:claus hilgetag,Claus C. Hilgetag,3,0,3,0,1,1,1,0,full
person:james fitzgerald,James E. Fitzgerald,3,0,3,0,1,2,0,0,full
person:pavan ramdya,Pavan Ramdya,3,0,3,0,1,2,0,0,full
person:dongming cai,Dongming Cai,3,0,3,0,0,1,2,0,full
person:j chandrashekar,J. Chandrashekar,3,0,3,0,0,3,0,0,full
person:j danzl,J. Danzl,3,0,3,0,0,3,0,0,full
person:m gahr,M. Gahr,3,0,3,0,0,3,0,0,full
person:s akbarian,S. Akbarian,3,0,3,0,0,2,1,0,full
person:s larson,S. Larson,3,0,3,0,0,3,0,0,full
person:s mcmullan,S. McMullan,3,0,3,0,0,3,0,0,full
person:d ville,D. Ville,3,1,2,0,1,2,0,0,full
person:a horn,A. Horn,3,1,2,0,0,0,3,0,full
person:amit zeisel,Amit Zeisel,3,1,2,0,0,3,0,0,full
person:kedar narayan,Kedar Narayan,3,1,2,0,0,2,1,0,full
person:sung soo kim,Sung Soo Kim,3,0,2,1,3,0,0,1,full
person:marion silies,Marion Silies,3,0,2,1,2,1,0,1,full
person:philipp hovel,Philipp Hövel,3,0,2,1,3,0,0,0,full
person:aradhana singh,Aradhana Singh,3,0,2,1,2,0,1,0,full
person:martina schifferer,Martina Schifferer,3,0,2,1,2,0,1,0,full
person:n omi,N. Omi,3,0,2,1,2,1,0,0,full
person:stanley heinze,Stanley Heinze,3,0,2,1,2,1,0,0,full
person:i segev,I. Segev,3,0,2,1,1,2,0,0,full
person:zhefeng gong,Zhefeng Gong,3,0,2,1,1,2,0,0,full
person:alexandra badea,Alexandra Badea,3,0,2,1,0,1,2,0,full
person:b bernhardt,B. Bernhardt,3,0,2,1,0,2,1,0,full
person:c clopath,C. Clopath,3,0,2,1,0,3,0,0,full
person:e ozkan,E. Özkan,3,0,2,2,0,3,0,0,full
person:xiaohong xu,Xiaohong Xu,3,0,2,1,0,3,0,0,full
person:yishi jin,Yishi Jin,3,0,2,1,0,2,1,0,full
person:j de lucas,J. M. de Lucas,3,2,1,0,2,1,0,0,full
person:joshua lillvis,Joshua L. Lillvis,3,2,1,0,1,2,0,0,full
person:j rah,J. Rah,3,2,1,0,0,3,0,0,full
person:chung heng yeh,Chung-Heng Yeh,3,1,1,1,2,0,1,0,full
person:g spirou,G. Spirou,3,1,1,1,2,1,0,0,full
person:maria paz fernandez,María Paz Fernández,3,1,1,1,2,1,0,0,full
person:a zador,A. Zador,3,1,1,1,1,2,0,0,full
person:alon kaufman,Alon Kaufman,3,1,1,1,1,1,1,0,full
person:d arendt,D. Arendt,3,1,1,1,1,2,0,0,full
person:jianren song,Jianren Song,3,1,1,1,1,1,1,0,full
person:wei wei,Wei Wei,3,1,1,1,1,2,0,0,full
person:e rancz,E. Rancz,3,1,1,1,0,3,0,0,full
person:justus kebschull,Justus M. Kebschull,3,1,1,1,0,3,0,0,full
person:lida kanari,Lida Kanari,3,1,1,1,0,3,0,0,full
person:m axer,M. Axer,3,1,1,1,0,3,0,0,full
person:songting li,Songting Li,3,1,1,1,0,2,1,0,full
person:tonghui xu,Tonghui Xu,3,1,1,1,0,2,1,0,full
person:michael pankratz,Michael J. Pankratz,3,0,1,2,3,0,0,1,full
person:s ahnert,S. Ahnert,3,0,1,2,3,0,0,1,full
person:g henry,G. L. Henry,3,0,1,2,2,1,0,1,full
person:m kazhdan,M. Kazhdan,3,0,1,2,2,0,1,1,full
person:rudy behnia,Rudy Behnia,3,0,1,2,2,1,0,1,full
person:toshihide hige,Toshihide Hige,3,0,1,2,2,1,0,1,full
person:daniel colon ramos,Daniel A. Colón-Ramos,3,0,1,2,3,0,0,0,full
person:m fee,M. Fee,3,0,1,2,3,0,0,0,full
person:william smith,William V. Smith,3,0,1,2,2,1,0,0,full
person:zixuan deng,Zixuan Deng,3,0,1,2,2,1,0,0,full
person:bingqing zhao,Bingqing Zhao,3,0,1,2,1,2,0,0,full
person:carles bosch,Carles Bosch,3,0,1,2,1,1,1,0,full
person:e lein,E. Lein,3,0,1,2,1,2,0,0,full
person:g barnea,G. Barnea,3,0,1,2,1,2,0,0,full
person:hermann schmidt,Hermann Schmidt,3,0,1,2,1,2,0,0,full
person:marisel villafane delgado,Marisel Villafañe-Delgado,3,0,1,2,1,1,1,0,full
person:masato koike,Masato Koike,3,0,1,2,1,2,0,0,full
person:petr znamenskiy,Petr Znamenskiy,3,0,1,2,1,2,0,0,full
person:s grant,S. Grant,3,0,1,2,1,2,0,0,full
person:xintian hu,Xintian Hu,3,0,1,2,1,2,0,0,full
person:a dagher,A. Dagher,3,0,1,2,0,2,1,0,full
person:b sabatini,B. Sabatini,3,0,1,2,0,3,0,0,full
person:catherine lee,Catherine Lee,3,0,1,2,0,3,0,0,full
person:d tank,D. Tank,3,0,1,2,0,2,1,0,full
person:e callaway,E. Callaway,3,0,1,2,0,3,0,0,full
person:f clasca,F. Clascá,3,0,1,2,0,3,0,0,full
person:gavin yang,Gavin Yang,3,0,1,2,0,1,2,0,full
person:giovanni idili,Giovanni Idili,3,0,1,2,0,2,1,0,full
person:jingdao chen,Jingdao Chen,3,0,1,2,0,2,1,0,full
person:jun yan,Jun Yan,3,0,1,2,0,3,0,0,full
person:lucy collinson,Lucy Collinson,3,0,1,2,0,1,2,0,full
person:martin jones,Martin L. Jones,3,0,1,2,0,0,3,0,full
person:s hofer,S. Hofer,3,0,1,2,0,3,0,0,full
person:zhanwei du,Zhanwei Du,3,0,1,2,0,3,0,0,full
person:g shepherd,G. Shepherd,3,3,0,0,1,2,0,1,full
person:abrar rahman abir,Abrar Rahman Abir,3,3,0,0,3,0,0,0,full
person:leander lauenburg,Leander Lauenburg,3,3,0,0,3,0,0,0,full
person:xiaomeng han,Xiaomeng Han,3,3,0,0,2,1,0,0,full
person:tirthabir biswas,Tirthabir Biswas,3,3,0,0,1,2,0,0,full
person:jacob morra,Jacob J. Morra,3,3,0,0,0,2,1,0,full
person:m vellema,M. Vellema,3,3,0,0,0,3,0,0,full
person:nobuhiko ohno,Nobuhiko Ohno,3,3,0,0,0,3,0,0,full
person:p jusuf,P. Jusuf,3,3,0,0,0,3,0,0,full
person:philipp hanslovsky,Philipp Hanslovsky,3,2,0,1,3,0,0,1,full
person:kerrianne ryan,Kerrianne Ryan,3,2,0,1,2,1,0,1,full
person:andrea bordt,Andrea S Bordt,3,2,0,1,3,0,0,0,full
person:c jones,C. Jones,3,2,0,1,3,0,0,0,full
person:chi xiao,Chi Xiao,3,2,0,1,3,0,0,0,full
person:gregory schwartzman,Gregory Schwartzman,3,2,0,1,3,0,0,0,full
person:hugo calligaro,Hugo Calligaro,3,2,0,1,3,0,0,0,full
person:c cali,C. Calì,3,2,0,1,2,1,0,0,full
