work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_403be6bf6a79f219,"Human Connectome Project Informatics: quality control, database services, and data visualization",role_bridge,0.82,False,459,,,,,,,,24,True,22,no_graph,3,Albert Cardona / J. Vogelstein,Daniel S. Marcus; M. P. Harms; Abraham Z. Snyder; M. Jenkinson; J. A. Wilson; M. Glasser; D. Barch; K. A. Archie; G. C. Burgess; M. Ramaratnam; M. Hodge; William Horton; Rick Herrick; Timothy R. Olsen; Michael McKay; M. House; Michael Hileman; Erin Reid; J. Harwell; T. Coalson; Jon Schindler; J. S. Elam; Sandra W. Curtiss; D. Essen,2013.0,NeuroImage,Daniel S. Marcus; M. P. Harms; Abraham Z. Snyder; M. Jenkinson; J. A. Wilson; M. Glasser; D. Barch; K. A. Archie; G. C. Burgess; M. Ramaratnam; M. Hodge; William Horton; Rick Herrick; Timothy R. Olsen; Michael McKay; M. House; Michael Hileman; Erin Reid; J. Harwell; T. Coalson; Jon Schindler; J. S. Elam; Sandra W. Curtiss; D. Essen,2013.0,NeuroImage,rescued_no_graph,False,False,True,True,True
work_404e1398f29ac566,Multiple coexisting pathways to synchronization shape seizure dynamics in a mesoscale mouse brain model,adjacent_relevant,0.72,False,0,,,,,,,,2,False,0,no_graph,34,Nimish Kumar / Rohan Gupta,Nimish Kumar; Saurabh R. Gandhi,2026.0,bioRxiv,Nimish Kumar; Saurabh R. Gandhi,2026.0,bioRxiv,no_graph,False,False,False,False,True
work_4056ab75c914db70,Vertex nomination schemes for membership prediction,adjacent_relevant,0.68,False,42,,,,,,,,5,False,0,no_graph,3,Albert Cardona / J. Vogelstein,D. E. Fishkind; V. Lyzinski; H. Pao; L. Chen; C. Priebe,2013.0,,D. E. Fishkind; V. Lyzinski; H. Pao; L. Chen; C. Priebe,2013.0,,no_graph,False,False,False,False,True
work_4115864d71311555,Radon-Like features and their application to connectomics,core_relevant,0.9,False,85,,,,,,,,3,False,0,no_graph,7,James R. Anderson / Bryan William Jones,Ritwik K. Kumar; Amelio Vázquez Reina; H. Pfister,2010.0,2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition - Workshops,Ritwik K. Kumar; Amelio Vázquez Reina; H. Pfister,2010.0,2010 IEEE Computer Society Conference on Computer Vision and Pattern Recognition - Workshops,rescued_no_graph,False,False,True,True,True
work_42add33f0ddb0eba,Testing biological network motif significance with exponential random graph models,role_bridge,0.72,False,11,,,,,,,,2,False,0,no_graph,106,A. Stivala / A. Lomi,A. Stivala; A. Lomi,2020.0,Applied Network Science,A. Stivala; A. Lomi,2020.0,Applied Network Science,no_graph,False,False,False,False,True
work_432ed361ab9274cc,"The Mixture Graph-A Data Structure for Compressing, Rendering, and Querying Segmentation Histograms",adjacent_relevant,0.83,False,11,,,,,,,,3,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Khaled A. Althelaya; Marco Agus; J. Schneider,2020.0,IEEE Transactions on Visualization and Computer Graphics,Khaled A. Althelaya; Marco Agus; J. Schneider,2020.0,IEEE Transactions on Visualization and Computer Graphics,no_graph,False,False,False,False,True
work_43b7faaf8820340a,Symmetries of Living Systems: Symmetry Fibrations and Synchronization in Biological Networks,adjacent_relevant,0.68,False,5,,,,,,,,4,False,0,no_graph,6,Oliver Hobert / Steven J. Cook,Hernán A. Makse; Paolo Boldi; Francesco Sorrentino; Ian Stewart,2025.0,,Hernán A. Makse; Paolo Boldi; Francesco Sorrentino; Ian Stewart,2025.0,,no_graph,False,False,False,False,True
work_43b8f0d68020f509,New dimensions of connectomics and network plasticity in the central nervous system,adjacent_relevant,0.7,False,25,,,,,,,,4,False,0,no_graph,36,D. Guidolin / M. Marcoli,D. Guidolin; M. Marcoli; G. Maura; L. Agnati,2017.0,Reviews in the Neurosciences,D. Guidolin; M. Marcoli; G. Maura; L. Agnati,2017.0,Reviews in the Neurosciences,no_graph,False,False,False,False,True
work_440fb4477db86d46,VolRoverN: Enhancing surface and volumetric reconstruction for realistic dynamical simulation of cellular and subcellular function,role_bridge,0.78,False,25,,,,,,,,8,False,0,no_graph,3,Albert Cardona / J. Vogelstein,J. Edwards; Eric Daniel; J. Kinney; T. Bartol; T. Sejnowski; D. Johnston; K. Harris; C. Bajaj,2013.0,Neuroinformatics,J. Edwards; Eric Daniel; J. Kinney; T. Bartol; T. Sejnowski; D. Johnston; K. Harris; C. Bajaj,2013.0,Neuroinformatics,no_graph,False,False,False,False,True
work_440fdfad4902f6ae,Ome sweet ome: what can the genome tell us about the connectome?,adjacent_relevant,0.75,False,203,,,,,,,,2,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,J. Lichtman; J. Sanes,2008.0,Current Opinion in Neurobiology,J. Lichtman; J. Sanes,2008.0,Current Opinion in Neurobiology,rescued_no_graph,False,False,True,True,True
work_44b42b742b2087f0,Predicting distributed working memory activity in a large-scale mouse brain: the importance of the cell type-specific connectome,adjacent_relevant,0.78,False,7,,,,,,,,5,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Xingyu Ding; S. Froudist-Walsh; Jorge Jaramillo; Junjie Jiang; Xiao-Jing Wang,2023.0,bioRxiv,Xingyu Ding; S. Froudist-Walsh; Jorge Jaramillo; Junjie Jiang; Xiao-Jing Wang,2023.0,bioRxiv,no_graph,False,False,False,False,True
work_4520228f7f3302c2,Network Community Detection in Connectomics Data using Graph Theory,core_relevant,0.86,False,2,,,,,,,,3,False,0,no_graph,108,Leandro González-Montesino / Rubén Armañanzas,Leandro González-Montesino; D. H. Grass-Boada; Rubén Armañanzas,2023.0,IEEE International Conference on Bioinformatics and Biomedicine,Leandro González-Montesino; D. H. Grass-Boada; Rubén Armañanzas,2023.0,IEEE International Conference on Bioinformatics and Biomedicine,no_graph,False,False,False,False,True
work_459f1826c547937f,Feedforward Ordering in Neural Connectomes via Feedback Arc Minimization,core_relevant,0.9,False,0,,,,,,,,1,False,0,no_graph,256,Soroush Vahidi,Soroush Vahidi,2025.0,arXiv.org,Soroush Vahidi,2025.0,arXiv.org,no_graph,False,False,False,False,True
work_45b96d662a877736,Prediction of functional neural circuits in caenorhabditis elegans based on overlapping community detection,adjacent_relevant,0.83,False,1,,,,,,,,6,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Xuebin Wang; Ruixue Qin; Ke Zhang; Zengru Di; Qiang Liu; He Liu,2025.0,Neural Networks,Xuebin Wang; Ruixue Qin; Ke Zhang; Zengru Di; Qiang Liu; He Liu,2025.0,Neural Networks,no_graph,False,False,False,False,True
work_45c2bb988725056f,Three-dimensional simulation of the Caenorhabditis elegans body and muscle cells in liquid and gel environments for behavioural analysis,adjacent_relevant,0.7,False,23,,,,,,,,3,False,0,no_graph,9,Bradly Alicea / Matteo Cantarelli,A. Palyanov; S. Khayrulin; S. Larson,2018.0,Philosophical Transactions of the Royal Society B: Biological Sciences,A. Palyanov; S. Khayrulin; S. Larson,2018.0,Philosophical Transactions of the Royal Society B: Biological Sciences,no_graph,False,False,False,False,True
work_463ae7b1129e918a,"CEM500K, a large-scale heterogeneous unlabeled cellular electron microscopy image dataset for deep learning",adjacent_relevant,0.86,False,48,,,,,,,,2,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Ryan Conrad; Kedar Narayan,2020.0,bioRxiv,Ryan Conrad; Kedar Narayan,2020.0,bioRxiv,no_graph,False,False,False,False,True
work_473c2b2f7d586069,Cerebral cartography and connectomics,adjacent_relevant,0.76,False,65,,,,,,,,1,False,0,no_graph,5,Olaf Sporns / B. Mišić,O. Sporns,2015.0,Philosophical Transactions of the Royal Society B: Biological Sciences,O. Sporns,2015.0,Philosophical Transactions of the Royal Society B: Biological Sciences,no_graph,False,False,False,False,True
work_47806917552684d8,The retinal hypercircuit: a repeating synaptic interactive motif underlying visual function,role_bridge,0.68,False,70,,,,,,,,1,False,0,no_graph,50,Frank Werblin / John E. Dowling,F. Werblin,2011.0,Journal of Physiology,F. Werblin,2011.0,Journal of Physiology,no_graph,False,False,False,False,True
work_47ccbd8bc04d1dc3,Image Segmentation by Size-Dependent Single Linkage Clustering of a Watershed Basin Graph,core_relevant,0.85,False,51,,,,,,,,2,False,0,no_graph,2,H. Sebastian Seung / G. Jefferis,A. Zlateski; H. Seung,2015.0,arXiv.org,A. Zlateski; H. Seung,2015.0,arXiv.org,rescued_no_graph,False,False,True,True,True
work_484939fab9ad128d,Neural dynamics and architecture of the heading direction circuit in zebrafish,role_bridge,0.65,False,77,,,,,,,,6,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,L. Petrucco; Hagar Lavian; Y. Wu; Fabian Svara; Vilim Štih; R. Portugues,2023.0,Nature Neuroscience,L. Petrucco; Hagar Lavian; Y. Wu; Fabian Svara; Vilim Štih; R. Portugues,2023.0,Nature Neuroscience,no_graph,False,False,False,False,True
work_48cfa5f3aa4b5d20,Sex-specific topology of the nociceptive circuit shapes dimorphic behavior in C. elegans,adjacent_relevant,0.86,False,2,,,,,,,,13,False,0,no_graph,6,Oliver Hobert / Steven J. Cook,Vladyslava Pechuk; Gal Goldman; Yehuda Salzberg; Aditi H. Chaubey; R. A. Bola; Jonathon Hoffman; Morgan L Endreson; Renee M. Miller; Noah Reger; Douglas S. Portman; D. M. Ferkey; Elad Schneidman; Meital Oren-Suissa,2021.0,bioRxiv,Vladyslava Pechuk; Gal Goldman; Yehuda Salzberg; Aditi H. Chaubey; R. A. Bola; Jonathon Hoffman; Morgan L Endreson; Renee M. Miller; Noah Reger; Douglas S. Portman; D. M. Ferkey; Elad Schneidman; Meital Oren-Suissa,2021.0,bioRxiv,no_graph,False,False,False,False,True
work_4a8c664faa8c1c13,The Brain in Space,adjacent_relevant,0.7,False,23,,,,,,,,4,False,0,no_graph,3,Albert Cardona / J. Vogelstein,K. Knoblauch; M. Ercsey-Ravasz; H. Kennedy; Z. Toroczkai,2016.0,,K. Knoblauch; M. Ercsey-Ravasz; H. Kennedy; Z. Toroczkai,2016.0,,no_graph,False,False,False,False,True
work_4ab664454d56c724,Toward an Automated HPC Pipeline for Processing Large Scale Electron Microscopy Data,core_relevant,0.91,False,10,,,,,,,,8,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Rafael Vescovi; Hanyu Li; Jeffery Kinnison; Murat Keçeli; Misha Salim; N. Kasthuri; T. Uram; N. Ferrier,2020.0,Annual Workshop on Large-scale Experiment-in-the-Loop Computing,Rafael Vescovi; Hanyu Li; Jeffery Kinnison; Murat Keçeli; Misha Salim; N. Kasthuri; T. Uram; N. Ferrier,2020.0,Annual Workshop on Large-scale Experiment-in-the-Loop Computing,no_graph,False,False,False,False,True
work_4c48150f43cdafa3,Reconstruction of Single-Neuron Projectomes in Mice,adjacent_relevant,0.78,False,2,,,,,,,,5,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Biyu Ren; Xiaoxue Shi; Bingqing Zhao; Chun Xu; Xiaofei Wang,2025.0,Bio-protocol,Biyu Ren; Xiaoxue Shi; Bingqing Zhao; Chun Xu; Xiaofei Wang,2025.0,Bio-protocol,no_graph,False,False,False,False,True
work_4c57aec0d5a67e11,Polarity-specific high-level information propagation in neural networks,adjacent_relevant,0.72,False,9,,,,,,,,4,False,0,no_graph,7,James R. Anderson / Bryan William Jones,Yen-Nan Lin; Po-Yen Chang; Pao-Yueh Hsiao; C. Lo,2014.0,Front. Neuroinform.,Yen-Nan Lin; Po-Yen Chang; Pao-Yueh Hsiao; C. Lo,2014.0,Front. Neuroinform.,no_graph,False,False,False,False,True
work_4cb5df5727006bd0,Digital tissue and what it may reveal about the brain,adjacent_relevant,0.84,False,16,,,,,,,,2,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,J. Morgan; J. Lichtman,2017.0,BMC Biology,J. Morgan; J. Lichtman,2017.0,BMC Biology,no_graph,False,False,False,False,True
work_4cd80a02170f62bd,Energy-efficient information processing and eligibility-trace plasticity in the Drosophila optic lobe connectome,core_relevant,0.93,False,0,,,,,,,,2,False,0,no_graph,112,Nalin Dhiman / Siddharth Panwar,Nalin Dhiman; Siddharth Panwar,2026.0,Scientific Reports,Nalin Dhiman; Siddharth Panwar,2026.0,Scientific Reports,no_graph,False,False,False,False,True
work_4cf725eac3b48f0e,"Wiring patterns in the mouse retina: collecting evidence across the connectome, physiology and light microscopy",adjacent_relevant,0.86,False,37,,,,,,,,2,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,Felice A. Dunn; R. Wong,2014.0,Journal of Physiology,Felice A. Dunn; R. Wong,2014.0,Journal of Physiology,no_graph,False,False,False,False,True
work_4d0bb2dac32d5f80,Clinical parameters affect the structure and function of superficial pyramidal neurons in the adult human neocortex,role_bridge,0.81,False,4,,,,,,,,8,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,M. Lenz; Pia Kruse; Amelie Eichler; Jakob Straehle; Hanna Hemeling; Phyllis Stöhr; Jürgen Beck; Andreas Vlachos,2024.0,Brain Communications,M. Lenz; Pia Kruse; Amelie Eichler; Jakob Straehle; Hanna Hemeling; Phyllis Stöhr; Jürgen Beck; Andreas Vlachos,2024.0,Brain Communications,no_graph,False,False,False,False,True
work_4d5f8126d96042c6,Resting-state functional connectivity in major depressive disorder: A review.,role_bridge,0.85,False,840,,,,,,,,5,False,0,no_graph,113,P. Mulders / I. Tendolkar,P. Mulders; P. V. van Eijndhoven; A. Schene; C. Beckmann; I. Tendolkar,2015.0,Neuroscience and Biobehavioral Reviews,P. Mulders; P. V. van Eijndhoven; A. Schene; C. Beckmann; I. Tendolkar,2015.0,Neuroscience and Biobehavioral Reviews,rescued_no_graph,False,False,True,True,True
work_4e304075a32337e8,Deep multilevel contextual networks for biomedical image segmentation,adjacent_relevant,0.74,False,0,,,,,,,,5,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Hao Chen; Q. Dou; Xiaojuan Qi; Jie-Zhi Cheng; P. Heng,2020.0,,Hao Chen; Q. Dou; Xiaojuan Qi; Jie-Zhi Cheng; P. Heng,2020.0,,no_graph,False,False,False,False,True
work_4eaf3f68c7cc6dce,Spatiotemporal ontogeny of brain wiring,adjacent_relevant,0.81,False,62,,,,,,,,3,False,0,no_graph,5,Olaf Sporns / B. Mišić,A. Goulas; R. Betzel; Claus C. Hilgetag,2018.0,Science Advances,A. Goulas; R. Betzel; Claus C. Hilgetag,2018.0,Science Advances,no_graph,False,False,False,False,True
work_4fe68bf7b16d89dc,The nonhuman primate neuroimaging and neuroanatomy project,adjacent_relevant,0.8,False,94,,,,,,,,11,False,0,no_graph,3,Albert Cardona / J. Vogelstein,Takuya Hayashi; Yujie Hou; M. Glasser; J. Autio; K. Knoblauch; M. Inoue‐Murayama; T. Coalson; E. Yacoub; Stephen M. Smith; H. Kennedy; D. C. Essen,2021.0,NeuroImage,Takuya Hayashi; Yujie Hou; M. Glasser; J. Autio; K. Knoblauch; M. Inoue‐Murayama; T. Coalson; E. Yacoub; Stephen M. Smith; H. Kennedy; D. C. Essen,2021.0,NeuroImage,no_graph,False,False,False,False,True
work_502f3fcda5afe2ef,Exercise alters cortico-basal ganglia network functional connectivity: A mesoscopic level analysis informed by anatomic parcellation defined in the mouse brain connectome,adjacent_relevant,0.79,False,0,,,,,,,,7,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Zhuo Wang; E. Donahue; Yumei Guo; Michael Renteln; G. Petzinger; M. Jakowec; D. Holschneider,2023.0,bioRxiv,Zhuo Wang; E. Donahue; Yumei Guo; Michael Renteln; G. Petzinger; M. Jakowec; D. Holschneider,2023.0,bioRxiv,no_graph,False,False,False,False,True
work_5045439101c78123,Analyzing the structure and function of neuronal circuits in zebrafish,adjacent_relevant,0.82,False,75,,,,,,,,3,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,R. Friedrich; C. Genoud; A. Wanner,2013.0,Front. Neural Circuits,R. Friedrich; C. Genoud; A. Wanner,2013.0,Front. Neural Circuits,no_graph,False,False,False,False,True
work_505838ecf6e68bb5,Neural-circuit basis of song preference learning in fruit flies,adjacent_relevant,0.81,False,6,,,,,,,,6,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Keisuke Imoto; Yuki Ishikawa; Yoshinori Aso; Jan Funke; R. Tanaka; Azusa Kamikouchi,2023.0,bioRxiv,Keisuke Imoto; Yuki Ishikawa; Yoshinori Aso; Jan Funke; R. Tanaka; Azusa Kamikouchi,2023.0,bioRxiv,no_graph,False,False,False,False,True
work_50d091001b66a2d0,Scaling up X-ray holographic nanotomography for neuronal tissue imaging,adjacent_relevant,0.84,False,5,,,,,,,,12,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,Jayde Livingstone; Carles Bosch; Aaron T. Kuan; Lucas Benoït; P. Busca; T. Martin; M. Mazri; Wangchu Xiang; Wei-Chung Allen Lee; Andreas T. Schaefer; P. Cloetens; A. Pacureanu,2025.0,Biomedical Optics Express,Jayde Livingstone; Carles Bosch; Aaron T. Kuan; Lucas Benoït; P. Busca; T. Martin; M. Mazri; Wangchu Xiang; Wei-Chung Allen Lee; Andreas T. Schaefer; P. Cloetens; A. Pacureanu,2025.0,Biomedical Optics Express,no_graph,False,False,False,False,True
work_50ff4d262c166d92,Culling for Extreme-Scale Segmentation Volumes: A Hybrid Deterministic and Probabilistic Approach,role_bridge,0.82,False,13,,,,,,,,6,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Johanna Beyer; Haneen Mohammed; Marco Agus; Ali K. Al-Awami; H. Pfister; Markus Hadwiger,2019.0,IEEE Transactions on Visualization and Computer Graphics,Johanna Beyer; Haneen Mohammed; Marco Agus; Ali K. Al-Awami; H. Pfister; Markus Hadwiger,2019.0,IEEE Transactions on Visualization and Computer Graphics,no_graph,False,False,False,False,True
work_510f1f5d7f3a7c0c,Multiscale imaging informs translational mouse modeling of neurological disease.,role_bridge,0.78,False,8,,,,,,,,3,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Yundi Wang; J. LeDue; T. Murphy,2022.0,Neuron,Yundi Wang; J. LeDue; T. Murphy,2022.0,Neuron,no_graph,False,False,False,False,True
work_513dc388c55b10f8,Caenorhabditis elegans excitatory ventral cord motor neurons derive rhythm for body undulation,adjacent_relevant,0.77,False,42,,,,,,,,3,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Quan Wen; Shangbang Gao; M. Zhen,2018.0,Philosophical Transactions of the Royal Society B: Biological Sciences,Quan Wen; Shangbang Gao; M. Zhen,2018.0,Philosophical Transactions of the Royal Society B: Biological Sciences,no_graph,False,False,False,False,True
work_51a3a4f48b8908a3,Fast Compressed Segmentation Volumes for Scientific Visualization,role_bridge,0.8,False,6,,,,,,,,2,False,0,no_graph,119,M. Piochowiak / Carsten Dachsbacher,M. Piochowiak; C. Dachsbacher,2023.0,IEEE Transactions on Visualization and Computer Graphics,M. Piochowiak; C. Dachsbacher,2023.0,IEEE Transactions on Visualization and Computer Graphics,no_graph,False,False,False,False,True
work_52349a07a8609609,Regional and cell-type-specific afferent and efferent projections of the mouse claustrum,adjacent_relevant,0.8,False,29,,,,,,,,22,True,20,no_graph,0,Xiaoyin Chen / Yonggang Wang,Quanxin Wang; Yun Wang; Hsien-Chi Kuo; Peng Xie; Xiuli Kuang; Karla E. Hirokawa; M. Naeemi; Shenqin Yao; M. Mallory; Benjamin Ouellette; Phil Lesnar; Yaoyao Li; Min Ye; Chao Chen; Wei Xiong; L. Ahmadinia; Laila El-Hifnawi; Ali Cetin; S. Sorensen; Julie A. Harris; Hongkui Zeng; Christof Koch,2023.0,Cell Reports,Quanxin Wang; Yun Wang; Hsien-Chi Kuo; Peng Xie; Xiuli Kuang; Karla E. Hirokawa; M. Naeemi; Shenqin Yao; M. Mallory; Benjamin Ouellette; Phil Lesnar; Yaoyao Li; Min Ye; Chao Chen; Wei Xiong; L. Ahmadinia; Laila El-Hifnawi; Ali Cetin; S. Sorensen; Julie A. Harris; Hongkui Zeng; Christof Koch,2023.0,Cell Reports,no_graph,False,False,False,False,True
work_52b939fbc87f459e,Fluctuation-dissipation of the Kuramoto model on fruit-fly connectomes,adjacent_relevant,0.83,False,1,,,,,,,,3,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Géza Ódor; Istv'an Papp; G. Deco,2025.0,,Géza Ódor; Istv'an Papp; G. Deco,2025.0,,no_graph,False,False,False,False,True
work_5304e37cc665ceab,Domain Adaptive Synapse Detection with Weak Point Annotations,adjacent_relevant,0.87,False,4,,,,,,,,4,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Qi Chen; Wei Huang; Yueyi Zhang; Zhiwei Xiong,2023.0,IEEE International Symposium on Biomedical Imaging,Qi Chen; Wei Huang; Yueyi Zhang; Zhiwei Xiong,2023.0,IEEE International Symposium on Biomedical Imaging,no_graph,False,False,False,False,True
work_5358e3a3d6b06625,Ce -NeRV3D - a C. elegans Neuron RNA-seq Visualization tool in 3D,role_bridge,0.84,False,0,,,,,,,,5,False,0,no_graph,6,Oliver Hobert / Steven J. Cook,Luca Golinelli; M. Istiban; Jan Watteyne; L. Temmerman; Isabel Beets,2025.0,microPublication Biology,Luca Golinelli; M. Istiban; Jan Watteyne; L. Temmerman; Isabel Beets,2025.0,microPublication Biology,no_graph,False,False,False,False,True
work_541335ae5cacedf3,Sizing complex networks,adjacent_relevant,0.79,False,14,,,,,,,,2,False,0,no_graph,5,Olaf Sporns / B. Mišić,G. Zamora-López; R. Brasselet,2018.0,Communications Physics,G. Zamora-López; R. Brasselet,2018.0,Communications Physics,no_graph,False,False,False,False,True
work_54b48e88cbc2ee28,High-precision targeting workflow for volume electron microscopy,role_bridge,0.85,False,44,,,,,,,,13,False,0,no_graph,8,Javier DeFelipe / Michael W. Reimann,P. Ronchi; Giulia Mizzon; P. Machado; Edoardo D’Imprima; Benedikt T. Best; Lucia Cassella; Sebastian Schnorrenberg; M. G. Montero; M. Jechlinger; A. Ephrussi; M. Leptin; J. Mahamid; Y. Schwab,2021.0,Journal of Cell Biology,P. Ronchi; Giulia Mizzon; P. Machado; Edoardo D’Imprima; Benedikt T. Best; Lucia Cassella; Sebastian Schnorrenberg; M. G. Montero; M. Jechlinger; A. Ephrussi; M. Leptin; J. Mahamid; Y. Schwab,2021.0,Journal of Cell Biology,no_graph,False,False,False,False,True
work_55a637a99f2abc58,vEMstitch: an algorithm for fully automatic image stitching of volume electron microscopy,adjacent_relevant,0.85,False,7,,,,,,,,7,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Bintao He; Yan Zhang; Zhenbang Zhang; Yiran Cheng; Fa Zhang; Fei Sun; Renmin Han,2024.0,GigaScience,Bintao He; Yan Zhang; Zhenbang Zhang; Yiran Cheng; Fa Zhang; Fei Sun; Renmin Han,2024.0,GigaScience,no_graph,False,False,False,False,True
work_5646fd682952c8b6,A Large Deformation Diffeomorphic Approach to Registration of CLARITY Images via Mutual Information,role_bridge,0.8,False,15,,,,,,,,10,False,0,no_graph,3,Albert Cardona / J. Vogelstein,Kwame S. Kutten; N. Charon; M. Miller; J. Ratnanather; Jordan Matelsky; Alex Baden; Kunal Lillaney; K. Deisseroth; Li Ye; J. Vogelstein,2016.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,Kwame S. Kutten; N. Charon; M. Miller; J. Ratnanather; Jordan Matelsky; Alex Baden; Kunal Lillaney; K. Deisseroth; Li Ye; J. Vogelstein,2016.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,no_graph,False,False,False,False,True
work_5672c64d21c23a39,Updates on mouse models of Alzheimer’s disease,role_bridge,0.82,False,149,,,,,,,,5,False,0,no_graph,27,Dongming Cai / Logan A. Walker,M. Zhong; T. Peng; M. Duarte; Minghui Wang; Dongming Cai,2024.0,Molecular Neurodegeneration,M. Zhong; T. Peng; M. Duarte; Minghui Wang; Dongming Cai,2024.0,Molecular Neurodegeneration,rescued_no_graph,False,False,True,True,True
work_570ccc0ab045e65e,Comprehensive connectivity of the mouse main olfactory bulb: analysis and online digital atlas,adjacent_relevant,0.81,False,52,,,,,,,,10,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Houri Hintiryan; Lin Gou; Brian Zingg; Seita Yamashita; H. Lyden; Monica Y. Song; Arleen K. Grewal; X. Zhang; A. Toga; H. Dong,2012.0,Frontiers in Neuroanatomy,Houri Hintiryan; Lin Gou; Brian Zingg; Seita Yamashita; H. Lyden; Monica Y. Song; Arleen K. Grewal; X. Zhang; A. Toga; H. Dong,2012.0,Frontiers in Neuroanatomy,no_graph,False,False,False,False,True
work_576d4811bf1e3849,Universal consensus 3D segmentation of cells from 2D segmented stacks,role_bridge,0.84,False,10,,,,,,,,19,False,0,no_graph,7,James R. Anderson / Bryan William Jones,Felix Y. Zhou; Z. Marin; C. Yapp; Qiongjing Zou; B. Nanes; S. Daetwyler; Andrew R. Jamieson; Md Torikul Islam; Edward Jenkins; G. Gihana; Jinlong Lin; Hazel M. Borges; Bo-Jui Chang; Andrew D. Weems; Sean J. Morrison; P. Sorger; R. Fiolka; Kevin M. Dean; G. Danuser,2025.0,Nature Methods,Felix Y. Zhou; Z. Marin; C. Yapp; Qiongjing Zou; B. Nanes; S. Daetwyler; Andrew R. Jamieson; Md Torikul Islam; Edward Jenkins; G. Gihana; Jinlong Lin; Hazel M. Borges; Bo-Jui Chang; Andrew D. Weems; Sean J. Morrison; P. Sorger; R. Fiolka; Kevin M. Dean; G. Danuser,2025.0,Nature Methods,no_graph,False,False,False,False,True
work_58718abbeb7e6146,Sparse Annotation is Sufficient for Bootstrapping Dense Segmentation,role_bridge,0.85,False,1,,,,,,,,4,False,0,no_graph,3,Albert Cardona / J. Vogelstein,V. Thiyagarajan; Arlo Sheridan; Kristen M. Harris; U. Manor,2024.0,bioRxiv,V. Thiyagarajan; Arlo Sheridan; Kristen M. Harris; U. Manor,2024.0,bioRxiv,no_graph,False,False,False,False,True
work_58719b3caaf87f3c,A Systematic Study of Behavioral Cloning for Scientific Data Annotation,role_bridge,0.83,False,0,,,,,,,,2,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,I. Chandok; Core Francisco Park,2026.0,arXiv.org,I. Chandok; Core Francisco Park,2026.0,arXiv.org,no_graph,False,False,False,False,True
work_593e9ed3ab744e30,Axo-axonic Synapses: Diversity in Neural Circuit Function,adjacent_relevant,0.68,False,37,,,,,,,,2,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,K. K. Cover; B. Mathur,2020.0,The Journal of comparative neurology,K. K. Cover; B. Mathur,2020.0,The Journal of comparative neurology,no_graph,False,False,False,False,True
work_59c99b603e8a4641,Connectome of the fly visual circuitry.,adjacent_relevant,0.83,False,18,,,,,,,,1,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Shin-ya Takemura,2015.0,Microscopy,Shin-ya Takemura,2015.0,Microscopy,no_graph,False,False,False,False,True
work_5a217fc9180eb033,Long-range connectome of pyramidal neurons in the sensorimotor cortex,adjacent_relevant,0.72,False,7,,,,,,,,9,False,0,no_graph,0,Xiaoyin Chen / Yonggang Wang,Mei Yao; Ayizuohere Tudi; Tao Jiang; Xu An; Qingtao Sun; Anan Li; Z. J. Huang; Hui Gong; Xiangning Li,2023.0,iScience,Mei Yao; Ayizuohere Tudi; Tao Jiang; Xu An; Qingtao Sun; Anan Li; Z. J. Huang; Hui Gong; Xiangning Li,2023.0,iScience,no_graph,False,False,False,False,True
