person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:lucia kmecova,Lucia Kmecova,5,0,0,5,5,0,0,2,integrated_plus_rescue
person:georgia dempsey,Georgia Dempsey,5,0,0,5,4,1,0,2,integrated_plus_rescue
person:tanya wolff,Tanya Wolff,5,0,0,5,4,1,0,2,integrated_plus_rescue
person:brandon canino,Brandon S Canino,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:caroline mooney,Caroline Mooney,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:casey schneider mizell,Casey M. Schneider-Mizell,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:celia david,Celia David,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:charli maldonado,Charli A Maldonado,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:christopher dunne,Christopher R. Dunne,5,0,0,6,5,0,0,1,integrated_plus_rescue
person:claire smith,Claire Smith,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:e phillips,E. M. Phillips,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:erick cobos,Erick Cobos,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:iris talebi,Iris Talebi,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:m arcia dos santos,M'arcia dos Santos,5,0,0,6,5,0,0,1,integrated_plus_rescue
person:nneoma okeoma,Nneoma Okeoma,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:stefanie hampel,Stefanie Hampel,5,0,0,5,5,0,0,1,integrated_plus_rescue
person:emily tenshaw,Emily Tenshaw,5,0,0,5,4,1,0,1,integrated_plus_rescue
person:rob svirskas,Rob Svirskas,5,0,0,5,3,2,0,1,integrated_plus_rescue
person:sridhar jagannathan,Sridhar R. Jagannathan,5,0,0,5,3,1,1,1,integrated_plus_rescue
person:e froudarakis,E. Froudarakis,5,0,0,5,5,0,0,0,integrated_plus_rescue
person:s romani,S. Romani,5,0,0,5,5,0,0,0,integrated_plus_rescue
person:samantha finley may,Samantha Finley-May,5,0,0,5,5,0,0,0,integrated_plus_rescue
person:d kleissas,D. Kleissas,5,0,0,5,4,0,1,0,integrated_plus_rescue
person:daniel emrich,Daniel P. Emrich,5,0,0,5,4,1,0,0,integrated_plus_rescue
person:raphael norman tenazas,Raphael Norman-Tenazas,5,0,0,5,4,0,1,0,integrated_plus_rescue
person:r vogelstein,R. J. Vogelstein,5,0,0,5,2,1,2,0,integrated_plus_rescue
person:xiao ming li,Xiao-Ming Li,5,0,0,5,2,3,0,0,integrated_plus_rescue
person:m pankratz,M. Pankratz,4,0,4,0,4,0,0,0,integrated_plus_rescue
person:jaeseung jeong,Jaeseung Jeong,4,0,4,0,3,1,0,0,integrated_plus_rescue
person:gianluca lazzi,Gianluca Lazzi,4,0,4,0,2,2,0,0,integrated_plus_rescue
person:elad schneidman,Elad Schneidman,4,0,4,0,1,3,0,0,integrated_plus_rescue
person:yu ying zhou,Yu-ying Zhou,4,0,4,0,1,1,2,0,integrated_plus_rescue
person:d bassett,D. Bassett,4,0,3,1,2,2,0,0,integrated_plus_rescue
person:i fiete,I. Fiete,4,0,3,1,1,3,0,0,integrated_plus_rescue
person:j sanes,J. Sanes,4,0,3,1,1,3,0,0,integrated_plus_rescue
person:a fornito,A. Fornito,4,2,2,0,1,2,1,0,integrated_plus_rescue
person:hesheng liu,Hesheng Liu,4,1,2,1,1,3,0,0,integrated_plus_rescue
person:mei zhen,Mei Zhen,4,0,2,2,3,1,0,1,integrated_plus_rescue
person:gergely odor,Gergely Ódor,4,0,2,2,3,1,0,0,integrated_plus_rescue
person:ruobing zhang,Ruobing Zhang,4,0,2,2,3,1,0,0,integrated_plus_rescue
person:david miller,David M. Miller,4,0,2,2,2,2,0,0,integrated_plus_rescue
person:s sorensen,S. Sorensen,4,0,2,2,2,2,0,0,integrated_plus_rescue
person:s zipursky,S. Zipursky,4,0,2,2,2,2,0,0,integrated_plus_rescue
person:eilif muller,Eilif B. Muller,4,0,2,2,1,3,0,0,integrated_plus_rescue
person:d essen,D. C. Essen,4,0,2,2,0,2,2,0,integrated_plus_rescue
person:seong kyun kim,Seong-Kyun Kim,4,1,1,2,4,0,0,1,integrated_plus_rescue
person:r burns,R. Burns,4,1,1,2,3,0,1,1,integrated_plus_rescue
person:linqing feng,Linqing Feng,4,1,1,2,1,2,1,0,integrated_plus_rescue
person:m oberlaender,M. Oberlaender,4,1,1,2,1,3,0,0,integrated_plus_rescue
person:a pacureanu,A. Pacureanu,4,0,1,3,4,0,0,0,integrated_plus_rescue
person:claire walsh,Claire Walsh,4,0,1,3,3,1,0,0,integrated_plus_rescue
person:j singer,J. Singer,4,0,1,3,3,1,0,0,integrated_plus_rescue
person:konrad paul kording,Konrad Paul Kording,4,0,1,3,3,1,0,0,integrated_plus_rescue
person:m puxeddu,M. G. Puxeddu,4,0,1,3,3,1,0,0,integrated_plus_rescue
person:stefan mihalas,Stefan Mihalas,4,0,1,3,1,3,0,0,integrated_plus_rescue
person:konrad rokicki,Konrad Rokicki,4,0,1,3,0,4,0,0,integrated_plus_rescue
person:yeon jin kim,Yeon Jin Kim,4,4,0,0,4,0,0,0,integrated_plus_rescue
person:c brittin,C. Brittin,4,3,0,1,4,0,0,1,integrated_plus_rescue
person:r betzel,R. Betzel,4,3,0,1,3,1,0,0,integrated_plus_rescue
person:a lazar,A. Lazar,4,3,0,1,2,1,1,0,integrated_plus_rescue
person:y tsukamoto,Y. Tsukamoto,4,3,0,1,2,2,0,0,integrated_plus_rescue
person:alessandro motta,Alessandro Motta,4,2,0,2,4,0,0,2,integrated_plus_rescue
person:alexander shapson coe,Alexander Shapson-Coe,4,2,0,2,4,0,0,2,integrated_plus_rescue
person:c gamlin,C. Gamlin,4,2,0,2,4,0,0,1,integrated_plus_rescue
person:zhiqiao liu,Zhiqiao Liu,4,2,0,2,3,1,0,1,integrated_plus_rescue
person:hannah martinez,Hannah Martinez,4,2,0,2,3,0,1,0,integrated_plus_rescue
person:justin joyce,Justin Joyce,4,2,0,2,3,0,1,0,integrated_plus_rescue
person:ming quan chen,Ming-Quan Chen,4,2,0,2,3,0,1,0,integrated_plus_rescue
person:xiao yong zhang,Xiao-Yong Zhang,4,2,0,2,3,1,0,0,integrated_plus_rescue
person:hongyang wu,Hongyang Wu,4,1,0,3,3,1,0,2,integrated_plus_rescue
person:b staffler,B. Staffler,4,1,0,3,4,0,0,1,integrated_plus_rescue
person:j zung,J. Zung,4,1,0,3,4,0,0,1,integrated_plus_rescue
person:cun quan zhang,Cun-Quan Zhang,4,1,0,3,3,1,0,1,integrated_plus_rescue
person:gizem sancer,Gizem Sancer,4,1,0,3,3,1,0,1,integrated_plus_rescue
person:r franconville,R. Franconville,4,1,0,3,3,1,0,1,integrated_plus_rescue
person:daniel witvliet,Daniel K. Witvliet,4,1,0,3,2,2,0,1,integrated_plus_rescue
person:a wilson,A. Wilson,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:ali al awami,Ali K. Al-Awami,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:amelio vazquez reina,Amelio Vázquez Reina,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:elisa pavarino,Elisa C. Pavarino,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:judith hoeller,Judith Hoeller,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:philipp schubert,Philipp J Schubert,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:shashata sawmya,Shashata Sawmya,4,1,0,3,4,0,0,0,integrated_plus_rescue
person:a matveev,A. Matveev,4,1,0,3,3,1,0,0,integrated_plus_rescue
person:nathan drenkow,Nathan Drenkow,4,1,0,3,3,0,1,0,integrated_plus_rescue
person:jung seok choi,Jung-Seok Choi,4,1,0,3,2,1,1,0,integrated_plus_rescue
person:a athreya,A. Athreya,4,1,0,3,1,2,1,0,integrated_plus_rescue
person:javier defelipe,Javier DeFelipe,4,1,0,3,1,3,0,0,integrated_plus_rescue
person:minh tang,Minh Tang,4,1,0,3,1,2,1,0,integrated_plus_rescue
person:n dhanyasi,N. Dhanyasi,4,1,0,3,1,2,1,0,integrated_plus_rescue
person:qingyang wang,Qingyang Wang,4,1,0,3,1,3,0,0,integrated_plus_rescue
person:oluwaseun ogedengbe,Oluwaseun Ogedengbe,4,0,0,4,4,0,0,4,integrated_plus_rescue
person:art pope,Art Pope,4,0,0,4,4,0,0,3,integrated_plus_rescue
person:brett graham,Brett J. Graham,4,0,0,4,4,0,0,3,integrated_plus_rescue
person:donghyung lee,Donghyung Lee,4,0,0,4,4,0,0,3,integrated_plus_rescue
person:laramie leavitt,Laramie Leavitt,4,0,0,4,4,0,0,3,integrated_plus_rescue
person:selden koolman,Selden Koolman,4,0,0,4,4,0,0,3,integrated_plus_rescue
person:ingrid andrade,Ingrid V. Andrade,4,0,0,4,4,0,0,2,integrated_plus_rescue
person:larry lindsey,Larry F. Lindsey,4,0,0,4,4,0,0,2,integrated_plus_rescue
person:akira fushiki,Akira Fushiki,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:arlo sheridan,Arlo Sheridan,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:austin burke,Austin T Burke,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:elliott phillips,Elliott Phillips,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:farzaan salman,Farzaan Salman,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:joseph hsu,Joseph Hsu,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:miriam flynn,Miriam A. Flynn,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:natalie smith,Natalie Smith,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:nicole neubarth,Nicole N. Neubarth,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:r turnbull,R. Turnbull,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:robert smith,Robert G. Smith,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:s suckow,S. Suckow,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:stephan preibisch,Stephan Preibisch,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:tom dolafi,Tom Dolafi,4,0,0,4,4,0,0,1,integrated_plus_rescue
person:emil kind,Emil Kind,4,0,0,4,3,1,0,1,integrated_plus_rescue
person:fabian tschopp,Fabian Tschopp,4,0,0,4,3,1,0,1,integrated_plus_rescue
person:j mendenhall,J. Mendenhall,4,0,0,4,3,1,0,1,integrated_plus_rescue
person:megan sammons,Megan Sammons,4,0,0,4,2,2,0,1,integrated_plus_rescue
person:n otto,N. Otto,4,0,0,4,2,2,0,1,integrated_plus_rescue
person:takashi kawase,Takashi Kawase,4,0,0,4,2,2,0,1,integrated_plus_rescue
person:aiqun li,Aiqun Li,4,0,0,5,1,3,0,1,integrated_plus_rescue
person:edward rogers,Edward M Rogers,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:ignacio tartavull,Ignacio Tartavull,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:k rapp,K. Rapp,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:l capdevila,L. Capdevila,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:markus conzelmann,Markus Conzelmann,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:qiwei xie,Qiwei Xie,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:sebastian seung,Sebastian Seung,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:zhiwei xiong,Zhiwei Xiong,4,0,0,4,4,0,0,0,integrated_plus_rescue
person:hayk saribekyan,Hayk Saribekyan,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:i siwanowicz,I. Siwanowicz,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:isabella beckett,Isabella R. Beckett,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:jessica garcia,Jessica C. Garcia,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:l venkatasubramanian,L. Venkatasubramanian,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:m landgraf,M. Landgraf,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:peng zhao,Peng Zhao,4,0,0,4,3,1,0,0,integrated_plus_rescue
person:christoph sommer,Christoph Sommer,4,0,0,4,2,2,0,0,integrated_plus_rescue
person:emre aksay,Emre R. F. Aksay,4,0,0,4,2,1,1,0,integrated_plus_rescue
person:li ping liu,Li-Ping Liu,4,0,0,4,2,1,1,0,integrated_plus_rescue
person:m hawrylycz,M. Hawrylycz,4,0,0,4,2,2,0,0,integrated_plus_rescue
person:victoria rose,Victoria A. Rose,4,0,0,4,2,0,2,0,integrated_plus_rescue
person:chih cheng chen,Chih-Cheng Chen,4,0,0,4,1,2,1,0,integrated_plus_rescue
person:dazheng feng,Dazheng Feng,4,0,0,4,1,3,0,0,integrated_plus_rescue
person:michael robinette,Michael S. Robinette,4,0,0,4,1,1,2,0,integrated_plus_rescue
person:stephen smith,Stephen M. Smith,4,0,0,4,1,1,2,0,integrated_plus_rescue
person:c gerfen,C. Gerfen,4,0,0,4,0,4,0,0,integrated_plus_rescue
person:k svoboda,K. Svoboda,4,0,0,4,0,4,0,0,integrated_plus_rescue
person:bo du,Bo Du,3,0,3,0,3,0,0,0,integrated_plus_rescue
person:d marshak,D. Marshak,3,0,3,0,3,0,0,0,integrated_plus_rescue
person:gregory hager,Gregory Hager,3,0,3,0,3,0,0,0,integrated_plus_rescue
person:md shamsuzzoha bayzid,Md. Shamsuzzoha Bayzid,3,0,3,0,3,0,0,0,integrated_plus_rescue
person:n cohen,N. Cohen,3,0,3,0,3,0,0,0,integrated_plus_rescue
person:t clandinin,T. R. Clandinin,3,0,3,0,3,0,0,0,integrated_plus_rescue
person:james fitzgerald,James E. Fitzgerald,3,0,3,0,1,2,0,0,integrated_plus_rescue
person:r baines,R. Baines,3,0,3,0,1,2,0,0,integrated_plus_rescue
person:meet zandawala,Meet Zandawala,3,0,2,1,3,0,0,1,integrated_plus_rescue
person:sung soo kim,Sung Soo Kim,3,0,2,1,3,0,0,1,integrated_plus_rescue
person:marion silies,Marion Silies,3,0,2,1,2,1,0,1,integrated_plus_rescue
person:p tomancak,P. Tomančák,3,0,2,1,2,0,1,1,integrated_plus_rescue
person:tj sejnowski,TJ Sejnowski,3,0,2,1,2,1,0,1,integrated_plus_rescue
person:feng wu,Feng Wu,3,0,2,1,3,0,0,0,integrated_plus_rescue
person:philipp hovel,Philipp Hövel,3,0,2,1,3,0,0,0,integrated_plus_rescue
person:n omi,N. Omi,3,0,2,1,2,1,0,0,integrated_plus_rescue
person:ann shyn chiang,Ann-Shyn Chiang,3,0,2,1,0,3,0,0,integrated_plus_rescue
person:c clopath,C. Clopath,3,0,2,1,0,3,0,0,integrated_plus_rescue
person:t mrsic flogel,T. Mrsic-Flogel,3,0,2,1,0,3,0,0,integrated_plus_rescue
person:i rabinowitch,I. Rabinowitch,3,2,1,0,1,2,0,0,integrated_plus_rescue
person:joshua lillvis,Joshua L. Lillvis,3,2,1,0,1,2,0,0,integrated_plus_rescue
person:marcus kaiser,Marcus Kaiser,3,2,1,0,0,3,0,0,integrated_plus_rescue
person:bradly alicea,Bradly Alicea,3,1,1,1,1,2,0,0,integrated_plus_rescue
person:y kurmangaliyev,Y. Kurmangaliyev,3,1,1,1,1,2,0,0,integrated_plus_rescue
person:lida kanari,Lida Kanari,3,1,1,1,0,3,0,0,integrated_plus_rescue
person:s ahnert,S. Ahnert,3,0,1,2,3,0,0,1,integrated_plus_rescue
person:minggang wang,MingGang Wang,3,0,1,2,2,0,1,1,integrated_plus_rescue
person:rudy behnia,Rudy Behnia,3,0,1,2,2,1,0,1,integrated_plus_rescue
person:toshihide hige,Toshihide Hige,3,0,1,2,2,1,0,1,integrated_plus_rescue
person:d sussman,D. Sussman,3,0,1,2,1,1,1,1,integrated_plus_rescue
person:m fee,M. Fee,3,0,1,2,3,0,0,0,integrated_plus_rescue
person:florian engert,Florian Engert,3,0,1,2,2,1,0,0,integrated_plus_rescue
person:kristen harris,Kristen M. Harris,3,0,1,2,2,1,0,0,integrated_plus_rescue
person:michael dickinson,Michael H. Dickinson,3,0,1,2,2,1,0,0,integrated_plus_rescue
person:yichen luo,Yichen Luo,3,0,1,2,2,1,0,0,integrated_plus_rescue
person:jingjing zhang,Jingjing Zhang,3,0,1,2,1,1,1,0,integrated_plus_rescue
person:masato koike,Masato Koike,3,0,1,2,1,2,0,0,integrated_plus_rescue
person:yisheng he,Yisheng He,3,0,1,2,1,1,1,0,integrated_plus_rescue
person:d tank,D. Tank,3,0,1,2,0,2,1,0,integrated_plus_rescue
person:jingdao chen,Jingdao Chen,3,0,1,2,0,2,1,0,integrated_plus_rescue
person:lydia ng,Lydia Ng,3,0,1,2,0,3,0,0,integrated_plus_rescue
person:peter eipert,Peter Eipert,3,0,1,2,0,2,1,0,integrated_plus_rescue
person:s hofer,S. Hofer,3,0,1,2,0,3,0,0,integrated_plus_rescue
person:m van den heuvel,M. P. van den heuvel,3,3,0,0,1,2,0,1,integrated_plus_rescue
person:abrar rahman abir,Abrar Rahman Abir,3,3,0,0,3,0,0,0,integrated_plus_rescue
person:tirthabir biswas,Tirthabir Biswas,3,3,0,0,1,2,0,0,integrated_plus_rescue
person:oliver schmitt,Oliver Schmitt,3,3,0,0,0,2,1,0,integrated_plus_rescue
person:b pedigo,B. Pedigo,3,2,0,1,3,0,0,1,integrated_plus_rescue
person:dustin garner,Dustin Garner,3,2,0,1,3,0,0,1,integrated_plus_rescue
person:philipp hanslovsky,Philipp Hanslovsky,3,2,0,1,3,0,0,1,integrated_plus_rescue
person:yunfeng hua,Yunfeng Hua,3,2,0,1,3,0,0,1,integrated_plus_rescue
person:emma towlson,Emma K. Towlson,3,2,0,1,2,1,0,1,integrated_plus_rescue
person:kerrianne ryan,Kerrianne Ryan,3,2,0,1,2,1,0,1,integrated_plus_rescue
person:andrea bordt,Andrea S Bordt,3,2,0,1,3,0,0,0,integrated_plus_rescue
person:chi xiao,Chi Xiao,3,2,0,1,3,0,0,0,integrated_plus_rescue
person:ellen lesser,Ellen Lesser,3,2,0,1,3,0,0,0,integrated_plus_rescue
person:m kuwajima,M. Kuwajima,3,2,0,1,3,0,0,0,integrated_plus_rescue
person:minghui liao,Minghui Liao,3,2,0,1,3,0,0,0,integrated_plus_rescue
person:jeff brown,Jeff B. Brown,3,2,0,1,2,1,0,0,integrated_plus_rescue
person:seth taylor,Seth R. Taylor,3,2,0,1,1,2,0,0,integrated_plus_rescue
person:c barnes,C. L. Barnes,3,1,0,2,3,0,0,2,integrated_plus_rescue
person:s loomba,S. Loomba,3,1,0,2,3,0,0,2,integrated_plus_rescue
person:j white,J. White,3,1,0,2,2,1,0,2,integrated_plus_rescue
person:brendan celii,Brendan Celii,3,1,0,2,3,0,0,1,integrated_plus_rescue
person:i tastekin,I. Tastekin,3,1,0,2,3,0,0,1,integrated_plus_rescue
person:mojtaba seyedhosseini,Mojtaba Seyedhosseini,3,1,0,2,3,0,0,1,integrated_plus_rescue
person:nils reinhard,Nils Reinhard,3,1,0,2,3,0,0,1,integrated_plus_rescue
person:young joon kim,Young-Joon Kim,3,1,0,2,3,0,0,1,integrated_plus_rescue
person:ben mulcahy,Ben Mulcahy,3,1,0,2,2,1,0,1,integrated_plus_rescue
person:josh morgan,Josh L. Morgan,3,1,0,2,2,1,0,1,integrated_plus_rescue
person:k nguyen,K. Nguyen,3,1,0,2,2,1,0,1,integrated_plus_rescue
person:nino mancini,Nino Mancini,3,1,0,2,1,2,0,1,integrated_plus_rescue
person:yee lian chew,Yee Lian Chew,3,1,0,2,1,2,0,1,integrated_plus_rescue
person:albina asadulina,Albina Asadulina,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:b pratt,B. Pratt,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:bei hong,Bei Hong,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:e jurrus,E. Jurrus,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:f drawitsch,F. Drawitsch,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:kit longden,Kit D Longden,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:nathan klapoetke,Nathan C. Klapoetke,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:sophie dvali,Sophie Dvali,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:su yee lee,Su-Yee J. Lee,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:sung soo moon,Sung Soo Moon,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:valentin gillet,Valentin Gillet,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:wenjing wang,Wenjing Wang,3,1,0,2,3,0,0,0,integrated_plus_rescue
person:d rolnick,D. Rolnick,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:daniel barabasi,Dániel L. Barabási,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:e iseri,E. Iseri,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:emily heckman,Emily L. Heckman,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:eva dyer,Eva L. Dyer,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:g meissner,G. Meissner,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:j boulanger weill,J. Boulanger-Weill,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:jason adhinarta,Jason K. Adhinarta,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:xiao jun gu,Xiao-Jun Gu,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:ye yuan,Ye Yuan,3,1,0,2,2,1,0,0,integrated_plus_rescue
person:juyoun yoo,Juyoun Yoo,3,1,0,2,1,2,0,0,integrated_plus_rescue
person:nicole guittari,Nicole K. Guittari,3,1,0,2,1,0,2,0,integrated_plus_rescue
person:l kuan,L. Kuan,3,1,0,2,0,3,0,0,integrated_plus_rescue
person:l scholtens,L. H. Scholtens,3,1,0,2,0,3,0,0,integrated_plus_rescue
person:m iacaruso,M. Iacaruso,3,1,0,2,0,3,0,0,integrated_plus_rescue
person:s haber,S. Haber,3,1,0,2,0,3,0,0,integrated_plus_rescue
person:kai kuehner,Kai Kuehner,3,0,0,3,3,0,0,3,integrated_plus_rescue
person:merlin moore,Merlin Moore,3,0,0,3,3,0,0,3,integrated_plus_rescue
person:amalia braun,Amalia Braun,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:avinash khandelwal,Avinash Khandelwal,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:david aley,David Aley,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:hyoungkyu kim,Hyoungkyu Kim,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:j wagner carena,J. Wagner-Carena,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:lei ann chang,Lei-Ann Chang,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:sarah morejohn,Sarah Morejohn,3,0,0,3,3,0,0,2,integrated_plus_rescue
person:j schindelin,J. Schindelin,3,0,0,3,2,1,0,2,integrated_plus_rescue
person:m longair,M. Longair,3,0,0,3,2,1,0,2,integrated_plus_rescue
person:sandeep kumar,Sandeep Kumar,3,0,0,3,2,0,1,2,integrated_plus_rescue
person:a fragniere,A. M. Fragniere,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:a scott,A. K. Scott,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:a suleiman,A. Suleiman,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:alex thomson,Alex G. Thomson,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:alexis santana cruz,Alexis Santana-Cruz,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:andrea sandoval,Andrea Sandoval,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:charlotte helfrich forster,Charlotte Helfrich-Förster,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:christos papadopoulos,Christos Papadopoulos,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:dagmar kainmueller,Dagmar Kainmueller,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:dennis bailey,Dennis Bailey,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:e munnelly,E. Munnelly,3,0,0,4,3,0,0,1,integrated_plus_rescue
person:edgar walker,Edgar Y. Walker,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:emily manley,Emily A Manley,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:g hopkins,G. Hopkins,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:g williams,G. Williams,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:j rymer,J. Rymer,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:j spacek,J. Špaček,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:j walsh,J. Walsh,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:k fairbanks,K. Fairbanks,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:l kamentsky,L. Kamentsky,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:lucy houghton,Lucy Houghton,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:manuel berning,Manuel Berning,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:matthew nichols,Matthew Nichols,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:mike roberts,Mike Roberts,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:n drummond,N. Drummond,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:natasha cheatham,Natasha Cheatham,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:o duclos,O. Duclos,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:philip laserstein,Philip Laserstein,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:s ryan,S. Ryan,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:salil bidaye,Salil S. Bidaye,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:sari mclin,Sari McLin,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:serene dhawan,Serene Dhawan,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:yongguo yu,Yongguo Yu,3,0,0,3,3,0,0,1,integrated_plus_rescue
person:ana correia,Ana Correia,3,0,0,3,2,1,0,1,integrated_plus_rescue
person:david ackerman,David Ackerman,3,0,0,3,2,1,0,1,integrated_plus_rescue
person:jens goldammer,Jens Goldammer,3,0,0,4,2,1,0,1,integrated_plus_rescue
person:keinosuke ito,Keinosuke Ito,3,0,0,5,2,1,0,1,integrated_plus_rescue
person:laia serratosa capdevila,Laia Serratosa Capdevila,3,0,0,3,2,1,0,1,integrated_plus_rescue
person:masayoshi ito,Masayoshi Ito,3,0,0,4,2,1,0,1,integrated_plus_rescue
person:qiongling li,Qiongling Li,3,0,0,3,2,1,0,1,integrated_plus_rescue
person:d milkie,D. Milkie,3,0,0,3,1,1,1,1,integrated_plus_rescue
person:emily bayer,Emily A. Bayer,3,0,0,3,1,2,0,1,integrated_plus_rescue
person:h meyer,H. S. Meyer,3,0,0,3,1,2,0,1,integrated_plus_rescue
person:a pollreisz,A. Pollreisz,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:anthony moussa,Anthony J. Moussa,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:cristine kalinski,Cristine Kalinski,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:d budden,D. Budden,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:diego perez,Diego Perez,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:emily yakal,Emily A Yakal,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:g schuhknecht,G. Schuhknecht,3,0,0,3,3,0,0,0,integrated_plus_rescue
person:gary patrick hopkins,Gary Patrick Hopkins,3,0,0,3,3,0,0,0,integrated_plus_rescue
