work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_52c3157475b348eb,Subcellular pathways through VGluT3-expressing mouse amacrine cells provide locally tuned object-motion-selective signals in the retina,core_relevant,0.94,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.1688346164056278,7,False,0,isolate,39,Karl Friedrichsen / Jen-Chun Hsiang,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2024.0,Nature Communications,Karl Friedrichsen; Jen-Chun Hsiang; Chin-I Lin; Liam McCoy; Katia Valkova; D. Kerschensteiner; Josh L. Morgan,2024.0,Nature Communications,weak_unlinked,True,False,False,False,False
work_54f36a6977427544,A cerebellar disinhibitory circuit supports synaptic plasticity,core_relevant,0.91,False,7,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3196177329439872,10,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Changjoon Park; Jawon Gim; Sang-kyu Bahn; Gyu Hyun Kim; Yoonseok Im; Sang-Hoon Lee; Kisuk Lee; Minsu Kim; Kea Joo Lee; Jinseop S. Kim,2023.0,bioRxiv,Changjoon Park; Jawon Gim; Sang-kyu Bahn; Gyu Hyun Kim; Yoonseok Im; Sang-Hoon Lee; Kisuk Lee; Minsu Kim; Kea Joo Lee; Jinseop S. Kim,2023.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_5f688ca781118001,Neuronal circuitry underlying female aggression in Drosophila,core_relevant,0.9,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.6387045394212901,10,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Catherine E. Schretter; Yoshinori Aso; M. Dreher; A. Robie; Michael-John Dolan; Nan Chen; Masayoshi Ito; Tansy Yang; Ruchi Parekh; G. Rubin,2020.0,bioRxiv,Catherine E. Schretter; Yoshinori Aso; M. Dreher; A. Robie; Michael-John Dolan; Nan Chen; Masayoshi Ito; Tansy Yang; Ruchi Parekh; G. Rubin,2020.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_63d1c71c6b4843f4,Hunger- and thirst-sensing neurons modulate a neuroendocrine network to coordinate sugar and water ingestion,core_relevant,0.88,False,24,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.5566764003185559,5,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,Amanda J. González-Segarra; G. Pontes; Nicholas Jourjine; Alexander del Toro; Kristin Scott,2023.0,bioRxiv,Amanda J. González-Segarra; G. Pontes; Nicholas Jourjine; Alexander del Toro; Kristin Scott,2023.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_662430ab8a8ed612,Electron Microscopic Reconstruction of Neural Circuitry in the Cochlea.,core_relevant,0.9,False,11,0.0,0.0,0.0,,weak_unlinked,0.0,0.6583488186886116,9,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Yunfeng Hua; Xu Ding; Haoyu Wang; Fangfang Wang; Yan Lu; Jakob Neef; Yunge Gao; T. Moser; Hao Wu,2021.0,Cell Reports,Yunfeng Hua; Xu Ding; Haoyu Wang; Fangfang Wang; Yan Lu; Jakob Neef; Yunge Gao; T. Moser; Hao Wu,2021.0,Cell Reports,weak_unlinked,True,False,False,False,False
work_67ec217a66cb4c18,Integration of Odor-Induced Activity of Kenyon Cells in an Electrotonically Compact Drosophila Mushroom Body Output Neuron (MBON),core_relevant,0.95,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.2200690204406689,4,False,0,only_out,40,Omar A. Hafez / Benjamin Escribano,Omar A. Hafez; Benjamin Escribano; Jan Pielage; E. Niebur,2019.0,bioRxiv,Omar A. Hafez; Benjamin Escribano; Jan Pielage; E. Niebur,2019.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_69f2e6e2a29366b5,Horizontal cell connectivity in the anchovy retina—a 3D electron microscopic study,core_relevant,0.97,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.3867799309795593,6,False,0,only_out,25,M. Heß / G. Wanner,Petra Guder; Max Scheungrab; Peter Kohnert; Georgios Kolyfetis; G. Wanner; M. Heß,2025.0,BMC Biology,Petra Guder; Max Scheungrab; Peter Kohnert; Georgios Kolyfetis; G. Wanner; M. Heß,2025.0,BMC Biology,weak_unlinked,True,False,False,False,False
work_6a4062cfbeae56d4,Investigating dynamical properties of the Caenorhabditis elegans connectome through full-network simulations,core_relevant,0.95,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3835943721794531,3,False,0,isolate,6,Oliver Hobert / Steven J. Cook,James Kunert; Eli Shlizerman; J. Kutz,2013.0,BMC Neuroscience,James Kunert; Eli Shlizerman; J. Kutz,2013.0,BMC Neuroscience,weak_unlinked,True,False,False,False,False
work_6b01449f8fe56fb3,Circuit remodeling during development shapes the human foveal midget connectome for high visual acuity.,core_relevant,0.97,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.1433501460047783,1,False,0,isolate,2,H. Sebastian Seung / G. Jefferis,Chi Zhang,2022.0,Journal of Vision,Chi Zhang,2022.0,Journal of Vision,weak_unlinked,True,False,False,False,False
work_6d9c40189ef26091,Using MicroCT to evaluate stain penetration and establish fiducial marks for high throughput electron microscopy.,core_relevant,0.97,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3111229094770374,9,False,0,isolate,2,H. Sebastian Seung / G. Jefferis,J. Buchanan; Marc M. Takeno; A. Bodor; D. Bumbarger; E. Froudarakis; J. Reimer; A. S. Tolias; R. Reid; N. D. da Costa,2019.0,Microscopy and Microanalysis,J. Buchanan; Marc M. Takeno; A. Bodor; D. Bumbarger; E. Froudarakis; J. Reimer; A. S. Tolias; R. Reid; N. D. da Costa,2019.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_6f3fa2fad7e314ab,Strong connectivity and its applications,core_relevant,0.95,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.221661799840722,1,False,0,only_out,260,P. Daugulis,P. Daugulis,2016.0,arXiv.org,P. Daugulis,2016.0,arXiv.org,weak_unlinked,True,False,False,False,False
work_6f4a1e86d4d301f0,Lethality of complex neuronal network in Caenorhabditis elegans nervous system based on cell attacks,core_relevant,0.95,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3241306079108043,3,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Seong-Kyun Kim; Hyoungkyu Kim; Jaeseung Jeong,2012.0,BMC Neuroscience,Seong-Kyun Kim; Hyoungkyu Kim; Jaeseung Jeong,2012.0,BMC Neuroscience,weak_unlinked,True,False,False,False,False
work_726f94c3a68b3ac1,Evidence of wiring development processes from the connectome of adult Drosophila,core_relevant,0.95,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.2636049907087868,1,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Louis K. Scheffer,2021.0,bioRxiv,Louis K. Scheffer,2021.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_72b1d33f49042f77,Multi-Scale Imaging of Connectomes With Photons and Electrons,core_relevant,0.97,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3820015927794,1,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,W. Lee,2021.0,Microscopy and Microanalysis,W. Lee,2021.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_76ab8bc031d7769d,Neuronal connectomics: Hydra's non-synaptic nerve net.,core_relevant,0.93,False,1,0.0,0.0,0.0,,weak_unlinked,0.0,0.6416246349880541,2,False,0,isolate,3,Albert Cardona / J. Vogelstein,Alexandra Kerbl; Gáspár Jékely,2025.0,Current Biology,Alexandra Kerbl; Gáspár Jékely,2025.0,Current Biology,weak_unlinked,True,False,False,False,False
work_80a6a14187c03885,Applying functional MRI analysis techniques to whole-brain calcium-imaging data to investigate structural and functional relationships in Drosophila melanogaster,core_relevant,0.94,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3015662330767188,4,False,0,isolate,12,Hideyuki Okano / Alexander Woodward,Takuto Okuno; Alexander Woodward; Hideyuki Okano; Junichi Hata,2026.0,bioRxiv,Takuto Okuno; Alexander Woodward; Hideyuki Okano; Junichi Hata,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_83525f01067dd39e,Combining brain-wide activity imaging with electron microscopy reveals a distributed brain network for processing threatening somatosensory stimuli,core_relevant,0.97,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.157419697371914,11,False,0,isolate,3,Albert Cardona / J. Vogelstein,Nadine Randel; Chen Wang; Michael Clayton; Kun Wang; Song Pang; C. Xu; A. Champion; Harald F. Hess; Albert Cardona; Philipp J. Keller; Marta Zlatic,2026.0,bioRxiv,Nadine Randel; Chen Wang; Michael Clayton; Kun Wang; Song Pang; C. Xu; A. Champion; Harald F. Hess; Albert Cardona; Philipp J. Keller; Marta Zlatic,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_85819a51b095ee27,Axonal ensembles repeatedly cluster and order synapses along dendrites in mouse cortex,core_relevant,0.97,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0934430581364481,2,False,0,only_out,156,Saarthak Sarup / K. Boahen,Saarthak Sarup; K. Boahen,2026.0,bioRxiv,Saarthak Sarup; K. Boahen,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_86cd31cad4541bb3,The S-cone connectome of the primate retina.,core_relevant,0.97,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.2776745420759224,1,False,0,isolate,7,James R. Anderson / Bryan William Jones,Sara S. Patterson,2022.0,Journal of Vision,Sara S. Patterson,2022.0,Journal of Vision,weak_unlinked,True,False,False,False,False
work_88c223f0b82f20de,High-Throughput Image Alignment for Connectomics using Frugal Snap Judgments,core_relevant,0.97,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3618263870453942,3,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Tim Kaler; Brian Wheatman; Sarah Wooders,2020.0,IEEE Conference on High Performance Extreme Computing,Tim Kaler; Brian Wheatman; Sarah Wooders,2020.0,IEEE Conference on High Performance Extreme Computing,weak_unlinked,True,False,False,False,False
work_8bdf85c08ec8653d,Invited Session III: Diversity in chromatic processing across the animal kingdom: Comparative connectomics reveals noncanonical wiring for color vision in human foveal retina.,core_relevant,0.97,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.2174143881072471,1,False,0,isolate,4,M. Helmstaedter / Winfried Denk,Yeon Jin Kim,2023.0,Journal of Vision,Yeon Jin Kim,2023.0,Journal of Vision,weak_unlinked,True,False,False,False,False
work_8d360f62130e5f09,Barcoded Rabies In Situ Connectomics for high-throughput reconstruction of neural circuits,core_relevant,0.93,False,1,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3918237324130608,4,False,0,only_out,4,M. Helmstaedter / Winfried Denk,Alexander Becalick; Antonin Blot; Molly Strom; Petr Znamenskiy,2025.0,bioRxiv,Alexander Becalick; Antonin Blot; Molly Strom; Petr Znamenskiy,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_8dd2b03520aa147e,CURVATURE-BASED MACHINE LEARNING METHOD FOR AUTOMATED SEGMENTATION OF DENDRITIC SPINES,core_relevant,0.9,False,1,0.0,0.0,0.0,,weak_unlinked,0.0,0.0764534112025484,4,False,0,isolate,3,Albert Cardona / J. Vogelstein,A. Geraldo; Michael A. Chirillo; Kristen M. Harris; Thomas G. Fai,2026.0,Biophysical Journal,A. Geraldo; Michael A. Chirillo; Kristen M. Harris; Thomas G. Fai,2026.0,Biophysical Journal,weak_unlinked,True,False,False,False,False
work_8e59f780b29835c3,Correction of topological errors in automated traces of neurites,core_relevant,0.9,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.2718343509423945,3,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Seyed Mostafa Mousavi Kahaki; Hang Deng; A. Stepanyants,2021.0,Medical Imaging,Seyed Mostafa Mousavi Kahaki; Hang Deng; A. Stepanyants,2021.0,Medical Imaging,weak_unlinked,True,False,False,False,False
work_8e67364505d22b4a,Center-surround interactions underlie bipolar cell motion sensitivity in the mouse retina,core_relevant,0.89,False,30,0.0,0.0,0.0,,weak_unlinked,0.0,0.3092646668436422,9,False,0,isolate,4,M. Helmstaedter / Winfried Denk,Sarah Strauss; Maria M. Korympidou; Yanli Ran; Katrin Franke; T. Schubert; T. Baden; Philipp Berens; Thomas Euler; Anna L. Vlasits,2022.0,Nature Communications,Sarah Strauss; Maria M. Korympidou; Yanli Ran; Katrin Franke; T. Schubert; T. Baden; Philipp Berens; Thomas Euler; Anna L. Vlasits,2022.0,Nature Communications,weak_unlinked,True,False,False,False,False
work_8fdabecbe4e2c04e,UniSPAC: A Unified Segmentation Framework for Proofreading and Annotation in Connectomics,core_relevant,0.91,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.370321210512344,8,False,0,isolate,2,H. Sebastian Seung / G. Jefferis,Juntao Deng; Jiamin Wu; Changmin Chen; Qihao Zheng; Zhaoxiang Zhang; Jingpeng Wu; Wanli Ouyang; Chunfeng Song,2024.0,bioRxiv,Juntao Deng; Jiamin Wu; Changmin Chen; Qihao Zheng; Zhaoxiang Zhang; Jingpeng Wu; Wanli Ouyang; Chunfeng Song,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_90c276cad38cdf4d,High speed volumetric imaging for brain connectomics,core_relevant,0.88,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.1754711972391823,1,False,0,isolate,7,James R. Anderson / Bryan William Jones,S. Chu,2021.0,,S. Chu,2021.0,,weak_unlinked,True,False,False,False,False
work_94d4d1383861b33a,Building a Volume EM Atlas of Whole Cells and Tissues with Enhanced FIB-SEM,core_relevant,0.88,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3758959384125299,1,False,0,isolate,1,J. Lichtman / Hanspeter Pfister,C. Xu,2022.0,Microscopy and Microanalysis,C. Xu,2022.0,Microscopy and Microanalysis,weak_unlinked,True,False,False,False,False
work_9678d39054f8cb2b,Antagonistic inhibitory circuits integrate visual and gravitactic behaviors,core_relevant,0.9,False,40,0.0,0.0,0.0,,weak_unlinked,0.0,0.412529864613751,7,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,Michael Bostwick; E. Smith; Cezar Borba; E. Newman-Smith; Iraa Guleria; M. Kourakis; W. Smith,2019.0,Current Biology,Michael Bostwick; E. Smith; Cezar Borba; E. Newman-Smith; Iraa Guleria; M. Kourakis; W. Smith,2019.0,Current Biology,weak_unlinked,True,False,False,False,False
work_9ae9d632f2fcbc12,Distinctive features of the central synaptic organization of Drosophila larval proprioceptors,core_relevant,0.94,False,2,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.319352269710645,3,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Marie R. Greaney; C. Wreden; Ellie S. Heckscher,2023.0,Frontiers in Neural Circuits,Marie R. Greaney; C. Wreden; Ellie S. Heckscher,2023.0,Frontiers in Neural Circuits,weak_unlinked,True,False,False,False,False
work_a46f2b2358333423,Connectome analysis of a cerebellum-like circuit for sensory prediction,core_relevant,0.94,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.597557738253252,12,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Krista E. Perks; Mariela D. Petkova; Salomon Z. Muller; Michael Genecin; Adishree Ghatare; R. Schalek; Yuelong Wu; M. Januszewski; Viren Jain; J. Lichtman; L. Abbott; Nathaniel B. Sawtell,2025.0,bioRxiv,Krista E. Perks; Mariela D. Petkova; Salomon Z. Muller; Michael Genecin; Adishree Ghatare; R. Schalek; Yuelong Wu; M. Januszewski; Viren Jain; J. Lichtman; L. Abbott; Nathaniel B. Sawtell,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_a65fd84f5ad30482,Synthesis of Ground Truth for Neuronal Segmentation,core_relevant,0.94,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.6718874435890629,4,False,0,isolate,1,J. Lichtman / Hanspeter Pfister,Jyotsna Rajaraman; T. Uram; Kevin M. Boergens; M. Papka,2025.0,eScience,Jyotsna Rajaraman; T. Uram; Kevin M. Boergens; M. Papka,2025.0,eScience,weak_unlinked,True,False,False,False,False
work_a7e11f7da01cff90,Connectomics: Bringing Fly Neural Circuits into Focus.,core_relevant,0.92,False,2,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.2495354393416511,2,False,0,only_out,53,Kristyn M. Lizbinski / James M. Jeanne,Kristyn M. Lizbinski; James M. Jeanne,2020.0,Current Biology,Kristyn M. Lizbinski; James M. Jeanne,2020.0,Current Biology,weak_unlinked,True,False,False,False,False
work_ab37741d2cf051d8,Neuronal Morphological Model-Driven Image Registration for Serial Electron Microscopy Sections,core_relevant,0.95,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.2389169100079639,4,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Fangxu Zhou; Bohao Chen; Xi Chen; Hua Han,2022.0,Frontiers in Human Neuroscience,Fangxu Zhou; Bohao Chen; Xi Chen; Hua Han,2022.0,Frontiers in Human Neuroscience,weak_unlinked,True,False,False,False,False
work_ae2e6708ff5ab48d,"Annelid eye evolution revealed by developmental, ultrastructural, and connectome analyses of cerebral eyes in Malacoceros fuliginosus",core_relevant,0.94,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.1908680647730289,5,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,Suman Kumar; A. Seybold; O. Tolstenkov; Sharat Chandra Tumu; Harald Hausen,2026.0,bioRxiv,Suman Kumar; A. Seybold; O. Tolstenkov; Sharat Chandra Tumu; Harald Hausen,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_b13274c306e3faaa,Population Morphology Implies a Common Developmental Blueprint for Drosophila Motion Detectors,core_relevant,0.92,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.6687018847889568,3,False,0,isolate,2,H. Sebastian Seung / G. Jefferis,N. Drummond; Arthur Zhao; Alexander Borst,2025.0,bioRxiv,N. Drummond; Arthur Zhao; Alexander Borst,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_b9bc79c1007d6364,A Modular Hierarchical Approach to 3D Electron Microscopy Image Segmentation,core_relevant,0.94,False,2,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.4852667905495089,4,False,0,only_out,7,James R. Anderson / Bryan William Jones,Ting Liu; C. Jones; Mojtaba Seyedhosseini; T. Tasdizen,2014.0,Journal of Neuroscience Methods,Ting Liu; C. Jones; Mojtaba Seyedhosseini; T. Tasdizen,2014.0,Journal of Neuroscience Methods,weak_unlinked,True,False,False,False,False
work_bb6f2ee139c463af,Flexible neural connectivity under constraints on total connection strength,core_relevant,0.9,False,6,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.4953543934165118,2,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,G. Ocker; M. Buice,2019.0,bioRxiv,G. Ocker; M. Buice,2019.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_bba81c892f47fd62,Morphology-Embedded Graph Optimization for EM Neuron Tracing,core_relevant,0.95,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.1202548447040084,2,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Qihua Chen; Xuejin Chen,2026.0,IEEE International Symposium on Biomedical Imaging,Qihua Chen; Xuejin Chen,2026.0,IEEE International Symposium on Biomedical Imaging,weak_unlinked,True,False,False,False,False
work_c2ad8b023ed86e9e,Closing the loop: optimal stimulation of C. elegans neuronal network via adaptive control to exhibit full body movements,core_relevant,0.88,False,5,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.0634457127687815,2,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Julia Santos; Eli Shlizerman,2015.0,BMC Neuroscience,Julia Santos; Eli Shlizerman,2015.0,BMC Neuroscience,weak_unlinked,True,False,False,False,False
work_c61795d759331bd4,Modular organization of synapses within a neuromere for distinct axial locomotion in Drosophila larvae,core_relevant,0.91,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.2861693655428723,3,False,0,isolate,3,Albert Cardona / J. Vogelstein,Kazushi Fukumasu; Akinao Nose; H. Kohsaka,2024.0,bioRxiv,Kazushi Fukumasu; Akinao Nose; H. Kohsaka,2024.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_c8b8ecbe6b58f77c,Excitatory GABA receptors shape locomotor circuit organization in C. elegans,core_relevant,0.9,False,1,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.4661534377488718,3,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Xing Wang; Kenji Mizuguchi; Kosuke Hashimoto,2026.0,Scientific Reports,Xing Wang; Kenji Mizuguchi; Kosuke Hashimoto,2026.0,Scientific Reports,weak_unlinked,True,False,False,False,False
work_c9226e37cac96425,Neuron Segmentation in Electron Microscopy Images Using Partial Differential Equations,core_relevant,0.92,False,5,0.0,0.0,0.0,,weak_unlinked,0.0,0.6095035837536501,4,False,0,isolate,7,James R. Anderson / Bryan William Jones,C. Jones; Mojtaba Seyedhosseini; Mark Ellisman; T. Tasdizen,2013.0,IEEE International Symposium on Biomedical Imaging,C. Jones; Mojtaba Seyedhosseini; Mark Ellisman; T. Tasdizen,2013.0,IEEE International Symposium on Biomedical Imaging,weak_unlinked,True,False,False,False,False
work_d0ba9a68d64263c4,Random innervation of cerebellar Purkinje cells as a substrate for diverse representational learning,core_relevant,0.92,False,0,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.3044863286434828,3,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,Adrian Holtrup; Ramin Khajeh; Wei-Chung Allen Lee,2026.0,bioRxiv,Adrian Holtrup; Ramin Khajeh; Wei-Chung Allen Lee,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_db1ba00589bc095a,Connectomic evidence that ordered activity drives neuromuscular network formation,core_relevant,0.93,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.2803291744093443,16,False,0,only_out,1,J. Lichtman / Hanspeter Pfister,Y. Meirovitch; Kai Kang; R. W. Draft; Elisa C. Pavarino; M. F. H. Echeverri; Fuming Yang; Stephen G. Turney; Daniel R. Berger; A. Peleg; M. Montero-Crespo; Yuelong Wu; R. Schalek; Ju Lu; Jean Livet; J. Tapia; J. Lichtman,2026.0,Nature Neuroscience,Y. Meirovitch; Kai Kang; R. W. Draft; Elisa C. Pavarino; M. F. H. Echeverri; Fuming Yang; Stephen G. Turney; Daniel R. Berger; A. Peleg; M. Montero-Crespo; Yuelong Wu; R. Schalek; Ju Lu; Jean Livet; J. Tapia; J. Lichtman,2026.0,Nature Neuroscience,weak_unlinked,True,False,False,False,False
work_db6e1fc5db501b2d,Generating Executable Models of the Drosophila Central Complex,core_relevant,0.88,False,14,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.192460844173082,3,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Lev E. Givon; A. Lazar; Chung-Heng Yeh,2017.0,Frontiers in Behavioral Neuroscience,Lev E. Givon; A. Lazar; Chung-Heng Yeh,2017.0,Frontiers in Behavioral Neuroscience,weak_unlinked,True,False,False,False,False
work_df306d058308b052,Taste Bud Connectome: Implications for Taste Information Processing,core_relevant,0.91,False,27,0.0,0.0,0.0,,weak_unlinked,0.0,0.5285372975842846,6,False,0,isolate,2,H. Sebastian Seung / G. Jefferis,Courtney E Wilson; R. Lasher; Ruibiao Yang; Y. Dzowo; J. C. Kinnamon; T. Finger,2021.0,Journal of Neuroscience,Courtney E Wilson; R. Lasher; Ruibiao Yang; Y. Dzowo; J. C. Kinnamon; T. Finger,2021.0,Journal of Neuroscience,weak_unlinked,True,False,False,False,False
work_e68322887b81111b,Sparse imaging and reconstruction tomography for high-speed high-resolution whole-brain imaging,core_relevant,0.93,False,10,0.0,1.0,1.0,1.0,weak_unlinked,1.0,0.2298911600743297,10,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Han Chen; Tianyi Huang; Yuexin Yang; Xiao Yao; Yan Huo; Yu Wang; Wenyu Zhao; Runan Ji; Hongjiang Yang; Zengcai V. Guo,2021.0,Cell Reports Methods,Han Chen; Tianyi Huang; Yuexin Yang; Xiao Yao; Yan Huo; Yu Wang; Wenyu Zhao; Runan Ji; Hongjiang Yang; Zengcai V. Guo,2021.0,Cell Reports Methods,weak_unlinked,True,False,False,False,False
work_e8e5867174466a8b,Thickness Estimation of Biological Tissue Sections from Structural Deformation,core_relevant,0.89,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.4035041146801168,5,False,0,only_out,0,Xiaoyin Chen / Yonggang Wang,Haoze Jia; Yanan Lv; Haoran Chen; Xi Chen; Hua Han,2023.0,2023 6th International Conference on Information Communication and Signal Processing (ICICSP),Haoze Jia; Yanan Lv; Haoran Chen; Xi Chen; Hua Han,2023.0,2023 6th International Conference on Information Communication and Signal Processing (ICICSP),weak_unlinked,True,False,False,False,False
work_f1b81ab0f201501a,Temporal and Notch identity determine layer targeting and synapse location of medulla neurons,core_relevant,0.92,False,4,0.0,0.0,0.0,,weak_unlinked,0.0,0.4863286434828776,8,False,0,isolate,0,Xiaoyin Chen / Yonggang Wang,I. Holguera; Y-C-D. Chen; Y-C-D. Chen; F. Simon; A. Gaffney; J. D. Rodas; S. Córdoba; C. Desplan,2025.0,bioRxiv,I. Holguera; Y-C-D. Chen; Y-C-D. Chen; F. Simon; A. Gaffney; J. D. Rodas; S. Córdoba; C. Desplan,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_f7bc1bc6224c75c6,Deep anatomical and ultrastructural classification of neurons in the zebrafish olfactory bulb,core_relevant,0.96,False,0,0.0,0.0,0.0,,weak_unlinked,0.0,0.3007698433766923,10,False,0,isolate,4,M. Helmstaedter / Winfried Denk,Nila R. Mönig; M. Januszewski; Stephan Gerhard; Bo Hu; Nesibe Z. Temiz; R. E. Montaño Crespo; Tafheem Masudi; A. Wanner; C. Genoud; R. Friedrich,2026.0,bioRxiv,Nila R. Mönig; M. Januszewski; Stephan Gerhard; Bo Hu; Nesibe Z. Temiz; R. E. Montaño Crespo; Tafheem Masudi; A. Wanner; C. Genoud; R. Friedrich,2026.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_f860e169d115e52a,Connectivity Is All You Need: Inferring Neuronal Types with NTAC,core_relevant,0.97,False,0,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.329439872577648,4,False,0,only_out,2,H. Sebastian Seung / G. Jefferis,Gregory Schwartzman; Benjamin Jourdan; David García-Soriano; Arie Matsliah,2025.0,bioRxiv,Gregory Schwartzman; Benjamin Jourdan; David García-Soriano; Arie Matsliah,2025.0,bioRxiv,weak_unlinked,True,False,False,False,False
work_f9ddb73f32d51989,Identifying determinants of synaptic specificity by integrating connectomes and transcriptomes,core_relevant,0.94,False,2,0.0,2.0,2.0,2.0,weak_unlinked,2.0,0.379081497212636,7,False,0,only_out,7,James R. Anderson / Bryan William Jones,Juyoun Yoo; Mark Dombrovski; Parmis S. Mirshahidi; Aljoscha Nern; S. LoCascio; S. Zipursky; Y. Kurmangaliyev,2023.0,bioRxiv,Juyoun Yoo; Mark Dombrovski; Parmis S. Mirshahidi; Aljoscha Nern; S. LoCascio; S. Zipursky; Y. Kurmangaliyev,2023.0,bioRxiv,weak_unlinked,True,False,False,False,False
