person_id,display_name,works,first_or_single,last,middle,core_works,adjacent_works,role_bridge_works,ultra_core_works,view
person:a shinomiya,A. Shinomiya,5,0,0,5,5,0,0,2,prime
person:david grant colburn hildebrand,David Grant Colburn Hildebrand,5,0,0,5,5,0,0,2,prime
person:doug bland,Doug Bland,5,0,0,5,5,0,0,2,prime
person:lucia kmecova,Lucia Kmecova,5,0,0,5,5,0,0,2,prime
person:georgia dempsey,Georgia Dempsey,5,0,0,5,4,1,0,2,prime
person:tanya wolff,Tanya Wolff,5,0,0,5,4,1,0,2,prime
person:brandon canino,Brandon S Canino,5,0,0,5,5,0,0,1,prime
person:caroline mooney,Caroline Mooney,5,0,0,5,5,0,0,1,prime
person:casey schneider mizell,Casey M. Schneider-Mizell,5,0,0,5,5,0,0,1,prime
person:celia david,Celia David,5,0,0,5,5,0,0,1,prime
person:charli maldonado,Charli A Maldonado,5,0,0,5,5,0,0,1,prime
person:christopher dunne,Christopher R. Dunne,5,0,0,6,5,0,0,1,prime
person:claire smith,Claire Smith,5,0,0,5,5,0,0,1,prime
person:e phillips,E. M. Phillips,5,0,0,5,5,0,0,1,prime
person:erick cobos,Erick Cobos,5,0,0,5,5,0,0,1,prime
person:iris talebi,Iris Talebi,5,0,0,5,5,0,0,1,prime
person:m arcia dos santos,M'arcia dos Santos,5,0,0,6,5,0,0,1,prime
person:nneoma okeoma,Nneoma Okeoma,5,0,0,5,5,0,0,1,prime
person:stefanie hampel,Stefanie Hampel,5,0,0,5,5,0,0,1,prime
person:arlo sheridan,Arlo Sheridan,5,0,0,5,4,0,1,1,prime
person:emily tenshaw,Emily Tenshaw,5,0,0,5,4,1,0,1,prime
person:j mendenhall,J. Mendenhall,5,0,0,5,3,1,1,1,prime
person:rob svirskas,Rob Svirskas,5,0,0,5,3,2,0,1,prime
person:sridhar jagannathan,Sridhar R. Jagannathan,5,0,0,5,3,1,1,1,prime
person:e froudarakis,E. Froudarakis,5,0,0,5,5,0,0,0,prime
person:s romani,S. Romani,5,0,0,5,5,0,0,0,prime
person:samantha finley may,Samantha Finley-May,5,0,0,5,5,0,0,0,prime
person:d kleissas,D. Kleissas,5,0,0,5,4,0,1,0,prime
person:daniel emrich,Daniel P. Emrich,5,0,0,5,4,1,0,0,prime
person:ignacio tartavull,Ignacio Tartavull,5,0,0,5,4,0,1,0,prime
person:raphael norman tenazas,Raphael Norman-Tenazas,5,0,0,5,4,0,1,0,prime
person:christoph sommer,Christoph Sommer,5,0,0,5,2,3,0,0,prime
person:m hawrylycz,M. Hawrylycz,5,0,0,5,2,3,0,0,prime
person:m mallory,M. Mallory,5,0,0,5,2,3,0,0,prime
person:dazheng feng,Dazheng Feng,5,0,0,5,1,4,0,0,prime
person:stephen smith,Stephen M. Smith,5,0,0,5,1,2,2,0,prime
person:tingting jiang,Tingting Jiang,5,0,0,5,1,4,0,0,prime
person:c gerfen,C. Gerfen,5,0,0,5,0,5,0,0,prime
person:m pankratz,M. Pankratz,4,0,4,0,4,0,0,0,prime
person:bo du,Bo Du,4,0,4,0,3,0,1,0,prime
person:gianluca lazzi,Gianluca Lazzi,4,0,4,0,2,2,0,0,prime
person:t clandinin,T. R. Clandinin,4,0,3,1,3,0,1,0,prime
person:a merchan perez,Á. Merchán-Pérez,4,0,3,1,2,2,0,0,prime
person:i fiete,I. Fiete,4,0,3,1,1,3,0,0,prime
person:j sanes,J. Sanes,4,0,3,1,1,3,0,0,prime
person:m diesmann,M. Diesmann,4,0,3,1,0,1,3,0,prime
person:david bader,David A. Bader,4,1,2,1,1,2,1,0,prime
person:meital oren suissa,Meital Oren-Suissa,4,1,2,1,0,4,0,0,prime
person:p fua,P. Fua,4,0,2,2,3,0,1,0,prime
person:ruobing zhang,Ruobing Zhang,4,0,2,2,3,1,0,0,prime
person:david miller,David M. Miller,4,0,2,2,2,2,0,0,prime
person:florian engert,Florian Engert,4,0,2,2,2,2,0,0,prime
person:s zipursky,S. Zipursky,4,0,2,2,2,2,0,0,prime
person:eilif muller,Eilif B. Muller,4,0,2,2,1,3,0,0,prime
person:yunfeng hua,Yunfeng Hua,4,2,1,1,4,0,0,1,prime
person:bradly alicea,Bradly Alicea,4,2,1,1,1,3,0,0,prime
person:seong kyun kim,Seong-Kyun Kim,4,1,1,2,4,0,0,1,prime
person:josh morgan,Josh L. Morgan,4,1,1,2,3,1,0,1,prime
person:linqing feng,Linqing Feng,4,1,1,2,1,2,1,0,prime
person:m oberlaender,M. Oberlaender,4,1,1,2,1,3,0,0,prime
person:d margulies,D. Margulies,4,1,1,2,0,3,1,0,prime
person:tianrui zhang,Tianrui Zhang,4,1,1,2,0,3,1,0,prime
person:j singer,J. Singer,4,0,1,3,3,1,0,0,prime
person:konrad paul kording,Konrad Paul Kording,4,0,1,3,3,1,0,0,prime
person:kristen harris,Kristen M. Harris,4,0,1,3,2,1,1,0,prime
person:yingjie yang,Yingjie Yang,4,0,1,3,2,2,0,0,prime
person:yangang sun,Yangang Sun,4,0,1,4,1,2,1,0,prime
person:andrew zalesky,Andrew Zalesky,4,0,1,3,0,3,1,0,prime
person:h kennedy,H. Kennedy,4,0,1,3,0,4,0,0,prime
person:konrad rokicki,Konrad Rokicki,4,0,1,3,0,4,0,0,prime
person:marco agus,Marco Agus,4,0,1,3,0,3,1,0,prime
person:peter jonas,Peter Jonas,4,0,1,3,0,4,0,0,prime
person:yeon jin kim,Yeon Jin Kim,4,4,0,0,4,0,0,0,prime
person:nestor timonidis,Nestor Timonidis,4,4,0,0,0,4,0,0,prime
person:c brittin,C. Brittin,4,3,0,1,4,0,0,1,prime
person:y tsukamoto,Y. Tsukamoto,4,3,0,1,2,2,0,0,prime
person:alessandro motta,Alessandro Motta,4,2,0,2,4,0,0,2,prime
person:alexander shapson coe,Alexander Shapson-Coe,4,2,0,2,4,0,0,2,prime
person:j white,J. White,4,2,0,2,2,2,0,2,prime
person:c gamlin,C. Gamlin,4,2,0,2,4,0,0,1,prime
person:zhiqiao liu,Zhiqiao Liu,4,2,0,2,3,1,0,1,prime
person:hannah martinez,Hannah Martinez,4,2,0,2,3,0,1,0,prime
person:justin joyce,Justin Joyce,4,2,0,2,3,0,1,0,prime
person:m kuwajima,M. Kuwajima,4,2,0,2,3,0,1,0,prime
person:minghui liao,Minghui Liao,4,2,0,2,3,0,1,0,prime
person:yuqi tian,Yuqi Tian,4,2,0,2,1,3,0,0,prime
person:xiaojing ding,Xiaojing Ding,4,2,0,2,0,4,0,0,prime
person:hyoungkyu kim,Hyoungkyu Kim,4,1,0,3,3,1,0,2,prime
person:b staffler,B. Staffler,4,1,0,3,4,0,0,1,prime
person:j zung,J. Zung,4,1,0,3,4,0,0,1,prime
person:gizem sancer,Gizem Sancer,4,1,0,3,3,1,0,1,prime
person:r franconville,R. Franconville,4,1,0,3,3,1,0,1,prime
person:ben mulcahy,Ben Mulcahy,4,1,0,3,2,2,0,1,prime
person:daniel witvliet,Daniel K. Witvliet,4,1,0,3,2,2,0,1,prime
person:keinosuke ito,Keinosuke Ito,4,1,0,5,2,2,0,1,prime
person:qiongling li,Qiongling Li,4,1,0,3,2,2,0,1,prime
person:t bartol,T. Bartol,4,1,0,3,2,0,2,1,prime
person:a wilson,A. Wilson,4,1,0,3,4,0,0,0,prime
person:amelio vazquez reina,Amelio Vázquez Reina,4,1,0,3,4,0,0,0,prime
person:elisa pavarino,Elisa C. Pavarino,4,1,0,3,4,0,0,0,prime
person:judith hoeller,Judith Hoeller,4,1,0,3,4,0,0,0,prime
person:philipp schubert,Philipp J Schubert,4,1,0,3,4,0,0,0,prime
person:shashata sawmya,Shashata Sawmya,4,1,0,3,4,0,0,0,prime
person:a matveev,A. Matveev,4,1,0,3,3,1,0,0,prime
person:bei hong,Bei Hong,4,1,0,3,3,1,0,0,prime
person:guojia wan,Guojia Wan,4,1,0,3,3,0,1,0,prime
person:nathan drenkow,Nathan Drenkow,4,1,0,3,3,0,1,0,prime
person:jung seok choi,Jung-Seok Choi,4,1,0,3,2,1,1,0,prime
person:bingzhang wang,Bingzhang Wang,4,1,0,3,1,2,1,0,prime
person:hui hong zhang,Hui-hong Zhang,4,1,0,3,1,1,2,0,prime
person:lingzi zhang,Lingzi Zhang,4,1,0,3,1,1,2,0,prime
person:n dhanyasi,N. Dhanyasi,4,1,0,3,1,2,1,0,prime
person:s haber,S. Haber,4,1,0,3,0,3,1,0,prime
person:yu chi huang,Yu-Chi Huang,4,1,0,4,0,3,1,0,prime
person:oluwaseun ogedengbe,Oluwaseun Ogedengbe,4,0,0,4,4,0,0,4,prime
person:art pope,Art Pope,4,0,0,4,4,0,0,3,prime
person:brett graham,Brett J. Graham,4,0,0,4,4,0,0,3,prime
person:laramie leavitt,Laramie Leavitt,4,0,0,4,4,0,0,3,prime
person:selden koolman,Selden Koolman,4,0,0,4,4,0,0,3,prime
person:ingrid andrade,Ingrid V. Andrade,4,0,0,4,4,0,0,2,prime
person:larry lindsey,Larry F. Lindsey,4,0,0,4,4,0,0,2,prime
person:akira fushiki,Akira Fushiki,4,0,0,4,4,0,0,1,prime
person:austin burke,Austin T Burke,4,0,0,4,4,0,0,1,prime
person:elliott phillips,Elliott Phillips,4,0,0,4,4,0,0,1,prime
person:farzaan salman,Farzaan Salman,4,0,0,4,4,0,0,1,prime
person:joseph hsu,Joseph Hsu,4,0,0,4,4,0,0,1,prime
person:miriam flynn,Miriam A. Flynn,4,0,0,4,4,0,0,1,prime
person:natalie smith,Natalie Smith,4,0,0,4,4,0,0,1,prime
person:nicole neubarth,Nicole N. Neubarth,4,0,0,4,4,0,0,1,prime
person:r turnbull,R. Turnbull,4,0,0,4,4,0,0,1,prime
person:robert smith,Robert G. Smith,4,0,0,4,4,0,0,1,prime
person:s suckow,S. Suckow,4,0,0,4,4,0,0,1,prime
person:stephan preibisch,Stephan Preibisch,4,0,0,4,4,0,0,1,prime
person:tom dolafi,Tom Dolafi,4,0,0,4,4,0,0,1,prime
person:emil kind,Emil Kind,4,0,0,4,3,1,0,1,prime
person:fabian tschopp,Fabian Tschopp,4,0,0,4,3,1,0,1,prime
person:g williams,G. Williams,4,0,0,4,3,1,0,1,prime
person:manuel berning,Manuel Berning,4,0,0,4,3,0,1,1,prime
person:david ackerman,David Ackerman,4,0,0,4,2,2,0,1,prime
person:megan sammons,Megan Sammons,4,0,0,4,2,2,0,1,prime
person:n otto,N. Otto,4,0,0,4,2,2,0,1,prime
person:takashi kawase,Takashi Kawase,4,0,0,4,2,2,0,1,prime
person:edward rogers,Edward M Rogers,4,0,0,4,4,0,0,0,prime
person:k rapp,K. Rapp,4,0,0,4,4,0,0,0,prime
person:l capdevila,L. Capdevila,4,0,0,4,4,0,0,0,prime
person:markus conzelmann,Markus Conzelmann,4,0,0,4,4,0,0,0,prime
person:haoshen zhai,Haoshen Zhai,4,0,0,4,3,1,0,0,prime
person:hayk saribekyan,Hayk Saribekyan,4,0,0,4,3,1,0,0,prime
person:i siwanowicz,I. Siwanowicz,4,0,0,4,3,1,0,0,prime
person:isabella beckett,Isabella R. Beckett,4,0,0,4,3,1,0,0,prime
person:jerald kralik,Jerald D. Kralik,4,0,0,4,3,1,0,0,prime
person:jessica garcia,Jessica C. Garcia,4,0,0,4,3,1,0,0,prime
person:l venkatasubramanian,L. Venkatasubramanian,4,0,0,4,3,1,0,0,prime
person:m landgraf,M. Landgraf,4,0,0,4,3,1,0,0,prime
person:peng zhao,Peng Zhao,4,0,0,4,3,1,0,0,prime
person:emre aksay,Emre R. F. Aksay,4,0,0,4,2,1,1,0,prime
person:huei fang yang,Huei-Fang Yang,4,0,0,4,2,1,1,0,prime
person:sarah walling bell,Sarah Walling-Bell,4,0,0,4,2,2,0,0,prime
person:victoria rose,Victoria A. Rose,4,0,0,4,2,0,2,0,prime
person:alban cenameri,Alban Cenameri,4,0,0,4,1,3,0,0,prime
person:andreas schaefer,Andreas T. Schaefer,4,0,0,4,1,2,1,0,prime
person:gaia novarino,Gaia Novarino,4,0,0,4,1,3,0,0,prime
person:hsi ping wang,Hsi-Ping Wang,4,0,0,4,1,2,1,0,prime
person:michael robinette,Michael S. Robinette,4,0,0,4,1,1,2,0,prime
person:qingxu liu,Qingxu Liu,4,0,0,4,1,3,0,0,prime
person:tian min chen,Tian-min Chen,4,0,0,4,1,3,0,0,prime
person:julie harris,Julie A. Harris,4,0,0,4,0,4,0,0,prime
person:k svoboda,K. Svoboda,4,0,0,4,0,4,0,0,prime
person:m glasser,M. Glasser,4,0,0,4,0,2,2,0,prime
person:s froudist walsh,S. Froudist-Walsh,4,0,0,4,0,4,0,0,prime
person:d marshak,D. Marshak,3,0,3,0,3,0,0,0,prime
person:f hamprecht,F. Hamprecht,3,0,3,0,3,0,0,0,prime
person:gregory hager,Gregory Hager,3,0,3,0,3,0,0,0,prime
person:md shamsuzzoha bayzid,Md. Shamsuzzoha Bayzid,3,0,3,0,3,0,0,0,prime
person:n cohen,N. Cohen,3,0,3,0,3,0,0,0,prime
person:claus hilgetag,Claus C. Hilgetag,3,0,3,0,1,1,1,0,prime
person:james fitzgerald,James E. Fitzgerald,3,0,3,0,1,2,0,0,prime
person:pavan ramdya,Pavan Ramdya,3,0,3,0,1,2,0,0,prime
person:r baines,R. Baines,3,0,3,0,1,2,0,0,prime
person:dongming cai,Dongming Cai,3,0,3,0,0,1,2,0,prime
person:j chandrashekar,J. Chandrashekar,3,0,3,0,0,3,0,0,prime
person:j danzl,J. Danzl,3,0,3,0,0,3,0,0,prime
person:p tiesinga,P. Tiesinga,3,0,3,0,0,3,0,0,prime
person:s larson,S. Larson,3,0,3,0,0,3,0,0,prime
person:a horn,A. Horn,3,1,2,0,0,0,3,0,prime
person:meet zandawala,Meet Zandawala,3,0,2,1,3,0,0,1,prime
person:sung soo kim,Sung Soo Kim,3,0,2,1,3,0,0,1,prime
person:marion silies,Marion Silies,3,0,2,1,2,1,0,1,prime
person:p tomancak,P. Tomančák,3,0,2,1,2,0,1,1,prime
person:feng wu,Feng Wu,3,0,2,1,3,0,0,0,prime
person:philipp hovel,Philipp Hövel,3,0,2,1,3,0,0,0,prime
person:aradhana singh,Aradhana Singh,3,0,2,1,2,0,1,0,prime
person:martina schifferer,Martina Schifferer,3,0,2,1,2,0,1,0,prime
person:n omi,N. Omi,3,0,2,1,2,1,0,0,prime
person:stanley heinze,Stanley Heinze,3,0,2,1,2,1,0,0,prime
person:r wong,R. Wong,3,0,2,1,1,2,0,0,prime
person:alexandra badea,Alexandra Badea,3,0,2,1,0,1,2,0,prime
person:b bernhardt,B. Bernhardt,3,0,2,1,0,2,1,0,prime
person:c clopath,C. Clopath,3,0,2,1,0,3,0,0,prime
person:christof koch,Christof Koch,3,0,2,1,0,3,0,0,prime
person:huanxiang lu,Huanxiang Lu,3,0,2,1,0,2,1,0,prime
person:t mrsic flogel,T. Mrsic-Flogel,3,0,2,1,0,3,0,0,prime
person:yishi jin,Yishi Jin,3,0,2,1,0,2,1,0,prime
person:bohao chen,Bohao Chen,3,2,1,0,2,1,0,0,prime
person:j de lucas,J. M. de Lucas,3,2,1,0,2,1,0,0,prime
person:i rabinowitch,I. Rabinowitch,3,2,1,0,1,2,0,0,prime
person:joshua lillvis,Joshua L. Lillvis,3,2,1,0,1,2,0,0,prime
person:maria paz fernandez,María Paz Fernández,3,1,1,1,2,1,0,0,prime
person:alon kaufman,Alon Kaufman,3,1,1,1,1,1,1,0,prime
person:d arendt,D. Arendt,3,1,1,1,1,2,0,0,prime
person:y kurmangaliyev,Y. Kurmangaliyev,3,1,1,1,1,2,0,0,prime
person:katrin amunts,Katrin Amunts,3,1,1,1,0,2,1,0,prime
person:lida kanari,Lida Kanari,3,1,1,1,0,3,0,0,prime
person:s ahnert,S. Ahnert,3,0,1,2,3,0,0,1,prime
person:rudy behnia,Rudy Behnia,3,0,1,2,2,1,0,1,prime
person:toshihide hige,Toshihide Hige,3,0,1,2,2,1,0,1,prime
person:m fee,M. Fee,3,0,1,2,3,0,0,0,prime
person:michael dickinson,Michael H. Dickinson,3,0,1,2,2,1,0,0,prime
person:xudong zhao,Xudong Zhao,3,0,1,2,2,0,1,0,prime
person:yichen luo,Yichen Luo,3,0,1,2,2,1,0,0,prime
person:zixuan deng,Zixuan Deng,3,0,1,2,2,1,0,0,prime
person:carles bosch,Carles Bosch,3,0,1,2,1,1,1,0,prime
person:christel genoud,Christel Genoud,3,0,1,2,1,2,0,0,prime
person:g deco,G. Deco,3,0,1,2,1,2,0,0,prime
person:marisel villafane delgado,Marisel Villafañe-Delgado,3,0,1,2,1,1,1,0,prime
person:masato koike,Masato Koike,3,0,1,2,1,2,0,0,prime
person:s grant,S. Grant,3,0,1,2,1,2,0,0,prime
person:yisheng he,Yisheng He,3,0,1,2,1,1,1,0,prime
person:d tank,D. Tank,3,0,1,2,0,2,1,0,prime
person:f clasca,F. Clascá,3,0,1,2,0,3,0,0,prime
person:giovanni idili,Giovanni Idili,3,0,1,2,0,2,1,0,prime
person:hideyuki okano,Hideyuki Okano,3,0,1,2,0,2,1,0,prime
person:jingdao chen,Jingdao Chen,3,0,1,2,0,2,1,0,prime
person:junyang wang,Junyang Wang,3,0,1,4,0,1,2,0,prime
person:lucy collinson,Lucy Collinson,3,0,1,2,0,1,2,0,prime
person:martin jones,Martin L. Jones,3,0,1,2,0,0,3,0,prime
person:s hofer,S. Hofer,3,0,1,2,0,3,0,0,prime
person:shiuan tze wu,Shiuan-Tze Wu,3,0,1,2,0,2,1,0,prime
person:yonggang shi,Yonggang Shi,3,0,1,2,0,3,0,0,prime
person:zhanwei du,Zhanwei Du,3,0,1,2,0,3,0,0,prime
person:abrar rahman abir,Abrar Rahman Abir,3,3,0,0,3,0,0,0,prime
person:xiaomeng han,Xiaomeng Han,3,3,0,0,2,1,0,0,prime
person:tirthabir biswas,Tirthabir Biswas,3,3,0,0,1,2,0,0,prime
person:jacob morra,Jacob J. Morra,3,3,0,0,0,2,1,0,prime
person:nobuhiko ohno,Nobuhiko Ohno,3,3,0,0,0,3,0,0,prime
person:dustin garner,Dustin Garner,3,2,0,1,3,0,0,1,prime
person:philipp hanslovsky,Philipp Hanslovsky,3,2,0,1,3,0,0,1,prime
person:emma towlson,Emma K. Towlson,3,2,0,1,2,1,0,1,prime
person:kerrianne ryan,Kerrianne Ryan,3,2,0,1,2,1,0,1,prime
person:andrea bordt,Andrea S Bordt,3,2,0,1,3,0,0,0,prime
person:chi xiao,Chi Xiao,3,2,0,1,3,0,0,0,prime
person:ellen lesser,Ellen Lesser,3,2,0,1,3,0,0,0,prime
person:c cali,C. Calì,3,2,0,1,2,1,0,0,prime
person:catherine schretter,Catherine E. Schretter,3,2,0,1,2,1,0,0,prime
person:jeff brown,Jeff B. Brown,3,2,0,1,2,1,0,0,prime
person:a arnatkeviciute,A. Arnatkevic̆iūtė,3,2,0,1,1,1,1,0,prime
person:i chandok,I. Chandok,3,2,0,1,1,0,2,0,prime
person:joshua morgan,Joshua Morgan,3,2,0,1,1,1,1,0,prime
person:longmi gao,Longmi Gao,3,2,0,2,1,2,0,0,prime
person:mohammad dindoost,Mohammad Dindoost,3,2,0,1,1,1,1,0,prime
person:seth taylor,Seth R. Taylor,3,2,0,1,1,2,0,0,prime
person:thomas templier,Thomas Templier,3,2,0,1,1,1,1,0,prime
person:julia michalska,Julia M. Michalska,3,2,0,1,0,3,0,0,prime
person:m economo,M. Economo,3,2,0,1,0,3,0,0,prime
person:c barnes,C. L. Barnes,3,1,0,2,3,0,0,2,prime
person:s loomba,S. Loomba,3,1,0,2,3,0,0,2,prime
person:brendan celii,Brendan Celii,3,1,0,2,3,0,0,1,prime
person:i tastekin,I. Tastekin,3,1,0,2,3,0,0,1,prime
person:mojtaba seyedhosseini,Mojtaba Seyedhosseini,3,1,0,2,3,0,0,1,prime
person:nils reinhard,Nils Reinhard,3,1,0,2,3,0,0,1,prime
person:young joon kim,Young-Joon Kim,3,1,0,2,3,0,0,1,prime
person:julia buhmann,Julia M. Buhmann,3,1,0,2,2,1,0,1,prime
person:k nguyen,K. Nguyen,3,1,0,2,2,1,0,1,prime
person:michael chirillo,Michael A. Chirillo,3,1,0,2,2,0,1,1,prime
person:jakob straehle,Jakob Straehle,3,1,0,2,1,1,1,1,prime
person:nino mancini,Nino Mancini,3,1,0,2,1,2,0,1,prime
person:yee lian chew,Yee Lian Chew,3,1,0,2,1,2,0,1,prime
person:albina asadulina,Albina Asadulina,3,1,0,2,3,0,0,0,prime
person:arya shahbazi,Arya Shahbazi,3,1,0,2,3,0,0,0,prime
person:b pratt,B. Pratt,3,1,0,2,3,0,0,0,prime
person:e jurrus,E. Jurrus,3,1,0,2,3,0,0,0,prime
person:f drawitsch,F. Drawitsch,3,1,0,2,3,0,0,0,prime
person:kit longden,Kit D Longden,3,1,0,2,3,0,0,0,prime
person:nathan klapoetke,Nathan C. Klapoetke,3,1,0,2,3,0,0,0,prime
person:sophie dvali,Sophie Dvali,3,1,0,2,3,0,0,0,prime
person:su yee lee,Su-Yee J. Lee,3,1,0,2,3,0,0,0,prime
person:sung soo moon,Sung Soo Moon,3,1,0,2,3,0,0,0,prime
person:valentin gillet,Valentin Gillet,3,1,0,2,3,0,0,0,prime
person:wenjing wang,Wenjing Wang,3,1,0,2,3,0,0,0,prime
person:d rolnick,D. Rolnick,3,1,0,2,2,1,0,0,prime
person:daniel barabasi,Dániel L. Barabási,3,1,0,2,2,1,0,0,prime
person:daniel franco barranco,Daniel Franco-Barranco,3,1,0,2,2,0,1,0,prime
person:e iseri,E. Iseri,3,1,0,2,2,1,0,0,prime
person:e kerzner,E. Kerzner,3,1,0,2,2,1,0,0,prime
person:emily heckman,Emily L. Heckman,3,1,0,2,2,1,0,0,prime
person:eva dyer,Eva L. Dyer,3,1,0,2,2,1,0,0,prime
person:g meissner,G. Meissner,3,1,0,2,2,1,0,0,prime
person:j boulanger weill,J. Boulanger-Weill,3,1,0,2,2,1,0,0,prime
person:jason adhinarta,Jason K. Adhinarta,3,1,0,2,2,1,0,0,prime
person:p potocek,P. Potocek,3,1,0,2,2,1,0,0,prime
person:xiao jun gu,Xiao-Jun Gu,3,1,0,2,2,1,0,0,prime
person:ye yuan,Ye Yuan,3,1,0,2,2,1,0,0,prime
person:fangfang wang,Fangfang Wang,3,1,0,2,1,1,1,0,prime
person:jan watteyne,Jan Watteyne,3,1,0,2,1,1,1,0,prime
person:jie zhi cheng,Jie-Zhi Cheng,3,1,0,2,1,2,0,0,prime
person:jinfang li,Jinfang Li,3,1,0,2,1,0,2,0,prime
person:juyoun yoo,Juyoun Yoo,3,1,0,2,1,2,0,0,prime
person:kaifeng chen,Kaifeng Chen,3,1,0,2,1,2,0,0,prime
person:kayson fakhar,Kayson Fakhar,3,1,0,2,1,0,2,0,prime
person:m turegano lopez,M. Turégano-Lopez,3,1,0,2,1,2,0,0,prime
person:nicole guittari,Nicole K. Guittari,3,1,0,2,1,0,2,0,prime
person:s jbabdi,S. Jbabdi,3,1,0,2,1,1,1,0,prime
person:yumei guo,Yumei Guo,3,1,0,2,1,1,1,0,prime
person:a palyanov,A. Palyanov,3,1,0,2,0,3,0,0,prime
person:douglas portman,Douglas S. Portman,3,1,0,2,0,3,0,0,prime
person:hayden helm,Hayden S. Helm,3,1,0,2,0,3,0,0,prime
person:k knoblauch,K. Knoblauch,3,1,0,2,0,3,0,0,prime
person:k rockland,K. Rockland,3,1,0,2,0,2,1,0,prime
person:l kuan,L. Kuan,3,1,0,2,0,3,0,0,prime
person:m iacaruso,M. Iacaruso,3,1,0,2,0,3,0,0,prime
person:matteo cantarelli,Matteo Cantarelli,3,1,0,2,0,2,1,0,prime
person:ning wang,Ning Wang,3,1,0,2,0,3,0,0,prime
person:p gleeson,P. Gleeson,3,1,0,2,0,2,1,0,prime
person:p velicky,P. Velicky,3,1,0,2,0,3,0,0,prime
person:ryan conrad,Ryan Conrad,3,1,0,2,0,1,2,0,prime
person:shaul druckmann,Shaul Druckmann,3,1,0,2,0,2,1,0,prime
person:yongxin zhao,Yongxin Zhao,3,1,0,2,0,1,2,0,prime
person:kai kuehner,Kai Kuehner,3,0,0,3,3,0,0,3,prime
person:merlin moore,Merlin Moore,3,0,0,3,3,0,0,3,prime
person:amalia braun,Amalia Braun,3,0,0,3,3,0,0,2,prime
person:avinash khandelwal,Avinash Khandelwal,3,0,0,3,3,0,0,2,prime
person:david aley,David Aley,3,0,0,3,3,0,0,2,prime
person:j wagner carena,J. Wagner-Carena,3,0,0,3,3,0,0,2,prime
person:lei ann chang,Lei-Ann Chang,3,0,0,3,3,0,0,2,prime
person:sarah morejohn,Sarah Morejohn,3,0,0,3,3,0,0,2,prime
person:j schindelin,J. Schindelin,3,0,0,3,2,1,0,2,prime
person:m longair,M. Longair,3,0,0,3,2,1,0,2,prime
person:sandeep kumar,Sandeep Kumar,3,0,0,3,2,0,1,2,prime
person:a fragniere,A. M. Fragniere,3,0,0,3,3,0,0,1,prime
person:a scott,A. K. Scott,3,0,0,3,3,0,0,1,prime
person:a suleiman,A. Suleiman,3,0,0,3,3,0,0,1,prime
person:alex thomson,Alex G. Thomson,3,0,0,3,3,0,0,1,prime
person:alexis santana cruz,Alexis Santana-Cruz,3,0,0,3,3,0,0,1,prime
person:andrea sandoval,Andrea Sandoval,3,0,0,3,3,0,0,1,prime
person:charlotte helfrich forster,Charlotte Helfrich-Förster,3,0,0,3,3,0,0,1,prime
person:christos papadopoulos,Christos Papadopoulos,3,0,0,3,3,0,0,1,prime
person:dagmar kainmueller,Dagmar Kainmueller,3,0,0,3,3,0,0,1,prime
person:dennis bailey,Dennis Bailey,3,0,0,3,3,0,0,1,prime
person:e munnelly,E. Munnelly,3,0,0,4,3,0,0,1,prime
person:edgar walker,Edgar Y. Walker,3,0,0,3,3,0,0,1,prime
person:emily manley,Emily A Manley,3,0,0,3,3,0,0,1,prime
person:g hopkins,G. Hopkins,3,0,0,3,3,0,0,1,prime
person:j rymer,J. Rymer,3,0,0,3,3,0,0,1,prime
person:j spacek,J. Špaček,3,0,0,3,3,0,0,1,prime
person:j walsh,J. Walsh,3,0,0,3,3,0,0,1,prime
person:k fairbanks,K. Fairbanks,3,0,0,3,3,0,0,1,prime
person:l kamentsky,L. Kamentsky,3,0,0,3,3,0,0,1,prime
person:lucy houghton,Lucy Houghton,3,0,0,3,3,0,0,1,prime
person:matthew nichols,Matthew Nichols,3,0,0,3,3,0,0,1,prime
person:mike roberts,Mike Roberts,3,0,0,3,3,0,0,1,prime
person:n drummond,N. Drummond,3,0,0,3,3,0,0,1,prime
person:natasha cheatham,Natasha Cheatham,3,0,0,3,3,0,0,1,prime
person:o duclos,O. Duclos,3,0,0,3,3,0,0,1,prime
person:philip laserstein,Philip Laserstein,3,0,0,3,3,0,0,1,prime
person:s ryan,S. Ryan,3,0,0,3,3,0,0,1,prime
person:salil bidaye,Salil S. Bidaye,3,0,0,3,3,0,0,1,prime
person:sari mclin,Sari McLin,3,0,0,3,3,0,0,1,prime
person:serene dhawan,Serene Dhawan,3,0,0,3,3,0,0,1,prime
person:yongguo yu,Yongguo Yu,3,0,0,3,3,0,0,1,prime
person:ana correia,Ana Correia,3,0,0,3,2,1,0,1,prime
person:diego pacheco,Diego A. Pacheco,3,0,0,3,2,0,1,1,prime
person:jens goldammer,Jens Goldammer,3,0,0,4,2,1,0,1,prime
person:laia serratosa capdevila,Laia Serratosa Capdevila,3,0,0,3,2,1,0,1,prime
person:masayoshi ito,Masayoshi Ito,3,0,0,4,2,1,0,1,prime
person:d milkie,D. Milkie,3,0,0,3,1,1,1,1,prime
person:emily bayer,Emily A. Bayer,3,0,0,3,1,2,0,1,prime
person:erhan bas,Erhan Bas,3,0,0,3,1,2,0,1,prime
