work_id,title,decision,confidence,ultra_core,citation_count_work,corpus_in_degree,corpus_out_degree,citation_total_degree,citation_out_in_ratio,citation_link_strength,k_core,pagerank_percentile,n_authors,is_consortium,consortium_middle_count,citation_role,primary_community_id,primary_community_label,authors,year,venue,authors_enr,year_enr,venue_enr,graph_status,in_graph_matched,in_integrated,in_rescue,in_integrated_plus_rescue,in_prime_legacy
work_6f86d20c9bf6e84d,Whole-brain annotation and multi-connectome cell typing of Drosophila,core_relevant,0.95,True,291,,,,,,,,304,True,302,no_graph,2,H. Sebastian Seung / G. Jefferis,P. Schlegel; Yijie Yin; A. S. Bates; S. Dorkenwald; K. Eichler; Paul Brooks; Daniel Han; Marina Gkantia; Márcia dos Santos; E. Munnelly; Griffin Badalamente; Laia Serratosa Capdevila; Varun A. Sane; A. M. Fragniere; Ladann Kiassat; M. W. Pleijzier; T. Stürner; Imaan F. M. Tamimi; Christopher R. Dunne; Irene Salgarella; A. Javier; Siqi Fang; Eric Perlman; Tom Kazimiers; Sridhar R. Jagannathan; Arie Matsliah; A. Sterling; Szi-chieh Yu; Claire E. McKellar; Krzysztof Kruk; Doug Bland; Zairene Lenizo; Austin T Burke; K. Willie; A. S. Bates; Nikitas Serafetinidis; Nashra Hadjerol; Ryan Willie; B. Silverman; John Anthony Ocho; Joshua Bañez; Rey Adrian Candilada; Jay Gager; Anne Kristiansen; Nelsie Panes; Arti Yadav; Remer Tancontian; Shirleyjoy Serona; Jet Ivan Dolorosa; Kendrick Joules Vinson; Dustin Garner; R. Salem; Ariel Dagohoy; Jaime Skelton; Mendell Lopez; Thomas Stocks; Anjali Pandey; Darrel Jay Akiatan; James Hebditch; Celia David; D. Sapkal; Shaina Mae Monungolh; Varun A. Sane; Mark Lloyd Pielago; Miguel Albero; Jacquilyn Laude; Márcia dos Santos; David S. Deutsch; Zeba Vohra; Kaiyu Wang; Allien Mae Gogo; Emil Kind; Alvin Josh Mandahay; Chereb Martinez; John David Asis; Chitra V Nair; Dhwani Patel; Marchan Manaytay; C. Lim; Philip Lenard Ampo; Michelle Darapan Pantujan; Daril Bautista; Rashmita Rana; Jansen Seguido; Bhargav Parmar; John Clyde Saguimpa; Merlin Moore; M. W. Pleijzier; Mark Larson; Joseph Hsu; Itisha Joshi; Dhara Kakadiya; Amalia Braun; C. Pilapil; Kaushik Parmar; Quinn X. Vanderbeck; Christopher R. Dunne; E. Munnelly; Chan Hyuk Kang; Lena Lörsch; Jin-Min Lee; Lucia Kmecova; Gizem Sancer; Christa A Baker; Jenna Joroff; S. Calle; Yashvi Patel; O. Sato; Janice Salocot; Farzaan Salman; Sebastian Molina-Obando; Mai Bui; Matthew Lichtenberger; Edmark Tamboboy; Katieanne Molloy; Alexis Santana-Cruz; A. Hernandez; Seongbong Yu; Marissa Sorek; Arzoo Diwan; Monika Patel; T. Aiken; Sarah Morejohn; Sanna Koskela; Tansy Yang; D. Lehmann; Jonas Chojetzki; S. Sisodiya; Selden Koolman; P. Shiu; Sky Cho; Annika Bast; Brian Reicher; Marlon Blanquart; Lucy Houghton; Hyungjun Choi; Maria Ioannidou; Matt Collie; Joanna L Eckhardt; Benjamin Gorko; Li Guo; Zhihao Zheng; A. Poh; Marina Lin; István Taisz; Wes Murfin; Á. S. Díez; Nils Reinhard; Peter W. Gibb; Nidhi Patel; Sandeep Kumar; Minsik Yun; Megan Wang; Devon Jones; Lucas Encarnacion-Rivera; A. Oswald; Akanksha Jadia; Mert Erginkaya; N. Drummond; Leonie F. Walter; I. Tastekin; X. Zhong; Yuta Mabuchi; Fernando J. Figueroa Santiago; U. Verma; Nick Byrne; Edda Kunze; T. Crahan; Ryan Margossian; Haein Kim; Iliyan Georgiev; Fabianna Szorenyi; Atsuko Adachi; Benjamin Bargeron; Tomke Stürner; Damian D Demarest; Burak Gür; Andreas Becker; R. Turnbull; A. Morren; Andrea Sandoval; Anthony Moreno-Sanchez; Diego A. Pacheco; Eleni Samara; Haley Croke; Alex G. Thomson; Connor W. Laughland; S. Dutta; Paula Guiomar Alarcón de Antón; Binglin Huang; Patricia Pujols; I. Haber; Amanda J. González-Segarra; Albert Lin; Daniel T. Choe; Veronika Lukyanova; Nino Mancini; Zequan Liu; Tatsuo S. Okubo; Miriam A. Flynn; Gianna Vitelli; M. Laturney; Feng Li; Shuo Cao; Carolina Manyari-Diaz; Hyunsoo Yim; Anh Duc Le; Kate Maier; Seungyun Yu; Yeonju Nam; Daniel Bąba; Amanda Abusaif; Audrey Francis; Jesse Gayk; S. S. Huntress; R. Barajas; Mindy Kim; Xinyu Cui; Gabriella R. Sterne; Anna Li; Keehyun Park; G. Dempsey; Alan Mathew; Jinseong Kim; Taewan Kim; Guanhao Wu; Serene Dhawan; Margarida Brotas; Cheng Zhang; Shanice Bailey; Alexander Del Toro; Kisuk Lee; T. Macrina; C. Schneider-Mizell; S. Popovych; Oluwaseun Ogedengbe; Runzhe Yang; A. Halageri; W. Silversmith; Stephan Gerhard; A. Champion; N. Eckstein; Dodam Ih; N. Kemnitz; M. Castro; Z. Jia; Jingpeng Wu; Eric Mitchell; Barak Nehoran; S. Mu; J. Bae; R. Lu; R. Morey; Kai Kuehner; D. Brittain; C. Jordan; D. J. Anderson; Rudy Behnia; Salil S. Bidaye; A. Borst; Eugenia Chiappe; F. Collman; Kenneth J. Colodner; Andrew M. Dacks; B. Dickson; Jan Funke; Denise Garcia; Stefanie Hampel; V. Hartenstein; Bassem A. Hassan; Charlotte Helfrich-Forster; Wolf Huetteroth; Jinseop S. Kim; Sung Soo Kim; Young-Joon Kim; Jae Young Kwon; W. Lee; G. Linneweber; Gaby Maimon; Richard S. Mann; S. Noselli; Michael J Pankratz; L. Prieto-Godino; J. Read; Michael B Reiser; Katie von Reyn; C. Ribeiro; Kristin Scott; A. Seeds; M. Selcho; Marion Silies; Julie H. Simpson; S. Waddell; Mathias F. Wernet; Rachel I. Wilson; Fred W. Wolf; Zepeng Yao; Nilay Yapici; Meet Zandawala; Marta Costa; H. S. Seung; M. Murthy; D. Bock; G. Jefferis,2024.0,Nature,P. Schlegel; Yijie Yin; A. S. Bates; S. Dorkenwald; K. Eichler; Paul Brooks; Daniel Han; Marina Gkantia; Márcia dos Santos; E. Munnelly; Griffin Badalamente; Laia Serratosa Capdevila; Varun A. Sane; A. M. Fragniere; Ladann Kiassat; M. W. Pleijzier; T. Stürner; Imaan F. M. Tamimi; Christopher R. Dunne; Irene Salgarella; A. Javier; Siqi Fang; Eric Perlman; Tom Kazimiers; Sridhar R. Jagannathan; Arie Matsliah; A. Sterling; Szi-chieh Yu; Claire E. McKellar; Krzysztof Kruk; Doug Bland; Zairene Lenizo; Austin T Burke; K. Willie; A. S. Bates; Nikitas Serafetinidis; Nashra Hadjerol; Ryan Willie; B. Silverman; John Anthony Ocho; Joshua Bañez; Rey Adrian Candilada; Jay Gager; Anne Kristiansen; Nelsie Panes; Arti Yadav; Remer Tancontian; Shirleyjoy Serona; Jet Ivan Dolorosa; Kendrick Joules Vinson; Dustin Garner; R. Salem; Ariel Dagohoy; Jaime Skelton; Mendell Lopez; Thomas Stocks; Anjali Pandey; Darrel Jay Akiatan; James Hebditch; Celia David; D. Sapkal; Shaina Mae Monungolh; Varun A. Sane; Mark Lloyd Pielago; Miguel Albero; Jacquilyn Laude; Márcia dos Santos; David S. Deutsch; Zeba Vohra; Kaiyu Wang; Allien Mae Gogo; Emil Kind; Alvin Josh Mandahay; Chereb Martinez; John David Asis; Chitra V Nair; Dhwani Patel; Marchan Manaytay; C. Lim; Philip Lenard Ampo; Michelle Darapan Pantujan; Daril Bautista; Rashmita Rana; Jansen Seguido; Bhargav Parmar; John Clyde Saguimpa; Merlin Moore; M. W. Pleijzier; Mark Larson; Joseph Hsu; Itisha Joshi; Dhara Kakadiya; Amalia Braun; C. Pilapil; Kaushik Parmar; Quinn X. Vanderbeck; Christopher R. Dunne; E. Munnelly; Chan Hyuk Kang; Lena Lörsch; Jin-Min Lee; Lucia Kmecova; Gizem Sancer; Christa A Baker; Jenna Joroff; S. Calle; Yashvi Patel; O. Sato; Janice Salocot; Farzaan Salman; Sebastian Molina-Obando; Mai Bui; Matthew Lichtenberger; Edmark Tamboboy; Katieanne Molloy; Alexis Santana-Cruz; A. Hernandez; Seongbong Yu; Marissa Sorek; Arzoo Diwan; Monika Patel; T. Aiken; Sarah Morejohn; Sanna Koskela; Tansy Yang; D. Lehmann; Jonas Chojetzki; S. Sisodiya; Selden Koolman; P. Shiu; Sky Cho; Annika Bast; Brian Reicher; Marlon Blanquart; Lucy Houghton; Hyungjun Choi; Maria Ioannidou; Matt Collie; Joanna L Eckhardt; Benjamin Gorko; Li Guo; Zhihao Zheng; A. Poh; Marina Lin; István Taisz; Wes Murfin; Á. S. Díez; Nils Reinhard; Peter W. Gibb; Nidhi Patel; Sandeep Kumar; Minsik Yun; Megan Wang; Devon Jones; Lucas Encarnacion-Rivera; A. Oswald; Akanksha Jadia; Mert Erginkaya; N. Drummond; Leonie F. Walter; I. Tastekin; X. Zhong; Yuta Mabuchi; Fernando J. Figueroa Santiago; U. Verma; Nick Byrne; Edda Kunze; T. Crahan; Ryan Margossian; Haein Kim; Iliyan Georgiev; Fabianna Szorenyi; Atsuko Adachi; Benjamin Bargeron; Tomke Stürner; Damian D Demarest; Burak Gür; Andreas Becker; R. Turnbull; A. Morren; Andrea Sandoval; Anthony Moreno-Sanchez; Diego A. Pacheco; Eleni Samara; Haley Croke; Alex G. Thomson; Connor W. Laughland; S. Dutta; Paula Guiomar Alarcón de Antón; Binglin Huang; Patricia Pujols; I. Haber; Amanda J. González-Segarra; Albert Lin; Daniel T. Choe; Veronika Lukyanova; Nino Mancini; Zequan Liu; Tatsuo S. Okubo; Miriam A. Flynn; Gianna Vitelli; M. Laturney; Feng Li; Shuo Cao; Carolina Manyari-Diaz; Hyunsoo Yim; Anh Duc Le; Kate Maier; Seungyun Yu; Yeonju Nam; Daniel Bąba; Amanda Abusaif; Audrey Francis; Jesse Gayk; S. S. Huntress; R. Barajas; Mindy Kim; Xinyu Cui; Gabriella R. Sterne; Anna Li; Keehyun Park; G. Dempsey; Alan Mathew; Jinseong Kim; Taewan Kim; Guanhao Wu; Serene Dhawan; Margarida Brotas; Cheng Zhang; Shanice Bailey; Alexander Del Toro; Kisuk Lee; T. Macrina; C. Schneider-Mizell; S. Popovych; Oluwaseun Ogedengbe; Runzhe Yang; A. Halageri; W. Silversmith; Stephan Gerhard; A. Champion; N. Eckstein; Dodam Ih; N. Kemnitz; M. Castro; Z. Jia; Jingpeng Wu; Eric Mitchell; Barak Nehoran; S. Mu; J. Bae; R. Lu; R. Morey; Kai Kuehner; D. Brittain; C. Jordan; D. J. Anderson; Rudy Behnia; Salil S. Bidaye; A. Borst; Eugenia Chiappe; F. Collman; Kenneth J. Colodner; Andrew M. Dacks; B. Dickson; Jan Funke; Denise Garcia; Stefanie Hampel; V. Hartenstein; Bassem A. Hassan; Charlotte Helfrich-Forster; Wolf Huetteroth; Jinseop S. Kim; Sung Soo Kim; Young-Joon Kim; Jae Young Kwon; W. Lee; G. Linneweber; Gaby Maimon; Richard S. Mann; S. Noselli; Michael J Pankratz; L. Prieto-Godino; J. Read; Michael B Reiser; Katie von Reyn; C. Ribeiro; Kristin Scott; A. Seeds; M. Selcho; Marion Silies; Julie H. Simpson; S. Waddell; Mathias F. Wernet; Rachel I. Wilson; Fred W. Wolf; Zepeng Yao; Nilay Yapici; Meet Zandawala; Marta Costa; H. S. Seung; M. Murthy; D. Bock; G. Jefferis,2024.0,Nature,rescued_no_graph,False,False,True,True,True
work_72265483ca325cf9,Identification of Important Nodes in Directed Biological Networks: A Network Motif Approach,role_bridge,0.8,False,115,,,,,,,,3,False,0,no_graph,7,James R. Anderson / Bryan William Jones,Pei Wang; Jinhu Lü; Xinghuo Yu,2014.0,PLoS ONE,Pei Wang; Jinhu Lü; Xinghuo Yu,2014.0,PLoS ONE,rescued_no_graph,False,False,True,True,True
work_7519484d8a64bfa5,Computer visualization of three-dimensional image data using IMOD.,adjacent_relevant,0.86,False,5611,,,,,,,,3,False,0,no_graph,7,James R. Anderson / Bryan William Jones,J. Kremer; D. Mastronarde; J. Mcintosh,1996.0,Journal of Structural Biology,J. Kremer; D. Mastronarde; J. Mcintosh,1996.0,Journal of Structural Biology,rescued_no_graph,False,False,True,True,True
work_7bbb57ed1549b5bc,Methods for analysis of brain connectivity: An IFCN-sponsored review.,adjacent_relevant,0.78,False,148,,,,,,,,18,False,0,no_graph,43,Franco Pestilli / P. Rossini,P. Rossini; R. Iorio; M. Bentivoglio; G. Bertini; F. Ferreri; C. Gerloff; R. Ilmoniemi; R. Ilmoniemi; F. Miraglia; M. Nitsche; F. Pestilli; M. Rosanova; Y. Shirota; C. Tesoriero; Y. Ugawa; F. Vecchio; Ulf Ziemann; Mark Hallett,2019.0,Clinical Neurophysiology,P. Rossini; R. Iorio; M. Bentivoglio; G. Bertini; F. Ferreri; C. Gerloff; R. Ilmoniemi; R. Ilmoniemi; F. Miraglia; M. Nitsche; F. Pestilli; M. Rosanova; Y. Shirota; C. Tesoriero; Y. Ugawa; F. Vecchio; Ulf Ziemann; Mark Hallett,2019.0,Clinical Neurophysiology,rescued_no_graph,False,False,True,True,True
work_7c9431dcfcc3ff31,webKnossos: efficient online 3D data annotation for connectomics,core_relevant,0.97,False,180,,,,,,,,14,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,K. Boergens; Manuel Berning; Tom Bocklisch; Dominic Bräunlein; F. Drawitsch; Johannes Frohnhofen; Tom Herold; Philipp Otto; Norman Rzepka; Thomas Werkmeister; D. Werner; Georg Wiese; Heiko Wissler; M. Helmstaedter,2017.0,Nature Methods,K. Boergens; Manuel Berning; Tom Bocklisch; Dominic Bräunlein; F. Drawitsch; Johannes Frohnhofen; Tom Herold; Philipp Otto; Norman Rzepka; Thomas Werkmeister; D. Werner; Georg Wiese; Heiko Wissler; M. Helmstaedter,2017.0,Nature Methods,rescued_no_graph,False,False,True,True,True
work_7f1202eef0e8289e,"SynEM, automated synapse detection for connectomics",core_relevant,0.98,False,64,,,,,,,,6,False,0,no_graph,4,M. Helmstaedter / Winfried Denk,B. Staffler; Manuel Berning; K. Boergens; Anjali Gour; Patrick van der Smagt; M. Helmstaedter,2017.0,eLife,B. Staffler; Manuel Berning; K. Boergens; Anjali Gour; Patrick van der Smagt; M. Helmstaedter,2017.0,eLife,rescued_no_graph,False,False,True,True,True
work_8126c1ea07c45313,From simple graphs to the connectome: Networks in neuroimaging,adjacent_relevant,0.85,False,173,,,,,,,,1,False,0,no_graph,5,Olaf Sporns / B. Mišić,O. Sporns,2012.0,NeuroImage,O. Sporns,2012.0,NeuroImage,rescued_no_graph,False,False,True,True,True
work_83fb52fa81473035,JAABA: interactive machine learning for automatic annotation of animal behavior,role_bridge,0.8,False,614,,,,,,,,5,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,Mayank Kabra; A. Robie; M. Rivera-Alba; Steve Branson; K. Branson,2013.0,Nature Methods,Mayank Kabra; A. Robie; M. Rivera-Alba; Steve Branson; K. Branson,2013.0,Nature Methods,rescued_no_graph,False,False,True,True,True
work_8940c7ec97850be8,The UCLA multimodal connectivity database: a web-based platform for brain connectivity matrix sharing and analysis,role_bridge,0.85,False,144,,,,,,,,5,False,0,no_graph,32,S. Bookheimer / M. Díaz-Santos,Jesse A. Brown; Jeff D. Rudie; A. Bandrowski; J. D. Horn; S. Bookheimer,2012.0,Front. Neuroinform.,Jesse A. Brown; Jeff D. Rudie; A. Bandrowski; J. D. Horn; S. Bookheimer,2012.0,Front. Neuroinform.,rescued_no_graph,False,False,True,True,True
work_8a9b4070c9c7d960,Discovering the Human Connectome,adjacent_relevant,0.85,False,143,,,,,,,,1,False,0,no_graph,5,Olaf Sporns / B. Mišić,Olaf Sporns,2012.0,,Olaf Sporns,2012.0,,rescued_no_graph,False,False,True,True,True
work_925c3e324896606e,Microscopy Image Browser: A Platform for Segmentation and Analysis of Multidimensional Datasets,core_relevant,0.88,True,423,,,,,,,,5,False,0,no_graph,165,I. Belevich / E. Jokitalo,I. Belevich; Merja Joensuu; Darshan Kumar; H. Vihinen; E. Jokitalo,2016.0,PLoS Biology,I. Belevich; Merja Joensuu; Darshan Kumar; H. Vihinen; E. Jokitalo,2016.0,PLoS Biology,rescued_no_graph,False,False,True,True,True
work_92a573e17ee62f83,Ssecrett and NeuroTrace: Interactive Visualization and Analysis Tools for Large-Scale Neuroscience Data Sets,core_relevant,0.86,False,74,,,,,,,,8,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,W. Jeong; Johanna Beyer; Markus Hadwiger; C. Law; A. Vázquez; Clay Reid; J. Lichtman; H. Pfister,2010.0,IEEE Computer Graphics and Applications,W. Jeong; Johanna Beyer; Markus Hadwiger; C. Law; A. Vázquez; Clay Reid; J. Lichtman; H. Pfister,2010.0,IEEE Computer Graphics and Applications,rescued_no_graph,False,False,True,True,True
work_975468f3186a2d44,Large-Scale Automatic Reconstruction of Neuronal Processes from Electron Microscopy Images,core_relevant,0.92,False,138,,,,,,,,9,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,V. Kaynig; Amelio Vázquez Reina; Seymour Knowles-Barley; Mike Roberts; T. Jones; N. Kasthuri; E. Miller; J. Lichtman; H. Pfister,2013.0,Medical Image Anal.,V. Kaynig; Amelio Vázquez Reina; Seymour Knowles-Barley; Mike Roberts; T. Jones; N. Kasthuri; E. Miller; J. Lichtman; H. Pfister,2013.0,Medical Image Anal.,rescued_no_graph,False,False,True,True,True
work_9cce9112b143d3f9,A technicolour approach to the connectome,adjacent_relevant,0.72,False,335,,,,,,,,3,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,J. Lichtman; J. Livet; J. Sanes,2008.0,Nature Reviews Neuroscience,J. Lichtman; J. Livet; J. Sanes,2008.0,Nature Reviews Neuroscience,rescued_no_graph,False,False,True,True,True
work_9fcf57e381b11acb,Automated Detection of Synapses in Serial Section Transmission Electron Microscopy Image Stacks,core_relevant,0.96,False,65,,,,,,,,5,False,0,no_graph,8,Javier DeFelipe / Michael W. Reimann,A. Kreshuk; U. Köthe; Elizabeth Pax; D. Bock; F. Hamprecht,2014.0,PLoS ONE,A. Kreshuk; U. Köthe; Elizabeth Pax; D. Bock; F. Hamprecht,2014.0,PLoS ONE,rescued_no_graph,False,False,True,True,True
work_9fd52e39fdad0d0d,Functional complexity emerging from anatomical constraints in the brain: the significance of network modularity and rich-clubs,core_relevant,0.93,False,126,,,,,,,,5,False,0,no_graph,5,Olaf Sporns / B. Mišić,G. Zamora-López; Yuhan Chen; G. Deco; M. Kringelbach; Changsong Zhou,2016.0,Scientific Reports,G. Zamora-López; Yuhan Chen; G. Deco; M. Kringelbach; Changsong Zhou,2016.0,Scientific Reports,rescued_no_graph,False,False,True,True,True
work_a09956f2846bbe45,Large-scale network organization in the avian forebrain: a connectivity matrix and theoretical analysis,adjacent_relevant,0.8,False,227,,,,,,,,5,False,0,no_graph,52,O. Güntürkün / Roland Pusch,M. Shanahan; V. Bingman; Toru Shimizu; Martin Wild; O. Güntürkün,2013.0,Frontiers in Computational Neuroscience,M. Shanahan; V. Bingman; Toru Shimizu; Martin Wild; O. Güntürkün,2013.0,Frontiers in Computational Neuroscience,rescued_no_graph,False,False,True,True,True
work_a22edcbd132ca34a,Comparison of diffusion tractography and tract‐tracing measures of connectivity strength in rhesus macaque connectome,adjacent_relevant,0.82,False,124,,,,,,,,9,False,0,no_graph,5,Olaf Sporns / B. Mišić,M. P. van den Heuvel; M. D. de Reus; Lisa Feldman Barrett; L. H. Scholtens; Fraukje M.T. Coopmans; Ruben Schmidt; T. Preuss; J. Rilling; Longchuan Li,2015.0,Human Brain Mapping,M. P. van den Heuvel; M. D. de Reus; Lisa Feldman Barrett; L. H. Scholtens; Fraukje M.T. Coopmans; Ruben Schmidt; T. Preuss; J. Rilling; Longchuan Li,2015.0,Human Brain Mapping,rescued_no_graph,False,False,True,True,True
work_a4d54fcd6dd11d2c,NeuroMorph: A Toolset for the Morphometric Analysis and Visualization of 3D Models Derived from Electron Microscopy Image Stacks,core_relevant,0.9,False,84,,,,,,,,6,False,0,no_graph,8,Javier DeFelipe / Michael W. Reimann,A. Jorstad; B. Nigro; C. Calì; M. Wawrzyniak; P. Fua; G. Knott,2014.0,Neuroinformatics,A. Jorstad; B. Nigro; C. Calì; M. Wawrzyniak; P. Fua; G. Knott,2014.0,Neuroinformatics,rescued_no_graph,False,False,True,True,True
work_a60d58482fdb3bfa,Holographic Reconstruction of Axonal Pathways in the Human Brain,adjacent_relevant,0.74,False,121,,,,,,,,8,False,0,no_graph,3,Albert Cardona / J. Vogelstein,M. Petersen; Jeffrey Mlakar; S. Haber; M. Parent; Y. Smith; P. Strick; M. Griswold; C. McIntyre,2019.0,Neuron,M. Petersen; Jeffrey Mlakar; S. Haber; M. Parent; Y. Smith; P. Strick; M. Griswold; C. McIntyre,2019.0,Neuron,rescued_no_graph,False,False,True,True,True
work_a76161ef8ea1dd6b,Scalable and Interactive Segmentation and Visualization of Neural Processes in EM Datasets,core_relevant,0.92,False,79,,,,,,,,6,False,0,no_graph,1,J. Lichtman / Hanspeter Pfister,W. Jeong; Johanna Beyer; Markus Hadwiger; Amelio Vázquez Reina; H. Pfister; R. Whitaker,2009.0,IEEE Transactions on Visualization and Computer Graphics,W. Jeong; Johanna Beyer; Markus Hadwiger; Amelio Vázquez Reina; H. Pfister; R. Whitaker,2009.0,IEEE Transactions on Visualization and Computer Graphics,rescued_no_graph,False,False,True,True,True
work_a7ac590f096a331d,"Reconstruction of 1,000 projection neurons reveals new cell types and organization of long-range connectivity in the mouse brain",adjacent_relevant,0.74,False,460,,,,,,,,30,True,28,no_graph,0,Xiaoyin Chen / Yonggang Wang,Johan Winnubst; Erhan Bas; Tiago A. Ferreira; Zhuhao Wu; M. Economo; Patrick Edson; B. J. Arthur; Christopher Bruns; Konrad Rokicki; David M. Schauder; D. J. Olbris; S. D. Murphy; David Ackerman; Cameron Arshadi; P. Baldwin; Regina Blake; A. Elsayed; Mashtura Hasan; D. Ramírez; Bruno Paiva dos Santos; Monet Weldon; A. Zafar; J. Dudman; C. Gerfen; A. Hantman; Wyatt L. Korff; S. Sternson; N. Spruston; K. Svoboda; J. Chandrashekar,2019.0,bioRxiv,Johan Winnubst; Erhan Bas; Tiago A. Ferreira; Zhuhao Wu; M. Economo; Patrick Edson; B. J. Arthur; Christopher Bruns; Konrad Rokicki; David M. Schauder; D. J. Olbris; S. D. Murphy; David Ackerman; Cameron Arshadi; P. Baldwin; Regina Blake; A. Elsayed; Mashtura Hasan; D. Ramírez; Bruno Paiva dos Santos; Monet Weldon; A. Zafar; J. Dudman; C. Gerfen; A. Hantman; Wyatt L. Korff; S. Sternson; N. Spruston; K. Svoboda; J. Chandrashekar,2019.0,bioRxiv,rescued_no_graph,False,False,True,True,True
work_a821a1b9fb48df72,The Developing Human Connectome Project Neonatal Data Release,role_bridge,0.84,False,188,,,,,,,,74,True,72,no_graph,3,Albert Cardona / J. Vogelstein,A. Edwards; D. Rueckert; Stephen M. Smith; Samy Abo Seada; A. Alansary; J. Almalbis; J. Allsop; Jesper L. R. Andersson; T. Arichi; S. Arulkumaran; M. Bastiani; D. Batalle; L. Baxter; J. Božek; E. Braithwaite; J. Brandon; O. Carney; A. Chew; D. Christiaens; Raymond Chung; K. Colford; L. Cordero-Grande; S. Counsell; Harriet Cullen; J. Cupitt; C. Curtis; A. Davidson; M. Deprez; Louise Dillon; K. Dimitrakopoulou; R. Dimitrova; E. Duff; S. Falconer; S. Farahibozorg; S. Fitzgibbon; Jia-Hong Gao; Andreia S. Gaspar; N. Harper; Samuel J. Harrison; E. Hughes; J. Hutter; M. Jenkinson; S. Jbabdi; E. Jones; Vyacheslav R. Karolis; V. Kyriakopoulou; Gregor Lenz; A. Makropoulos; Shaihan J. Malik; L. Mason; Filippo Mortari; C. Nosarti; R. Nunes; Camilla O’Keeffe; J. O’Muircheartaigh; Hamel Patel; Jonathan Passerat-Palmbach; M. Pietsch; A. Price; E. Robinson; M. Rutherford; A. Schuh; S. Sotiropoulos; J. Steinweg; R. Teixeira; T. Tenev; Jacques-Donald Tournier; N. Tusor; A. Uus; Katy Vecchiato; Logan Z. J. Williams; R. Wright; J. Wurie; J. Hajnal,2022.0,Frontiers in Neuroscience,A. Edwards; D. Rueckert; Stephen M. Smith; Samy Abo Seada; A. Alansary; J. Almalbis; J. Allsop; Jesper L. R. Andersson; T. Arichi; S. Arulkumaran; M. Bastiani; D. Batalle; L. Baxter; J. Božek; E. Braithwaite; J. Brandon; O. Carney; A. Chew; D. Christiaens; Raymond Chung; K. Colford; L. Cordero-Grande; S. Counsell; Harriet Cullen; J. Cupitt; C. Curtis; A. Davidson; M. Deprez; Louise Dillon; K. Dimitrakopoulou; R. Dimitrova; E. Duff; S. Falconer; S. Farahibozorg; S. Fitzgibbon; Jia-Hong Gao; Andreia S. Gaspar; N. Harper; Samuel J. Harrison; E. Hughes; J. Hutter; M. Jenkinson; S. Jbabdi; E. Jones; Vyacheslav R. Karolis; V. Kyriakopoulou; Gregor Lenz; A. Makropoulos; Shaihan J. Malik; L. Mason; Filippo Mortari; C. Nosarti; R. Nunes; Camilla O’Keeffe; J. O’Muircheartaigh; Hamel Patel; Jonathan Passerat-Palmbach; M. Pietsch; A. Price; E. Robinson; M. Rutherford; A. Schuh; S. Sotiropoulos; J. Steinweg; R. Teixeira; T. Tenev; Jacques-Donald Tournier; N. Tusor; A. Uus; Katy Vecchiato; Logan Z. J. Williams; R. Wright; J. Wurie; J. Hajnal,2022.0,Frontiers in Neuroscience,rescued_no_graph,False,False,True,True,True
work_aa67a7c25f2f435b,Lead-DBS v2: Towards a comprehensive pipeline for deep brain stimulation imaging,role_bridge,0.86,False,698,,,,,,,,19,False,0,no_graph,3,Albert Cardona / J. Vogelstein,A. Horn; Ningfei Li; T. Dembek; A. Kappel; C. Boulay; S. Ewert; A. Tietze; A. Husch; T. Perera; W. Neumann; M. Reisert; Hang Si; R. Oostenveld; C. Rorden; F. Yeh; Qianqian Fang; T. Herrington; J. Vorwerk; A. Kühn,2018.0,bioRxiv,A. Horn; Ningfei Li; T. Dembek; A. Kappel; C. Boulay; S. Ewert; A. Tietze; A. Husch; T. Perera; W. Neumann; M. Reisert; Hang Si; R. Oostenveld; C. Rorden; F. Yeh; Qianqian Fang; T. Herrington; J. Vorwerk; A. Kühn,2018.0,bioRxiv,rescued_no_graph,False,False,True,True,True
work_abf215762dd88bd3,The Retrosplenial Cortex: Intrinsic Connectivity and Connections with the (Para)Hippocampal Region in the Rat. An Interactive Connectome,adjacent_relevant,0.79,False,226,,,,,,,,4,False,0,no_graph,177,Jørgen Sugar / Natalie L. M. Cappaert,Jørgen Sugar; M. Witter; N. V. Strien; Natalie L. M. Cappaert,2011.0,Front. Neuroinform.,Jørgen Sugar; M. Witter; N. V. Strien; Natalie L. M. Cappaert,2011.0,Front. Neuroinform.,rescued_no_graph,False,False,True,True,True
work_ad46a1f8c544946f,FANMOD: a tool for fast network motif detection,role_bridge,0.85,False,791,,,,,,,,2,False,0,no_graph,178,S. Wernicke / Florian Rasche,S. Wernicke; Florian Rasche,2006.0,Bioinform.,S. Wernicke; Florian Rasche,2006.0,Bioinform.,rescued_no_graph,False,False,True,True,True
