paper_id,title,abstract,year,venue,citation_count,doi,pmid,arxiv_id,publication_types,publication_date,url,fields_of_study,fields_of_study_provenance,authors,query_ids,query_axes,retrieval_channels,keep,scope_reasons,direct_scope_hits,resolution_hits,network_hits,qc_hits,infrastructure_hits,health_hits,people_development_hits,macroscale_hits,core_refs_cited,core_citers,core_direct_proximity,is_retained,is_core,bridge_origin,macroscale_flag,bridge_training_outreach,bridge_health,bridge_proofreading_annotation,bridge_infrastructure_methods,bridge_network_science,bridge_any,bridge_review_class
61bd903d9f14720bdf845b28520f25bf7e388228,A Nonverbal Language for Imagining and Learning: Dance Education in K–12 Curriculum,,2008.0,,152,10.3102/0013189x08326032,,,JournalArticle,2008-11-01,https://www.semanticscholar.org/paper/61bd903d9f14720bdf845b28520f25bf7e388228,Education;Art,Education|s2-fos-model;Art|s2-fos-model,J. Hanna,,,1hop_citations,False,,,,,,,,curriculum;education,,1,0,1,False,False,recovered_keep_false,False,True,False,False,False,False,True,role_bridge_review
9a1ed876196ec9733acb1daa6d65e35ff0414291,A database of human segmented natural images and its application to evaluating segmentation algorithms and measuring ecological statistics,,2001.0,Proceedings Eighth IEEE International Conference on Computer Vision. ICCV 2001,8931,10.1109/iccv.2001.937655,,,JournalArticle;Conference,2001-07-07,https://www.semanticscholar.org/paper/9a1ed876196ec9733acb1daa6d65e35ff0414291,Computer Science;Environmental Science,Computer Science|s2-fos-model;Environmental Science|s2-fos-model,David R. Martin; Charless C. Fowlkes; Doron Tal; Jitendra Malik,,,1hop_references,False,,,,,,database,,,,0,3,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
6d441a8f744feb78fb8ba46ae76216ae14b76cec,Flexible Learning-Free Segmentation and Reconstruction for Sparse Neuronal Circuit Tracing,"Imaging is a dominant strategy for data collection in neuroscience, yielding stacks of images that often scale to gigabytes of data for a single experiment. Machine learning algorithms from computer vision can serve as a pair of virtual eyes that tirelessly processes these images, automatically constructing more complete and realistic circuits. In practice, such algorithms are often too error-prone and computationally expensive to be immediately useful. We address these shortcomings with a new fast, flexible, learning-free method for sparse segmentation and reconstruction of neural volumes. Unlike learning methods, our Flexible Learning-free Reconstruction of Imaged Neural volumes (FLoRIN) pipeline exploits structure-specific contextual clues and requires no training. This approach generalizes across different modalities, including serially-sectioned scanning electron microscopy (sSEM) of genetically labeled and contrast enhanced processes, spectral confocal reflectance (SCoRe) microscopy, and high-energy synchrotron X-ray microtomography (μCT) of large tissue volumes. We deploy the FLoRIN pipeline on newly published and novel mouse datasets, demonstrating the high biological fidelity of the pipeline’s reconstructions, which are of sufficient quality for preliminary biological study. Compared to existing supervised learning methods, it is both significantly faster (up to several orders of magnitude) and produces high-quality reconstructions that are robust to noise and artifacts.",2018.0,bioRxiv,0,10.1101/278515,,,,2018-03-08,https://www.semanticscholar.org/paper/6d441a8f744feb78fb8ba46ae76216ae14b76cec,Computer Science,Computer Science|s2-fos-model,A. Shahbazi; Jeffery Kinnison; Rafael Vescovi; Ming Du; Robert Hill; Maximilian Jösch; Marc M. Takeno; Hongkui Zeng; N. D. da Costa; J. Grutzendler; N. Kasthuri; W. Scheirer,,network_science,1hop_citations,False,,,electron microscopy,graph,,,,training,,6,0,6,False,False,recovered_keep_false,False,False,False,False,False,True,True,role_bridge_review
d27e3c0284b261d251c881155e780f1c939302c8,BigDataViewer: visualization and processing for large image data sets,,2015.0,Nature Methods,130,10.1038/nmeth.3392,26020499.0,,LettersAndComments,2015-05-28,https://www.semanticscholar.org/paper/d27e3c0284b261d251c881155e780f1c939302c8,Computer Science;Biology,Computer Science|s2-fos-model;Biology|s2-fos-model,T. Pietzsch; S. Saalfeld; S. Preibisch; P. Tomančák,,,1hop_references,False,,,,,,visualization,,,,0,3,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
da6abec22f3026593a17d7251656739141057105,NuGraph: Graph-Based Reasoning over 3D Primitives for Nucleus Segmentation Correction,"Correcting segmentation errors in large-scale 3D nuclei reconstructions requires reasoning about which fragments belong to the same nucleus across densely packed regions. Existing correction methods rely on local pairwise fragment matching, which cannot resolve the global topology of nuclear clusters and fails to recover missing morphology. We propose NuGraph, a graph-based reasoning framework that operates over atomic 3D primitives obtained by decomposing erroneous masks. NuGraph encodes primitive geometry via a 3D point-cloud backbone and performs global relational reasoning through graph attention, capturing inter-primitive dependencies across entire clusters rather than isolated pairs. A primitive–proposal contrastive loss aligns local primitive features with nucleuslevel semantics, improving grouping accuracy in dense regions. The resulting proposals are then refined by a shaperefinement network that predicts signed distance fields to restore smooth morphology. To train without manual error annotations, we develop a self-supervised data engine that synthesizes realistic segmentation errors from clean nuclei labels. To benchmark correction at brain scale, we curate NucEMFix, the first brain-wide EM benchmark of nuclei error cases across FAFB and MICrONS (8,000+ annotated error nuclei). NuGraph attains 87.99% F1 on NucEMFix-F (FAFB) and 86.20% on NucEMFix-M (MICrONS), outperforming both re-segmentation baselines (e.g., +8.6% over nnU-Net) and pairwise correction methods, while reducing curation effort by over 100× relative to manual proofreading. Code and data are available at https://mingzhiwang618.github.io/NucEMFix.",2026.0,bioRxiv,0,10.64898/2026.05.16.725603,,,,2026-05-19,https://www.semanticscholar.org/paper/da6abec22f3026593a17d7251656739141057105,Computer Science,Computer Science|s2-fos-model,Mingzhi Wang; Peng Liu; Yi Zhao; Bingzhang Wang; Jia Wan; Liqiang Nie; Donglai Wei,,network_science;proofreading_qc,1hop_citations,False,,,,graph,annotation;proofread;segmentation error,annotation;cloud,,,,7,0,7,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
b9c97ad6a87b518a7403c2ef8bc98e8e301a1cf1,FGNet: Leveraging Feature-Guided Attention to Refine SAM2 for 3D EM Neuron Segmentation,"Accurate segmentation of neural structures in Electron Microscopy (EM) images is paramount for neuroscience. However, this task is challenged by intricate morphologies, low signal-to-noise ratios, and scarce annotations, limiting the accuracy and generalization of existing methods. To address these challenges, we seek to leverage the priors learned by visual foundation models on a vast amount of natural images to better tackle this task. Specifically, we propose a novel framework that can effectively transfer knowledge from Segment Anything 2 (SAM2), which is pre-trained on natural images, to the EM domain. We first use SAM2 to extract powerful, general-purpose features. To bridge the domain gap, we introduce a Feature-Guided Attention module that leverages semantic cues from SAM2 to guide a lightweight encoder, the Fine-Grained Encoder (FGE), in focusing on these challenging regions. Finally, a dual-affinity decoder generates both coarse and refined affinity maps. Experimental results demonstrate that our method achieves performance comparable to state-of-the-art (SOTA) approaches with the SAM2 weights frozen. Upon further fine-tuning on EM data, our method significantly outperforms existing SOTA methods. This study validates that transferring representations pre-trained on natural images, when combined with targeted domain-adaptive guidance, can effectively address the specific challenges in neuron segmentation.",2025.0,AAAI Conference on Artificial Intelligence,1,10.48550/arxiv.2511.13063,,2511.13063,JournalArticle;Conference,2025-11-17,https://www.semanticscholar.org/paper/b9c97ad6a87b518a7403c2ef8bc98e8e301a1cf1,Computer Science,Computer Science|s2-fos-model,Zhenghua Li; Hang Chen; Zihao Sun; Kai Li; Xiaolin Hu,,,1hop_citations,False,,,electron microscopy,,annotation,annotation,,,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
33e2e884a5f6a262d5e664760a3503f13a26a7ef,FISBe: A Real-World Benchmark Dataset for Instance Segmentation of Long-Range thin Filamentous Structures,"Instance segmentation of neurons in volumetric light microscopy images of nervous systems enables ground-breaking research in neuroscience by facilitating joint functional and morphological analyses of neural circuits at cel-lular resolution. Yet said multi-neuron light microscopy data exhibits extremely challenging properties for the task of instance segmentation: Individual neurons have long-ranging, thin filamentous and widely branching morpholo-gies, multiple neurons are tightly inter-weaved, and par-tial volume effects, uneven illumination and noise inherent to light microscopy severely impede local disentan-gling as well as long-range tracing of individual neurons. These properties reflect a current key challenge in machine learning research, namely to effectively capture long-range dependencies in the data. While respective method-ological research is buzzing, to date methods are typically benchmarked on synthetic datasets. To address this gap, we release the FlyLight Instance Segmentation Benchmark (FISBe) dataset, the first publicly available multi-neuron light microscopy dataset with pixel-wise annotations. In addition, we define a set of instance segmentation metrics for benchmarking that we designed to be meaningful with regard to downstream analyses. Lastly, we provide three baselines to kick off a competition that we envision to both advance the field of machine learning regarding methodology for capturing long-range data dependencies, and facilitate scientific discovery in basic neuroscience. Project page: https://kainmueller-lab.github.io/jisbe.",2024.0,Computer Vision and Pattern Recognition,2,10.1109/cvpr52733.2024.02100,,2404.00130,JournalArticle;Conference,2024-03-29,https://www.semanticscholar.org/paper/33e2e884a5f6a262d5e664760a3503f13a26a7ef,Computer Science;Biology;Materials Science,Computer Science|s2-fos-model;Biology|s2-fos-model;Materials Science|s2-fos-model,Lisa Mais; Peter Hirsch; Claire Managan; Ramya Kandarpa; J. L. Rumberger; Annika Reinke; Lena Maier-Hein; Gudrun Ihrke; Dagmar Kainmüller,,,1hop_citations,False,,,,,annotation,annotation,,,,3,0,3,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
f1aa892eb6c00bf83c94f86abe7a59f0e3f1549e,Learning Multiscale Consistency for Self-Supervised Electron Microscopy Instance Segmentation,"Electron microscopy (EM) images are notoriously challenging to segment due to their complex structures and lack of effective annotations. Fortunately, large-scale self-supervised pretraining offers a promising solution by allowing us to acquire prior knowledge of cell and subcellular tissue structures, which can significantly improve EM instance segmentation results. However, most existing pretraining methods fail to capture the crucial local information that is essential for EM images, instead focusing only on high-level semantic information. In this paper, we propose a novel pretraining framework that leverages multiscale visual representations to adapt to the complex structures of EM images. Our framework achieves instance-level alignment by maximizing the consistency between strongly and weakly augmented images, while also incorporating a cross-attention mechanism to match multiscale features and encode more low-level information into high-level semantics. Most importantly, our approach employs multi-task optimization on the feature pyramid, enabling multiscale pixel restoration and feature comparison. We extensively pretrain our method on four large-scale EM datasets and demonstrate significant gains on neuron and mitochondria segmentation tasks. Code is available at https://github.com/ydchen0806/MS-Con-EM-Seg.",2023.0,"IEEE International Conference on Acoustics, Speech, and Signal Processing",27,10.1109/icassp48485.2024.10446055,,2308.09917,JournalArticle;Conference,2023-08-19,https://www.semanticscholar.org/paper/f1aa892eb6c00bf83c94f86abe7a59f0e3f1549e,Computer Science;Engineering,Computer Science|s2-fos-model;Engineering|s2-fos-model,Yinda Chen; Wei Huang; Xiaoyu Liu; Qi Chen; Zhiwei Xiong,,,1hop_citations,False,,,electron microscopy,,annotation,annotation,,training,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
9b11f5e8b40b109cb774e29e5cf5a5baa8beeed8,Generative Text-Guided 3D Vision-Language Pretraining for Unified Medical Image Segmentation,"Vision-Language Pretraining (VLP) has demonstrated remarkable capabilities in learning visual representations from textual descriptions of images without annotations. Yet, effective VLP demands large-scale image-text pairs, a resource that suffers scarcity in the medical domain. Moreover, conventional VLP is limited to 2D images while medical images encompass diverse modalities, often in 3D, making the learning process more challenging. To address these challenges, we present Generative Text-Guided 3D Vision-Language Pretraining for Unified Medical Image Segmentation (GTGM), a framework that extends of VLP to 3D medical images without relying on paired textual descriptions. Specifically, GTGM utilizes large language models (LLM) to generate medical-style text from 3D medical images. This synthetic text is then used to supervise 3D visual representation learning. Furthermore, a negative-free contrastive learning objective strategy is introduced to cultivate consistent visual representations between augmented 3D medical image patches, which effectively mitigates the biases associated with strict positive-negative sample pairings. We evaluate GTGM on three imaging modalities - Computed Tomography (CT), Magnetic Resonance Imaging (MRI), and electron microscopy (EM) over 13 datasets. GTGM's superior performance across various medical image segmentation tasks underscores its effectiveness and versatility, by enabling VLP extension into 3D medical imagery while bypassing the need for paired text.",2023.0,arXiv.org,62,10.48550/arxiv.2306.04811,,2306.04811,JournalArticle,2023-06-07,https://www.semanticscholar.org/paper/9b11f5e8b40b109cb774e29e5cf5a5baa8beeed8,Medicine;Computer Science,Medicine|s2-fos-model;Computer Science|s2-fos-model,Yinda Chen; Che Liu; Wei Huang; Sibo Cheng; Rossella Arcucci; Zhiwei Xiong,,network_science,1hop_citations,False,,,electron microscopy,graph,annotation,annotation,,training,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
defb94d732c2d366953f38e715cba046a728a986,Semi-Supervised Neuron Segmentation via Reinforced Consistency Learning,"Emerging deep learning-based methods have enabled great progress in automatic neuron segmentation from Electron Microscopy (EM) volumes. However, the success of existing methods is heavily reliant upon a large number of annotations that are often expensive and time-consuming to collect due to dense distributions and complex structures of neurons. If the required quantity of manual annotations for learning cannot be reached, these methods turn out to be fragile. To address this issue, in this article, we propose a two-stage, semi-supervised learning method for neuron segmentation to fully extract useful information from unlabeled data. First, we devise a proxy task to enable network pre-training by reconstructing original volumes from their perturbed counterparts. This pre-training strategy implicitly extracts meaningful information on neuron structures from unlabeled data to facilitate the next stage of learning. Second, we regularize the supervised learning process with the pixel-level prediction consistencies between unlabeled samples and their perturbed counterparts. This improves the generalizability of the learned model to adapt diverse data distributions in EM volumes, especially when the number of labels is limited. Extensive experiments on representative EM datasets demonstrate the superior performance of our reinforced consistency learning compared to supervised learning, i.e., up to 400% gain on the VOI metric with only a few available labels. This is on par with a model trained on ten times the amount of labeled data in a supervised manner. Code is available at https://github.com/weih527/SSNS-Net.",2022.0,IEEE Transactions on Medical Imaging,75,10.1109/tmi.2022.3176050,35584076.0,,JournalArticle,2022-05-18,https://www.semanticscholar.org/paper/defb94d732c2d366953f38e715cba046a728a986,Computer Science,Computer Science|s2-fos-model,Wei Huang; C. Chen; Zhiwei Xiong; Yueyi Zhang; Xuejin Chen; Xiaoyan Sun; Feng Wu,,,1hop_citations,False,,,electron microscopy,,annotation,annotation,,training,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
2cba1d4a2fae50cfe585aca027f41ec40d72068b,Large-scale image segmentation based on distributed clustering algorithms,"Many approaches to 3D image segmentation are based on hierarchical clustering of supervoxels into image regions. Here we describe a distributed algorithm capable of handling a tremendous number of supervoxels. The algorithm works recursively, the regions are divided into chunks that are processed independently in parallel by multiple workers. At each round of the recursive procedure, the chunk size in all dimensions are doubled until a single chunk encompasses the entire image. The final result is provably independent of the chunking scheme, and the same as if the entire image were processed without division into chunks. This is nontrivial because a pair of adjacent regions is scored by some statistical property (e.g. mean or median) of the affinities at the interface, and the interface may extend over arbitrarily many chunks. The trick is to delay merge decisions for regions that touch chunk boundaries, and only complete them in a later round after the regions are fully contained within a chunk. We demonstrate the algorithm by clustering an affinity graph with over 1.5 trillion edges between 135 billion supervoxels derived from a 3D electron microscopic brain image.",2021.0,arXiv.org,18,,,2106.10795,JournalArticle,2021-06-21,https://www.semanticscholar.org/paper/2cba1d4a2fae50cfe585aca027f41ec40d72068b,Computer Science,Computer Science|s2-fos-model,R. Lu; A. Zlateski; H. Seung,,network_science,1hop_citations;1hop_references,False,,,,graph,,distributed,,,,1,7,8,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
efd6c985ac11da465b4cefa7244ce0fd4f34ea69,Proposal-Free Volumetric Instance Segmentation from Latent Single-Instance Masks,"This work introduces a new proposal-free instance segmentation method that builds on single-instance segmentation masks predicted across the entire image in a sliding window style. In contrast to related approaches, our method concurrently predicts all masks, one for each pixel, and thus resolves any conflict jointly across the entire image. Specifically, predictions from overlapping masks are combined into edge weights of a signed graph that is subsequently partitioned to obtain all final instances concurrently. The result is a parameter-free method that is strongly robust to noise and prioritizes predictions with the highest consensus across overlapping masks. All masks are decoded from a low dimensional latent representation, which results in great memory savings strictly required for applications to large volumetric images. We test our method on the challenging CREMI 2016 neuron segmentation benchmark where it achieves competitive scores. Electronic supplementary material The online version of this chapter (10.1007/978-3-030-71278-5_24) contains supplementary material, which is available to authorized users.",2020.0,German Conference on Pattern Recognition,8,10.1007/978-3-030-71278-5_24,,2009.04998,JournalArticle,2020-09-10,https://www.semanticscholar.org/paper/efd6c985ac11da465b4cefa7244ce0fd4f34ea69,Computer Science,Computer Science|s2-fos-model,Alberto Bailoni; Constantin Pape; Steffen Wolf; A. Kreshuk; F. Hamprecht,,network_science,1hop_citations,False,,,,graph,,version,,,,2,0,2,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
ecdb8391072425d1dd6c0ae6aa8222374d39212b,Leveraging Domain Knowledge to Improve Microscopy Image Segmentation With Lifted Multicuts,"The throughput of electron microscopes has increased significantly in recent years, enabling detailed analysis of cell morphology and ultrastructure. Analysis of neural circuits at single-synapse resolution remains the flagship target of this technique, but applications to cell and developmental biology are also starting to emerge at scale. The amount of data acquired in such studies makes manual instance segmentation, a fundamental step in many analysis pipelines, impossible. While automatic segmentation approaches have improved significantly thanks to the adoption of convolutional neural networks, their accuracy still lags behind human annotations and requires additional manual proof-reading. A major hindrance to further improvements is the limited field of view of the segmentation networks preventing them from exploiting the expected cell morphology or other prior biological knowledge which humans use to inform their segmentation decisions. In this contribution, we show how such domain-specific information can be leveraged by expressing it as long-range interactions in a graph partitioning problem known as the lifted multicut problem. Using this formulation, we demonstrate significant improvement in segmentation accuracy for three challenging EM segmentation problems from neuroscience and cell biology.",2019.0,Front. Comput. Sci.,21,10.3389/fcomp.2019.00006,,1905.10535,JournalArticle,2019-05-25,https://www.semanticscholar.org/paper/ecdb8391072425d1dd6c0ae6aa8222374d39212b,Computer Science;Biology;Materials Science,Computer Science|s2-fos-model;Biology|s2-fos-model;Materials Science|s2-fos-model,Constantin Pape; A. Matskevych; A. Wolny; Julian Hennies; Giulia Mizzon; Marion Louveaux; J. Musser; A. Maizel; D. Arendt; A. Kreshuk,,network_science,1hop_citations;1hop_references,False,,,synapse;ultrastruct,graph,annotation,annotation,,,,6,3,9,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
55c1d3a71da590b3948dee378ec4d125e33fb4e3,Tracing in 2D to Reduce the Annotation Effort for 3D Deep Delineation,"The difficulty of obtaining annotations to build training databases still slows down the adoption of recent deep learning approaches for biomedical image analysis. In this paper, we show that we can train a Deep Net to perform 3D volumetric delineation given only 2D annotations in Maximum Intensity Projections (MIP) of the training volumes. This significantly reduces the annotation time: We conducted a user study that suggests that annotating 2D projections is on average twice as fast as annotating the original 3D volumes. Our technical contribution is a loss function that evaluates a 3D prediction against annotations of 2D projections. It is inspired by space carving, a classical approach to reconstructing complex 3D shapes from arbitrarily-positioned cameras. It can be used to train any deep network with volumetric output, without the need to change the network's architecture. Substituting the loss is all it takes to enable 2D annotations in an existing training setup. In extensive experiments on 3D light microscopy images of neurons and retinal blood vessels, and on Magnetic Resonance Angiography (MRA) brain scans, we show that, when trained on projection annotations, deep delineation networks perform as well as when they are trained using costlier 3D annotations.",2018.0,Medical Image Anal.,24,10.1016/j.media.2019.101590,31841949.0,1811.10508,JournalArticle,2018-11-26,https://www.semanticscholar.org/paper/55c1d3a71da590b3948dee378ec4d125e33fb4e3,Computer Science;Medicine,Computer Science|s2-fos-model;Medicine|s2-fos-model,M. Koziński; Agata Mosinska; M. Salzmann; P. Fua,,network_science,1hop_citations,False,,,,graph,annotation,annotation;database,,training,,1,0,1,False,False,recovered_keep_false,False,False,False,True,False,False,True,role_bridge_review
f098f7d0e6b76fe9372d5746c541d068b8152e1e,Studying zebrafish nervous system structure and function in health and disease with electron microscopy,"Zebrafish (Danio rerio) is a well‐established model for studying the nervous system. Findings in zebrafish often inform studies on human diseases of the nervous system and provide crucial insight into disease mechanisms. The functions of the nervous system often rely on communication between neurons. Signal transduction is achieved via release of signaling molecules in the form of neuropeptides or neurotransmitters at synapses. Snapshots of membrane dynamics of these processes are imaged by electron microscopy. Electron microscopy can reveal ultrastructure and thus synaptic processes. This is crucial both for mapping synaptic connections and for investigating synaptic functions. In addition, via volumetric electron microscopy, the overall architecture of the nervous system becomes accessible, where structure can inform function. Electron microscopy is thus of particular value for studying the nervous system. However, today a plethora of electron microscopy techniques and protocols exist. Which technique is most suitable highly depends on the research question and scope as well as on the type of tissue that is examined. This review gives an overview of the electron microcopy techniques used on the zebrafish nervous system. It aims to give researchers a guide on which techniques are suitable for their specific questions and capabilities as well as an overview of the capabilities of electron microscopy in neurobiological research in the zebrafish model.",2023.0,"Development, Growth and Differentiation",3,10.1111/dgd.12890,37740826.0,,Review;JournalArticle,2023-09-23,https://www.semanticscholar.org/paper/f098f7d0e6b76fe9372d5746c541d068b8152e1e,Biology;Medicine,Biology|s2-fos-model;Medicine|s2-fos-model,S. Markert,,health_translation,1hop_citations,False,,,electron microscopy;synapse;synaptic;ultrastruct,,,,disease,,,7,0,7,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
dbdd12988bc177a269e23265f3026c878f8bafbc,"MagC, magnetic collection of ultrathin sections for volumetric correlative light and electron microscopy","The non-destructive collection of ultrathin sections onto silicon wafers for post-embedding staining and volumetric correlative light and electron microscopy traditionally requires exquisite manual skills and is tedious and unreliable. In MagC introduced here, sample blocks are augmented with a magnetic resin enabling remote actuation and collection of hundreds of sections on wafer. MagC allowed the correlative visualization of neuroanatomical tracers within their ultrastructural volumetric electron microscopy context.",2019.0,bioRxiv,21,10.7554/elife.45696,31294691.0,,JournalArticle,2019-01-26,https://www.semanticscholar.org/paper/dbdd12988bc177a269e23265f3026c878f8bafbc,Materials Science;Engineering;Physics,Materials Science|s2-fos-model;Engineering|s2-fos-model;Physics|s2-fos-model,Thomas Templier,,,1hop_citations;1hop_references,False,,,electron microscopy;ultrastruct,,,visualization,,,,2,2,4,False,False,recovered_keep_false,False,False,False,False,True,False,True,role_bridge_review
dd86077bceb849172387ce94b9f120b4a1366046,Olfactory Testing and Gray Matter Volume: A Combined Approach to Predict the Conversion to Alzheimer,"Background/Objectives: Olfactory decline is common in normal aging and frequent in neurodegenerative diseases such as Alzheimer’s disease (AD). Therefore, it has been suggested as a marker for the Mild Cognitive Impairment (MCI) progression to AD. Although suggested, the relationship between olfactory deficits and cerebral atrophy in MCI conversion to AD is still debated. This study aims at investigating the olfaction-related morphological and behavioural alterations in MCI in order to understand whether they can predict the progression to AD. Methods: Twenty-seven MCI patients and thirty-five healthy controls (HCs) took part in the study, with follow-up showing conversion to AD in thirteen patients (converter-MCI, cMCI). The Burgarth Sniffin’ Sticks Tests (threshold—TT, discrimination—DT, identification—IT) assessed the olfactory capacities. The Voxel-Based Morphometry (VBM) analysis investigated the atrophic patterns. Results: The Receiving Operating Characteristics analyses demonstrated that DT and IT could distinguish HC from MCI (DT Area Under Curve—AUC = 0.8; IT AUC = 0.8), as well as cMCI from sMCI (stable) patients (DT AUC = 0.7; IT AUC = 0.6), similarly to memory and executive functions tests. Olfactory performance positively correlated with memory tests in sMCI (all rhos ≥ 0.8, all ps < 0.01), whereas it positively correlated with executive functions in cMCI (all rhos ≥ 0.6, all ps < 0.05). VBM results revealed distinct atrophic patterns in cMCI, especially in the olfactory cortex, that were already present at the MCI diagnosis, before AD conversion. A larger volume of the olfactory cortex was associated with better memory and executive functions. Conclusions: Quantitative olfactory and morphological patterns represent non-invasive, predictive biomarkers of the MCI progression to AD; thus, their assessments at MCI onset allows earlier interventions for MCI patients.",2025.0,Brain Science,3,10.3390/brainsci15030310,40149831.0,,JournalArticle,2025-03-01,https://www.semanticscholar.org/paper/dd86077bceb849172387ce94b9f120b4a1366046,Medicine,Medicine|s2-fos-model,C. Casadio; Daniela Ballotta; Francesco Ricci; Vanessa Zanelli; Omar Carpentiero; Maria Giulia Corni; Elisa Bardi; Nicola Filippini; Fausta Lui; P. Nichelli; Maria Angela Molinari; F. Benuzzi,,health_translation,1hop_references,False,,,,,,version,alzheimer;disease;neurodegener;patient,,,0,2,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
59275020485580e90038d7ec1ff06d29f5c0e82f,Network Biomarkers of Alzheimer’s Disease Risk Derived from Joint Volume and Texture Covariance Patterns in Mouse Models,"Alzheimer’s disease (AD) lacks effective cures and is typically detected after substantial pathological changes have occurred, making intervention challenging. Early detection and understanding of risk factors and their downstream effects are therefore crucial. Animal models provide valuable tools to study these prodromal stages. We investigated various levels of genetic risk for AD using mice expressing the three major human APOE alleles in place of mouse APOE. We leverage these mouse models utilizing high-resolution magnetic resonance diffusion imaging, due to its ability to provide multiple parameters that can be analysed jointly. We examine how APOE genotype interacts with age, sex, diet, and immunity to yield jointly discernable changes in regional brain volume and fractional anisotropy, a sensitive metric for brain water diffusion. Our results demonstrate that genotype strongly influences the caudate putamen, pons, cingulate cortex, and cerebellum, while sex affects the amygdala and piriform cortex bilaterally. Immune status impacts numerous regions, including the parietal association cortices, thalamus, auditory cortex, V1, and bilateral dentate cerebellar nuclei. Risk factor interactions particularly affect the amygdala, thalamus, and pons. APOE2 mice on a regular diet exhibited the fewest temporal changes, suggesting resilience, while APOE3 mice showed minimal effects from a high-fat diet (HFD). HFD amplified aging effects across multiple brain regions. The interaction of AD risk factors, including diet, revealed significant changes in the periaqueductal gray, pons, amygdala, inferior colliculus, M1, and ventral orbital cortex. Future studies should investigate the mechanisms underlying these coordinated changes in volume and texture, potentially by examining network similarities in gene expression and metabolism, and their relationship to structural pathways involved in neurodegenerative disease progression.",2025.0,bioRxiv,2,10.1101/2025.02.05.636582,39975084.0,,JournalArticle,2025-02-06,https://www.semanticscholar.org/paper/59275020485580e90038d7ec1ff06d29f5c0e82f,Medicine;Computer Science,Medicine|s2-fos-model;Computer Science|s2-fos-model,Eric W. Bridgeford; Jaewon Chung; Robert J Anderson; A. Mahzarnia; Jacques A Stout; H. Moon; Z. Han; J. Vogelstein; Alexandra Badea,,health_translation,1hop_references,False,,,,,,,alzheimer;disease;neurodegener;patholog,,,0,2,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
3d89e11806d25a587df6466f282b9ac7f221111c,"A Brief History of the Progress in Our Understanding of Genetics and Lifestyle, Especially Diet, in the Risk of Alzheimer’s Disease","The two major determining factors for Alzheimer’s disease (AD) are genetics and lifestyle. Alleles of the apolipoprotein E (APOE) gene play important roles in the development of late-onset AD, with APOE ɛ4 increasing risk, APOE ɛ3 being neutral, and APOE ɛ2 reducing risk. Several modifiable lifestyle factors have been studied in terms of how they can modify the risk of AD. Among these factors are dietary pattern, nutritional supplements such as omega-3 fatty acids, and B vitamins, physical exercise, and obesity, and vitamin D. The Western diet increases risk of AD, while dietary patterns such as the Mediterranean and vegetarian/vegan diets reduce risk. Foods associated with reduced risk include coffee, fruits and vegetables, whole grains and legumes, and fish, while meat and ultraprocessed foods are associated with increased risk, especially when they lead to obesity. In multi-country ecological studies, the amount of meat in the national diet has the highest correlation with risk of AD. The history of research regarding dietary patterns on risk of AD is emphasized in this review. The risk of AD can be modified starting at least by mid-life. People with greater genetic risk for AD would benefit more by choosing lifestyle factors to reduce and/or delay incidence of AD.",2024.0,Journal of Alzheimer's Disease,12,10.3233/jad-240658,39121130.0,,Review;JournalArticle,2024-08-06,https://www.semanticscholar.org/paper/3d89e11806d25a587df6466f282b9ac7f221111c,Medicine;History,Medicine|s2-fos-model;History|s2-fos-model,William B. Grant,,health_translation,1hop_references,False,,,,,,,alzheimer;disease,,,0,2,2,False,False,recovered_keep_false,False,False,True,False,False,False,True,role_bridge_review
