work_id,stem,title,year,authors,venue,doi,landing_url,catalog_url,pdf_status,pdf_path,pdf_url,pdf_link,era,inclusion_role,time_role,in_analysis_base,in_degree,out_degree,k_core,year_cites_percentile,cites,in_core,source_group,decision,datasets,stages,organism,axis,method,pipeline_stage,registry_dataset,biological_application,bridge,field_synthesis,training_outreach,health_translation,abstract_missing,tag_source,why
work_dba0d0b696c23844,doi_10.1371_journal.pcbi.1007974,Synaptic polarity and sign-balance prediction using gene expression data in the Caenorhabditis elegans chemical synapse neuronal connectome network,2020,B. Fenyves; Gábor S. Szilágyi; Zsolt Vassy; C. Sőti; P. Csermely,bioRxiv,10.1371/journal.pcbi.1007974,https://doi.org/10.1371/journal.pcbi.1007974,https://arxiv.org/pdf/2101.05177.pdf,downloaded,files/doi_10.1371_journal.pcbi.1007974.pdf,https://arxiv.org/pdf/2101.05177.pdf,files/doi_10.1371_journal.pcbi.1007974.pdf,2020,contemporary,contemporary,1,10,13,9,59,26,1,core_audit,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_dbbbdb49a3ef71f8,doi_10.1016_j.conb.2026.103175,Sexual dimorphism in the nervous system: Three principles from the nematode C. elegans,2026,Douglas S. Portman; Chance Bainbridge; Zachary Ward; Jiarui Zhang,Current Opinion in Neurobiology,10.1016/j.conb.2026.103175,https://doi.org/10.1016/j.conb.2026.103175,https://europepmc.org/articles/PMC13170803?pdf=render,downloaded,files/doi_10.1016_j.conb.2026.103175.pdf,https://europepmc.org/articles/PMC13170803?pdf=render,files/doi_10.1016_j.conb.2026.103175.pdf,2026,sota,sota,1,0,3,3,77,1,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),infrastructure;graph_analysis,elegans,pipeline_stage,,infrastructure;graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,sota_2026_out
work_dbd4531530e79a48,doi_10.1371_journal.pone.0114503,"Motif-Role-Fingerprints: The Building-Blocks of Motifs, Clustering-Coefficients and Transitivities in Directed Networks",2014,M. McDonnell; Ömer Nebil Yaveroğlu; B. Schmerl; Nicolangelo Iannella; L. M. Ward,PLoS ONE,10.1371/journal.pone.0114503,https://doi.org/10.1371/journal.pone.0114503,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0114503&type=printable,downloaded,files/doi_10.1371_journal.pone.0114503.pdf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0114503&type=printable,files/doi_10.1371_journal.pone.0114503.pdf,2010–2015,history,history,1,1,4,4,38,21,1,core_audit,adjacent_relevant,,graph_analysis,,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+stages,history_milestone
work_dc3bb8105fafef02,doi_10.1101_2022.03.02.482743,Connectomic analysis of the Drosophila lateral neuron clock cells reveals the synaptic basis of functional pacemaker classes,2022,O.T. Shafer; G. Gutierrez; K. Li; A. Mildenhall; D. Spira; J. Marty; A. Lazar; María Paz Fernández,bioRxiv,10.1101/2022.03.02.482743,https://doi.org/10.1101/2022.03.02.482743,https://www.biorxiv.org/content/10.1101/2022.03.02.482743.full.pdf,downloaded,files/doi_10.1101_2022.03.02.482743.pdf,https://www.biorxiv.org/content/10.1101/2022.03.02.482743.full.pdf,files/doi_10.1101_2022.03.02.482743.pdf,2022,contemporary,contemporary,1,5,4,6,89,58,1,core_audit,core_relevant,,graph_analysis,fly,pipeline_stage,Network motifs,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,contemporary_keep
work_dc4993b941bc6e35,doi_10.3389_fcomp.2019.00006,Leveraging Domain Knowledge to Improve Microscopy Image Segmentation With Lifted Multicuts,2019,Constantin Pape; A. Matskevych; A. Wolny; Julian Hennies; Giulia Mizzon; Marion Louveaux; J. Musser; A. Maizel; D. Arendt; A. Kreshuk,Front. Comput. Sci.,10.3389/fcomp.2019.00006,https://doi.org/10.3389/fcomp.2019.00006,https://arxiv.org/pdf/1905.10535.pdf,downloaded,files/doi_10.3389_fcomp.2019.00006.pdf,https://arxiv.org/pdf/1905.10535.pdf,files/doi_10.3389_fcomp.2019.00006.pdf,2019,contemporary,contemporary,1,3,6,8,47,21,1,role_bridge,adjacent_relevant,,segmentation;proofreading;graph_analysis,,pipeline_stage,electron microscopy,segmentation;proofreading;graph_analysis,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_dc636942ecf1da4b,doi_10.3389_fnana.2021.759816,Efficient and Accurate Synapse Detection With Selective Structured Illumination Microscopy on the Putative Regions of Interest of Ultrathin Serial Sections,2021,Gyeong Tae Kim; Sang-kyu Bahn; Nari Kim; J. Choi; Jinseop S. Kim; J. Rah,Frontiers in Neuroanatomy,10.3389/fnana.2021.759816,https://doi.org/10.3389/fnana.2021.759816,https://europepmc.org/articles/PMC8634652?pdf=render,downloaded,files/doi_10.3389_fnana.2021.759816.pdf,https://europepmc.org/articles/PMC8634652?pdf=render,files/doi_10.3389_fnana.2021.759816.pdf,2021,,,1,0,2,2,31,6,0,core_audit,adjacent_relevant,DS12 L4 barrel cortex,preparation;sectioning;synapses;graph_analysis,mouse,pipeline_stage,array tomography;super-resolution LM,preparation;sectioning;synapses;graph_analysis,DS12 L4 barrel cortex,,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_below_bar
work_dcd4de5eef9c2d99,arxiv_2411.12091,Homogenized $\textit{C. elegans}$ Neural Activity and Connectivity Data,2024,Quilee Simeon; Anshu Kashyap; K. Kording; Ed Boyden,,,https://arxiv.org/abs/2411.12091,https://arxiv.org/pdf/2411.12091.pdf,downloaded,files/arxiv_2411.12091.pdf,https://arxiv.org/pdf/2411.12091.pdf,files/arxiv_2411.12091.pdf,2024,contemporary,contemporary,1,0,6,5,7,0,1,core_audit,role_bridge,DS01 C. elegans (White+),proofreading;graph_analysis,elegans,pipeline_stage,electron microscopy,proofreading;graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages+title_abstract,contemporary_keep
work_dcd88e990cc33de5,doi_10.3389_fnins.2023.1154769,Neural circuit regulation by identified modulatory projection neurons,2023,Dawn M. Blitz,Frontiers in Neuroscience,10.3389/fnins.2023.1154769,https://doi.org/10.3389/fnins.2023.1154769,https://www.frontiersin.org/articles/10.3389/fnins.2023.1154769/pdf,downloaded,files/doi_10.3389_fnins.2023.1154769.pdf,https://www.frontiersin.org/articles/10.3389/fnins.2023.1154769/pdf,files/doi_10.3389_fnins.2023.1154769.pdf,2023,,,1,0,2,2,44,6,0,core_audit,adjacent_relevant,,,,biological_application,,,,yes,,,,,false,title_axis,contemporary_below_bar
work_dd4a631420d19510,doi_10.1002_cne.20804,Synaptic connectivity in the midget‐parvocellular pathway of primate central retina,2006,P. Jusuf; P. Martin; U. Grünert,The Journal of comparative neurology,10.1002/cne.20804,https://doi.org/10.1002/cne.20804,https://europepmc.org/articles/PMC12044801?pdf=render,downloaded,files/doi_10.1002_cne.20804.pdf,https://europepmc.org/articles/PMC12044801?pdf=render,files/doi_10.1002_cne.20804.pdf,2005–2009,history,history,1,3,0,3,23,63,1,core_audit,adjacent_relevant,DS09/DS10 mouse retina,,other,registry_dataset,,,DS09/DS10 mouse retina,,,,,,false,dryrun+title_abstract_organism_overrides_dryrun+datasets,history_milestone
work_dd535adbc096d82f,doi_10.1101_2025.10.25.684569,The songbird basal ganglia connectome,2025,Alexandra Rother; M. Januszewski; Viren Jain; M. Fee; J. Kornfeld,bioRxiv,10.1101/2025.10.25.684569,https://doi.org/10.1101/2025.10.25.684569,https://www.biorxiv.org/content/10.1101/2025.10.25.684569.full.pdf,downloaded,files/doi_10.1101_2025.10.25.684569.pdf,https://www.biorxiv.org/content/10.1101/2025.10.25.684569.full.pdf,files/doi_10.1101_2025.10.25.684569.pdf,2025,,,1,1,8,8,51,2,0,core_audit,core_relevant,DS19 songbird,proofreading,other,pipeline_stage,,proofreading,DS19 songbird,,,,,,false,dryrun+dataset_organism+stages,unproven_2025_low_inout
work_dd660fdf69e31563,doi_10.1002_advs.202104906,Computational Inference of Synaptic Polarities in Neuronal Networks,2022,Michael R. Harris; T. Wytock; István A. Kovács,Advancement of science,10.1002/advs.202104906,https://doi.org/10.1002/advs.202104906,https://europepmc.org/articles/PMC9165506?pdf=render,downloaded,files/doi_10.1002_advs.202104906.pdf,https://europepmc.org/articles/PMC9165506?pdf=render,files/doi_10.1002_advs.202104906.pdf,2022,contemporary,contemporary,1,1,7,7,45,7,1,core_audit,core_relevant,DS01 C. elegans (White+),,elegans,registry_dataset,,,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+datasets,contemporary_keep
work_dd76efe78afe7f10,doi_10.1371_journal.pcbi.1005055,Flow-Based Network Analysis of the Caenorhabditis elegans Connectome,2015,K. Bacik; Michael T. Schaub; M. Beguerisse-Díaz; Yazan N. Billeh; Mauricio Barahona,PLoS Comput. Biol.,10.1371/journal.pcbi.1005055,https://doi.org/10.1371/journal.pcbi.1005055,https://arxiv.org/pdf/1511.00673.pdf,downloaded,files/doi_10.1371_journal.pcbi.1005055.pdf,https://arxiv.org/pdf/1511.00673.pdf,files/doi_10.1371_journal.pcbi.1005055.pdf,2010–2015,history,history,1,5,6,6,52,67,1,core_audit,core_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_ddf7c8ffd5f4396b,doi_10.7554_elife.02730,Neuronal connectome of a sensory-motor circuit for visual navigation,2014,N. Randel; Albina Asadulina; L. A. Bezares-Calderón; C. Verasztó; Elizabeth A. Williams; Markus Conzelmann; R. Shahidi; G. Jékely,eLife,10.7554/elife.02730,https://doi.org/10.7554/elife.02730,https://europepmc.org/articles/PMC4059887?pdf=render,downloaded,files/doi_10.7554_elife.02730.pdf,https://europepmc.org/articles/PMC4059887?pdf=render,files/doi_10.7554_elife.02730.pdf,2010–2015,history,history,1,28,4,13,78,106,1,core_audit,core_relevant,DS22 Platynereis,sectioning;acquisition;graph_analysis,other,pipeline_stage,TEM,sectioning;acquisition;graph_analysis,DS22 Platynereis,,,,,,false,dryrun+dataset_organism+stages+title_abstract,history_milestone
work_ddf9e040f87db575,doi_10.1016_j.conb.2011.11.010,Computational Methods and Challenges for Large-Scale Circuit Mapping,2012,M. Helmstaedter; P. Mitra,Current Opinion in Neurobiology,10.1016/j.conb.2011.11.010,https://doi.org/10.1016/j.conb.2011.11.010,https://pmc.ncbi.nlm.nih.gov/articles/PMC3406305/pdf/nihms375845.pdf,downloaded,files/doi_10.1016_j.conb.2011.11.010.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC3406305/pdf/nihms375845.pdf,files/doi_10.1016_j.conb.2011.11.010.pdf,2010–2015,history,history,1,1,1,2,59,76,1,unresolved,adjacent_relevant,DS13 MICrONS,segmentation;infrastructure;graph_analysis,mouse,pipeline_stage,electron microscopy,segmentation;infrastructure;graph_analysis,DS13 MICrONS,,,,,,false,dryrun+dataset_organism+stages+title_abstract,history_milestone
work_de1e49d97a9a4436,doi_10.1016_j.jneumeth.2015.03.005,Efficient Semi-Automatic 3D Segmentation for Neuron Tracing in Electron Microscopy Images,2015,C. Jones; Ting Liu; Nathaniel Wood Cohan; Mark Ellisman; T. Tasdizen,Journal of Neuroscience Methods,10.1016/j.jneumeth.2015.03.005,https://doi.org/10.1016/j.jneumeth.2015.03.005,https://pmc.ncbi.nlm.nih.gov/articles/PMC4398646/pdf/nihms671540.pdf,downloaded,files/doi_10.1016_j.jneumeth.2015.03.005.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC4398646/pdf/nihms671540.pdf,files/doi_10.1016_j.jneumeth.2015.03.005.pdf,2010–2015,history,history,1,5,7,7,26,19,1,core_audit,core_relevant,,acquisition;segmentation;proofreading,,pipeline_stage,electron microscopy,acquisition;segmentation;proofreading,,,,,,,false,dryrun+stages+title_abstract,history_milestone
work_de4d7cf37dfad297,doi_10.3389_fnana.2018.00112,Multi-Beam Scanning Electron Microscopy for High-Throughput Imaging in Connectomics Research,2018,A. L. Eberle; D. Zeidler,Frontiers in Neuroanatomy,10.3389/fnana.2018.00112,https://doi.org/10.3389/fnana.2018.00112,https://www.frontiersin.org/articles/10.3389/fnana.2018.00112/pdf,downloaded,files/doi_10.3389_fnana.2018.00112.pdf,https://www.frontiersin.org/articles/10.3389/fnana.2018.00112/pdf,files/doi_10.3389_fnana.2018.00112.pdf,2016–2018,history,history,1,14,20,13,69,49,1,core_audit,adjacent_relevant,DS13 MICrONS,preparation;sectioning;acquisition;graph_analysis,mouse,pipeline_stage,SBF-SEM;FIB-SEM;array tomography,preparation;sectioning;acquisition;graph_analysis,DS13 MICrONS,,,,,,false,dryrun+dataset_organism+stages+title_abstract,history_milestone
work_de68efd39b87d510,doi_10.1103_physrevresearch.4.023255,Geometric framework to predict structure from function in neural networks,2020,Tirthabir Biswas; James E. Fitzgerald,Physical Review Research,10.1103/physrevresearch.4.023255,https://doi.org/10.1103/physrevresearch.4.023255,https://arxiv.org/pdf/2010.0966.pdf,downloaded,files/doi_10.1103_physrevresearch.4.023255.pdf,https://arxiv.org/pdf/2010.0966.pdf,files/doi_10.1103_physrevresearch.4.023255.pdf,2020,contemporary,contemporary,1,1,3,4,62,27,1,core_audit,adjacent_relevant,,infrastructure;graph_analysis,,pipeline_stage,,infrastructure;graph_analysis,,,,,,,false,dryrun+stages,contemporary_keep
work_de69d8974ed67b3a,doi_10.1016_j.tice.2018.08.011,Serial block face scanning electron microscopy in cell biology: Applications and technology.,2019,David J. Smith; T. Starborg,Tissue & Cell,10.1016/j.tice.2018.08.011,https://doi.org/10.1016/j.tice.2018.08.011,https://europepmc.org/articles/PMC10519085?pdf=render,downloaded,files/doi_10.1016_j.tice.2018.08.011.pdf,https://europepmc.org/articles/PMC10519085?pdf=render,files/doi_10.1016_j.tice.2018.08.011.pdf,2019,contemporary,contemporary,1,3,4,6,80,56,1,core_audit,adjacent_relevant,,sectioning;acquisition;graph_analysis,,pipeline_stage,SBF-SEM;ssTEM;serial-section EM;electron tomography,sectioning;acquisition;graph_analysis,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_de90f3f542a40fe0,doi_10.1103_physreve.99.052414,Correlated states in balanced neuronal networks.,2019,Cody Baker; Christopher Ebsch; I. Lampl; R. Rosenbaum,Physical Review E,10.1103/physreve.99.052414,https://doi.org/10.1103/physreve.99.052414,https://europepmc.org/articles/PMC12885388?pdf=render,downloaded,files/doi_10.1103_physreve.99.052414.pdf,https://europepmc.org/articles/PMC12885388?pdf=render,files/doi_10.1103_physreve.99.052414.pdf,2019,contemporary,contemporary,1,1,0,1,51,23,1,core_audit,adjacent_relevant,,,,,,,,,,,,,false,blank,contemporary_keep
work_dea4521ee619918d,arxiv_2112.05754,PyTorch Connectomics: A Scalable and Flexible Segmentation Framework for EM Connectomics,2021,Zudi Lin; D. Wei; J. Lichtman; H. Pfister,arXiv.org,,https://arxiv.org/abs/2112.05754,https://arxiv.org/pdf/2112.05754.pdf,downloaded,files/arxiv_2112.05754.pdf,https://arxiv.org/pdf/2112.05754.pdf,files/arxiv_2112.05754.pdf,2021,contemporary,contemporary,1,21,13,13,78,37,1,core_audit,core_relevant,,segmentation;proofreading;synapses;infrastructure,,pipeline_stage,,segmentation;proofreading;synapses;infrastructure,,,,,,,false,dryrun+stages,contemporary_keep
work_debbc351f815dcdc,doi_10.3389_fninf.2011.00005,Potential Synaptic Connectivity of Different Neurons onto Pyramidal Cells in a 3D Reconstruction of the Rat Hippocampus,2011,Deepak Ropireddy; G. Ascoli,Front. Neuroinform.,10.3389/fninf.2011.00005,https://doi.org/10.3389/fninf.2011.00005,https://www.frontiersin.org/articles/10.3389/fninf.2011.00005/pdf,downloaded,files/doi_10.3389_fninf.2011.00005.pdf,https://www.frontiersin.org/articles/10.3389/fninf.2011.00005/pdf,files/doi_10.3389_fninf.2011.00005.pdf,2010–2015,,,1,0,1,1,37,37,0,core_audit,adjacent_relevant,,preparation;proofreading,other,pipeline_stage,electron microscopy,preparation;proofreading,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,history_below_bar
work_defa2a69fe777671,doi_10.1101_485771,Volumetric reconstruction of main Caenorhabditis elegans neuropil at two different time points,2018,C. Brittin; Steven J. Cook; D. Hall; S. W. Emmons; N. Cohen,,10.1101/485771,https://doi.org/10.1101/485771,https://www.biorxiv.org/content/10.1101/485771.full.pdf,downloaded,files/doi_10.1101_485771.pdf,https://www.biorxiv.org/content/10.1101/485771.full.pdf,files/doi_10.1101_485771.pdf,2016–2018,history,history,1,3,1,4,31,18,1,core_audit,core_relevant,DS01 C. elegans (White+),sectioning;graph_analysis,elegans,pipeline_stage,serial-section EM,sectioning;graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages+title_abstract,history_milestone
work_df04a73501872e4e,doi_10.7554_elife.77578,The cellular architecture of memory modules in Drosophila supports stochastic input integration,2023,Omar A. Hafez; Benjamin Escribano; Rouven L. Ziegler; J. J. Hirtz; E. Niebur; Jan Pielage,eLife,10.7554/elife.77578,https://doi.org/10.7554/elife.77578,https://cdn.elifesciences.org/articles/77578/elife-77578-v4.pdf,downloaded,files/doi_10.7554_elife.77578.pdf,https://cdn.elifesciences.org/articles/77578/elife-77578-v4.pdf,files/doi_10.7554_elife.77578.pdf,2023,contemporary,contemporary,1,0,4,4,28,3,1,core_audit,adjacent_relevant,,infrastructure;modeling,fly,pipeline_stage,electron microscopy,infrastructure;modeling,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,contemporary_keep
work_df0e17331735c8e8,doi_10.1101_2022.12.09.519772,ViMO - Visual Analysis of Neuronal Connectivity Motifs,2023,J. Troidl; Simon Warchol; Jinhang Choi; Jordan K. Matelsky; N. Dhanyasi; Xueying Wang; Brock Andrew Wester; D. Wei; J. Lichtman; H. Pfister; Johanna Beyer,bioRxiv,10.1101/2022.12.09.519772,https://doi.org/10.1101/2022.12.09.519772,https://www.biorxiv.org/content/10.1101/2022.12.09.519772.full.pdf,downloaded,files/doi_10.1101_2022.12.09.519772.pdf,https://www.biorxiv.org/content/10.1101/2022.12.09.519772.full.pdf,files/doi_10.1101_2022.12.09.519772.pdf,2023,contemporary,contemporary,1,3,20,13,75,16,1,core_audit,role_bridge,,graph_analysis,fly,pipeline_stage,Network motifs,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,contemporary_keep
work_df48e1069956b586,doi_10.1016_j.neuron.2023.12.014,Mapping of Multiple Neurotransmitter Receptor Subtypes and Distinct Protein Complexes to the Connectome,2024,Piero Sanfilippo; Alexander J. Kim; Anuradha Bhukel; Juyoun Yoo; Pegah S. Mirshahidi; V. Pandey; Harry Bevir; Ashley Yuen; Parmis S. Mirshahidi; Peiyi Guo; Hong-Sheng Li; James A. Wohlschlegel; Yoshinori Aso; S. Zipursky,Neuron,10.1016/j.neuron.2023.12.014,https://doi.org/10.1016/j.neuron.2023.12.014,https://europepmc.org/articles/PMC10957333?pdf=render,downloaded,files/doi_10.1016_j.neuron.2023.12.014.pdf,https://europepmc.org/articles/PMC10957333?pdf=render,files/doi_10.1016_j.neuron.2023.12.014.pdf,2024,contemporary,contemporary,1,3,11,10,75,13,1,core_audit,core_relevant,,graph_analysis,fly,pipeline_stage,light-sheet,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,contemporary_keep
work_df634905a7230317,doi_10.1088_1742-5468_ac7a26,Symmetry-driven network reconstruction through pseudobalanced coloring optimization,2021,Ian Leifer; David Phillips; F. Sorrentino; H. Makse,Journal of Statistical Mechanics: Theory and Experiment,10.1088/1742-5468/ac7a26,https://doi.org/10.1088/1742-5468/ac7a26,https://arxiv.org/pdf/2111.07821.pdf,downloaded,files/doi_10.1088_1742-5468_ac7a26.pdf,https://arxiv.org/pdf/2111.07821.pdf,files/doi_10.1088_1742-5468_ac7a26.pdf,2021,contemporary,contemporary,1,1,2,3,35,7,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),graph_analysis,elegans,pipeline_stage,,graph_analysis,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,contemporary_keep
work_dfec357d43d6ed5e,doi_10.3390_brainsci10050314,Massive Data Management and Sharing Module for Connectome Reconstruction,2020,Jingbin Yuan; Jing Zhang; Lijun Shen; Dan Zhang; Wenhuan Yu; Hua Han,Brain Science,10.3390/brainsci10050314,https://doi.org/10.3390/brainsci10050314,https://europepmc.org/articles/PMC7288162?pdf=render,downloaded,files/doi_10.3390_brainsci10050314.pdf,https://europepmc.org/articles/PMC7288162?pdf=render,files/doi_10.3390_brainsci10050314.pdf,2020,contemporary,contemporary,1,0,22,13,21,4,1,core_audit,role_bridge,,segmentation;infrastructure,,pipeline_stage,electron microscopy,segmentation;infrastructure,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_e00a7fb6feedbf91,doi_10.7554_elife.10566,A platform for brain-wide imaging and reconstruction of individual neurons,2016,M. Economo; Nathan G. Clack; L. Lavis; C. Gerfen; K. Svoboda; E. Myers; J. Chandrashekar,eLife,10.7554/elife.10566,https://doi.org/10.7554/elife.10566,https://europepmc.org/articles/PMC4739768?pdf=render,downloaded,files/doi_10.7554_elife.10566.pdf,https://europepmc.org/articles/PMC4739768?pdf=render,files/doi_10.7554_elife.10566.pdf,2016–2018,history,history,1,6,1,6,94,392,1,role_bridge,adjacent_relevant,,infrastructure,mouse,pipeline_stage,two-photon,infrastructure,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,history_milestone
work_e0129a80e8df81ba,doi_10.1016_bs.mcb.2019.04.004,Serial-section electron microscopy using Automated Tape-Collecting Ultramicrotome (ATUM),2019,V. Baena; R. Schalek; J. Lichtman; M. Terasaki,Methods in Cell Biology,10.1016/bs.mcb.2019.04.004,https://doi.org/10.1016/bs.mcb.2019.04.004,https://pmc.ncbi.nlm.nih.gov/articles/PMC8739344/pdf/nihms-1765280.pdf,downloaded,files/doi_10.1016_bs.mcb.2019.04.004.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC8739344/pdf/nihms-1765280.pdf,files/doi_10.1016_bs.mcb.2019.04.004.pdf,2019,contemporary,contemporary,1,9,4,6,81,59,1,core_audit,adjacent_relevant,,sectioning;acquisition,mouse,pipeline_stage,ATUM + WaferMapper;serial-section EM,sectioning;acquisition,,,,,,,false,dryrun+title_abstract_organism+stages+title_abstract,contemporary_keep
work_e0262b9bd70f1d77,doi_10.1073_pnas.2207032119,In vivo extracellular recordings of thalamic and cortical visual responses reveal V1 connectivity rules,2022,N. Kraynyukova; Simon Renner; Gregory Born; Y. Bauer; M. A. Spacek; Georgi Tushev; L. Busse; T. Tchumatchenko,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2207032119,https://doi.org/10.1073/pnas.2207032119,https://europepmc.org/articles/PMC9564935?pdf=render,downloaded,files/doi_10.1073_pnas.2207032119.pdf,https://europepmc.org/articles/PMC9564935?pdf=render,files/doi_10.1073_pnas.2207032119.pdf,2022,,,1,1,1,2,45,7,0,core_audit,adjacent_relevant,,graph_analysis,mouse,pipeline_stage,,graph_analysis,,,,,,,false,dryrun+title_abstract_organism+stages,contemporary_below_bar
work_e0314a9ff9b02748,doi_10.1007_s00359-023-01616-y,Lineages to circuits: the developmental and evolutionary architecture of information channels into the central complex,2023,Pratyush Kandimalla; Jaison J. Omoto; Elizabeth J. Hong; V. Hartenstein,Journal of Comparative Physiology,10.1007/s00359-023-01616-y,https://doi.org/10.1007/s00359-023-01616-y,https://link.springer.com/content/pdf/10.1007/s00359-023-01616-y.pdf,downloaded,files/doi_10.1007_s00359-023-01616-y.pdf,https://link.springer.com/content/pdf/10.1007/s00359-023-01616-y.pdf,files/doi_10.1007_s00359-023-01616-y.pdf,2023,contemporary,contemporary,1,2,6,7,85,26,1,core_audit,adjacent_relevant,DS05 hemibrain,,fly,registry_dataset,,,DS05 hemibrain,,,,,,false,dryrun+dataset_organism+datasets,contemporary_keep
work_e041f1f1b056645a,doi_10.1101_2023.10.20.563359,A Novel Semi-automated Proofreading and Mesh Error Detection Pipeline for Neuron Extension,2023,Justin Joyce; Rupasri Chalavadi; Joey Chan; Sheel Tanna; Daniel Xenes; Nathanael Kuo; Victoria A. Rose; Jordan K. Matelsky; Lindsey M. Kitchell; Caitlyn Bishop; Patricia K. Rivlin; Marisel Villafañe-Delgado; Brock Andrew Wester,bioRxiv,10.1101/2023.10.20.563359,https://doi.org/10.1101/2023.10.20.563359,https://www.biorxiv.org/content/10.1101/2023.10.20.563359.full.pdf,downloaded,files/doi_10.1101_2023.10.20.563359.pdf,https://www.biorxiv.org/content/10.1101/2023.10.20.563359.full.pdf,files/doi_10.1101_2023.10.20.563359.pdf,2023,contemporary,contemporary,1,6,14,12,51,7,1,core_audit,core_relevant,,segmentation;proofreading;infrastructure,,pipeline_stage,electron microscopy,segmentation;proofreading;infrastructure,,,,,,,false,dryrun+stages+title_abstract,contemporary_keep
work_e0545291b21b26cf,doi_10.1016_j.neuron.2023.04.028,Local and long-distance organization of prefrontal cortex circuits in the marmoset brain,2021,A. Watakabe; Henrik Skibbe; Ken Nakae; Hiroshi Abe; N. Ichinohe; M. F. Rachmadi; Jian Wang; Masafumi Takaji; Hiroaki Mizukami; A. Woodward; Rui Gong; J. Hata; D. V. Van Essen; Hideyuki Okano; Shin Ishii; T. Yamamori,bioRxiv,10.1016/j.neuron.2023.04.028,https://doi.org/10.1016/j.neuron.2023.04.028,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789578/pdf/nihms-1956534.pdf,downloaded,files/doi_10.1016_j.neuron.2023.04.028.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10789578/pdf/nihms-1956534.pdf,files/doi_10.1016_j.neuron.2023.04.028.pdf,2021,contemporary,contemporary,1,1,2,2,86,54,1,core_audit,adjacent_relevant,,,other,biological_application,,,,yes,,,,,false,title_abstract_organism+title_axis,contemporary_keep
work_e0e81619d590d5f9,doi_10.1038_srep19845,Chimera-like States in Modular Neural Networks,2015,J. Hizanidis; N. Kouvaris; Zamora-López Gorka; A. Díaz-Guilera; C. Antonopoulos,Scientific Reports,10.1038/srep19845,https://doi.org/10.1038/srep19845,https://arxiv.org/pdf/1510.00286.pdf,downloaded,files/doi_10.1038_srep19845.pdf,https://arxiv.org/pdf/1510.00286.pdf,files/doi_10.1038_srep19845.pdf,2010–2015,history,history,1,1,1,2,74,183,1,core_audit,adjacent_relevant,DS01 C. elegans (White+),modeling,elegans,pipeline_stage,,modeling,DS01 C. elegans (White+),,,,,,false,dryrun+dataset_organism+stages,history_milestone
work_e0e948e508cda1e4,doi_10.1007_978-3-319-66179-7_46,Suggestive Annotation: A Deep Active Learning Framework for Biomedical Image Segmentation,2017,L. Yang; Yizhe Zhang; Jianxu Chen; Siyuan Zhang; D. Chen,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-319-66179-7_46,https://doi.org/10.1007/978-3-319-66179-7_46,https://arxiv.org/pdf/1706.04737.pdf,downloaded,files/doi_10.1007_978-3-319-66179-7_46.pdf,https://arxiv.org/pdf/1706.04737.pdf,files/doi_10.1007_978-3-319-66179-7_46.pdf,2016–2018,history,history,1,0,1,1,96,565,1,role_bridge,role_bridge,,segmentation;proofreading;infrastructure,,pipeline_stage,,segmentation;proofreading;infrastructure,,,,,,,false,dryrun+stages,history_milestone
